"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"33",44,43,146,0.887875839903652,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,14,0.152173913043478,146,0.887875839903652,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,123,0.14301096485449,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.056,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",-15.7534246575342,-83.8929095232495
"74",91,84,39,0.926220795797572,"Paper and Paper Board Product Makers",0.019,15,0.16304347826087,39,0.926220795797572,"Paper and Paper Board Product Makers",0.019,40,1.48828675941417,"Paper and Paper Board Product Makers",0.018,"Paper and Paper Board Product Makers",2.56410256410256,60.6837987407316
"72",89,82,900,0.952608690834936,"Glass Formers, Potters and Related Workers",0.432,16,0.173913043478261,900,0.952608690834937,"Glass Formers, Potters and Related Workers",0.432,765,8.93243590533891,"Glass Formers, Potters and Related Workers",0.348,"Glass Formers, Potters and Related Workers",-15,837.681546607544
"32",43,42,1895,0.994226063344912,"Salesmen, Shop Assistants and Related Workers",0.91,17,0.184782608695652,1895,0.994226063344912,"Salesmen, Shop Assistants and Related Workers",0.91,1918,0.326590113075187,"Salesmen, Shop Assistants and Related Workers",0.874,"Salesmen, Shop Assistants and Related Workers",1.21372031662269,-67.1513225094474
"77",94,87,1125,1.09761460570197,"Production and Related Workers",0.54,18,0.195652173913043,1125,1.09761460570197,"Production and Related Workers",0.54,1029,0.305908064542574,"Production and Related Workers",0.469,"Production and Related Workers",-8.53333333333333,-72.1297381655256
"36",50,46,438,1.11860747958921,"Hotel and Restaurant Keepers",0.21,19,0.206521739130435,438,1.11860747958921,"Hotel and Restaurant Keepers",0.21,515,0.0494009240851214,"Hotel and Restaurant Keepers",0.235,"Hotel and Restaurant Keepers",17.5799086757991,-95.5837123399834
"30",41,40,146,1.33088507897537,"Manufacturers' Agents",0.07,20,0.217391304347826,146,1.33088507897537,"Manufacturers' Agents",0.07,215,1.24983702125604,"Manufacturers' Agents",0.098,"Manufacturers' Agents",47.2602739726027,-6.08978633840595
"10",19,20,378,1.3528736693064,"Professional Workers",0.182,21,0.228260869565217,378,1.3528736693064,"Professional Workers",0.182,340,0.57139002356505,"Professional Workers",0.155,"Professional Workers",-10.0529100529101,-57.7647169481838
"58",75,68,2591,1.45951160094443,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,22,0.239130434782609,2591,1.45951160094443,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,2987,2.05943697255619,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.361,"Spinners, Weavers, Knitting, Dyers and Related Workers",15.2836742570436,41.1045291605465
"64",81,74,1410,1.47406003017289,"Carpenters, Cabinet and Related Wood Workers",0.677,23,0.25,1410,1.4740600301729,"Carpenters, Cabinet and Related Wood Workers",0.677,1430,0.536012196385014,"Carpenters, Cabinet and Related Wood Workers",0.651,"Carpenters, Cabinet and Related Wood Workers",1.41843971631206,-63.6370171218777
"59",76,69,21,1.53940035957078,"Tanners, Fellmongers and Pelt Dressers",0.01,24,0.260869565217391,21,1.53940035957078,"Tanners, Fellmongers and Pelt Dressers",0.01,27,0.376081956238221,"Tanners, Fellmongers and Pelt Dressers",0.012,"Tanners, Fellmongers and Pelt Dressers",28.5714285714286,-75.5695811099407
"35",49,45,93,1.55049967055095,"Sales Workers",0.045,25,0.271739130434783,93,1.55049967055094,"Sales Workers",0.045,100,0.933743498056863,"Sales Workers",0.046,"Sales Workers",7.52688172043011,-39.7778976808765
"1",10,11,103,1.57104927325208,"Mathematicians, Statisticians and Related Workers",0.049,26,0.282608695652174,103,1.57104927325208,"Mathematicians, Statisticians and Related Workers",0.049,54,0.0167330324633505,"Mathematicians, Statisticians and Related Workers",0.025,"Mathematicians, Statisticians and Related Workers",-47.5728155339806,-98.9349135798451
"39",53,49,701,1.61577760582079,"Maids and Related House Keeping Services Workers",0.337,27,0.293478260869565,701,1.61577760582078,"Maids and Related House Keeping Services Workers",0.337,661,0.900196229204583,"Maids and Related House Keeping Services Workers",0.301,"Maids and Related House Keeping Services Workers",-5.70613409415121,-44.2871205813438
"71",88,81,268,1.64002257008333,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.129,28,0.304347826086957,268,1.64002257008333,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.129,395,0.198760081848384,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.18,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",47.3880597014925,-87.8806496036036
"31",42,41,11,1.71390833063862,"Technical Salesmen and Commercial Travellers",0.005,29,0.315217391304348,11,1.71390833063863,"Technical Salesmen and Commercial Travellers",0.005,15,2.6519294481365,"Technical Salesmen and Commercial Travellers",0.007,"Technical Salesmen and Commercial Travellers",36.3636363636364,54.7299467964167
"15",24,25,364,1.79416869872007,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.175,30,0.326086956521739,364,1.79416869872007,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.175,926,0.274176311745877,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.422,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",154.395604395604,-84.718476476517
"48",63,58,51687,1.80890211614902,"Agricultural Labourers",24.827,31,0.33695652173913,51687,1.80890211614902,"Agricultural Labourers",24.827,44791,0.647612659129863,"Agricultural Labourers",20.404,"Agricultural Labourers",-13.3418461121752,-64.1985791631131
"9",18,19,107,1.82371226841412,"Composers and Performing Artists",0.051,32,0.347826086956522,107,1.82371226841411,"Composers and Performing Artists",0.051,69,0.111439986020843,"Composers and Performing Artists",0.031,"Composers and Performing Artists",-35.5140186915888,-93.8893877092931
"61",78,71,1589,1.88364720432589,"Tobacco Preparers and Tobacco Product Makers",0.763,33,0.358695652173913,1589,1.88364720432589,"Tobacco Preparers and Tobacco Product Makers",0.763,1379,0.601586397656582,"Tobacco Preparers and Tobacco Product Makers",0.628,"Tobacco Preparers and Tobacco Product Makers",-13.215859030837,-68.0626819993145
"66",83,76,682,1.9247028519433,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.328,34,0.369565217391304,682,1.92470285194329,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.328,583,0.739266569202255,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.266,"Blacksmiths, Tool-Makers and Machine Tool Operators",-14.5161290322581,-61.5906128857321
"60",77,70,1209,1.95000660014232,"Food and Beverage Processors",0.581,35,0.380434782608696,1209,1.95000660014232,"Food and Beverage Processors",0.581,1137,0.447784381843052,"Food and Beverage Processors",0.518,"Food and Beverage Processors",-5.95533498759305,-77.0367760903798
"8",17,18,22,2.08849046073697,"Sculptors, Painters, Photographers and Related Creative Artists",0.011,36,0.391304347826087,22,2.08849046073697,"Sculptors, Painters, Photographers and Related Creative Artists",0.011,37,0.996562284300399,"Sculptors, Painters, Photographers and Related Creative Artists",0.017,"Sculptors, Painters, Photographers and Related Creative Artists",68.1818181818182,-52.2831297037029
"51",66,61,1066,2.23580114412111,"Forestry Workers",0.512,38,0.41304347826087,1066,2.23580114412111,"Forestry Workers",0.512,1307,0.682357221057768,"Forestry Workers",0.595,"Forestry Workers",22.6078799249531,-69.4804154272851
"5",14,15,61,2.23741281045998,"Jurists",0.029,39,0.423913043478261,61,2.23741281045998,"Jurists",0.029,77,0.905923723458792,"Jurists",0.035,"Jurists",26.2295081967213,-59.5102111142134
"2",11,12,14,2.31890241173298,"Economists and Related Workers",0.007,41,0.445652173913043,14,2.31890241173297,"Economists and Related Workers",0.007,7,6.72805420265155,"Economists and Related Workers",0.003,"Economists and Related Workers",-50,190.139600899527
"45",60,55,154,2.52281839052823,"Farm Plantation, Dairy and Other Managers and Supervisor",0.074,42,0.456521739130435,154,2.52281839052823,"Farm Plantation, Dairy and Other Managers and Supervisor",0.074,196,2.3097613673474,"Farm Plantation, Dairy and Other Managers and Supervisor",0.089,"Farm Plantation, Dairy and Other Managers and Supervisor",27.2727272727273,-8.44519859141443
"11",20,21,7,2.6169294384031,"Elected and Legislative Officials",0.003,44,0.478260869565217,7,2.61692943840311,"Elected and Legislative Officials",0.003,10,8.96834410886198,"Elected and Legislative Officials",0.005,"Elected and Legislative Officials",42.8571428571429,242.704850090823
"73",90,83,71,2.72492555979893,"Rubber and Plastics Products Makers",0.034,46,0.5,71,2.72492555979893,"Rubber and Plastics Products Makers",0.034,91,2.66771619389503,"Rubber and Plastics Products Makers",0.041,"Rubber and Plastics Products Makers",28.169014084507,-2.09948362435731
"44",59,54,110,2.9624907322783,"Service Workers",0.053,47,0.510869565217391,110,2.96249073227829,"Service Workers",0.053,159,0.469619970089725,"Service Workers",0.072,"Service Workers",44.5454545454545,-84.1477995197451
"40",54,50,526,3.02525461168118,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,48,0.521739130434783,526,3.02525461168118,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,555,1.3518452613816,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,"Building Caretakers, Sweepers, Cleaner and Related Workers",5.51330798479087,-55.3146615771833
"34",45,44,22,3.11457519917101,"Money Lenders and Pawn Brokers",0.011,49,0.532608695652174,22,3.11457519917101,"Money Lenders and Pawn Brokers",0.011,12,0,"Money Lenders and Pawn Brokers",0.005,"Money Lenders and Pawn Brokers",-45.4545454545455,-100
"65",82,75,414,3.12563175413802,"Stone Cutters and Carvers",0.199,50,0.543478260869565,414,3.12563175413802,"Stone Cutters and Carvers",0.199,328,0.502334233862863,"Stone Cutters and Carvers",0.149,"Stone Cutters and Carvers",-20.7729468599034,-83.9285535412858
"38",52,48,307,3.16485732645243,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.147,51,0.554347826086957,307,3.16485732645243,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.147,370,2.37243084708148,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.169,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",20.5211726384365,-25.038300233875
"78",95,88,3473,3.19438156645261,"Bricklayers and Other Construction Workers",1.668,52,0.565217391304348,3473,3.19438156645262,"Bricklayers and Other Construction Workers",1.668,4653,0.747586340408577,"Bricklayers and Other Construction Workers",2.12,"Bricklayers and Other Construction Workers",33.9763892887993,-76.5968365125905
"56",73,66,197,3.27653656657573,"Wood Preparation Workers and Paper Makers",0.095,53,0.576086956521739,197,3.27653656657573,"Wood Preparation Workers and Paper Makers",0.095,240,0.367561688339218,"Wood Preparation Workers and Paper Makers",0.109,"Wood Preparation Workers and Paper Makers",21.8274111675127,-88.7820056065069
"81",98,91,1556,3.80490611566285,"Transport Equipment Operators",0.747,54,0.58695652173913,1556,3.80490611566285,"Transport Equipment Operators",0.747,1929,1.38220962246854,"Transport Equipment Operators",0.879,"Transport Equipment Operators",23.9717223650386,-63.6729637880239
"80",97,90,744,3.80669047127942,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.357,55,0.597826086956522,744,3.80669047127942,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.357,654,0.850171846949054,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.298,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",-12.0967741935484,-77.6663783576994
"76",93,86,112,3.82849817703787,"Painting",0.054,56,0.608695652173913,112,3.82849817703787,"Painting",0.054,100,1.83335562143837,"Painting",0.046,"Painting",-10.7142857142857,-52.1129294919282
"82",99,92,5467,4.13753221459752,"Labourers",2.626,58,0.630434782608696,5467,4.13753221459751,"Labourers",2.626,8022,0.582649126937904,"Labourers",3.654,"Labourers",46.7349551856594,-85.9179555174876
"69",86,79,25,4.29742935901671,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,59,0.641304347826087,25,4.29742935901672,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,16,0.925082021297217,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.007,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",-36,-78.4735956309266
"37",51,47,29,4.36393080892939,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.014,60,0.652173913043478,29,4.36393080892939,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.014,21,0.423886027246476,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.01,"House Keepers, Matrons and Stewards (Domestic and Institutional)",-27.5862068965517,-90.2866006404334
"27",38,37,242,4.40651661078276,"Mail Distributors and Related Workers",0.116,61,0.66304347826087,242,4.40651661078276,"Mail Distributors and Related Workers",0.116,254,1.2037380632983,"Mail Distributors and Related Workers",0.116,"Mail Distributors and Related Workers",4.95867768595041,-72.6827748622859
"49",64,59,3067,4.48891046764073,"Plantation Labourers and Related Workers",1.473,62,0.673913043478261,3067,4.48891046764073,"Plantation Labourers and Related Workers",1.473,2771,0.857935321461704,"Plantation Labourers and Related Workers",1.262,"Plantation Labourers and Related Workers",-9.65112487773068,-80.8876713481743
"67",84,77,603,4.90217212442474,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.29,63,0.684782608695652,603,4.90217212442473,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.29,621,1.90730758564962,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.283,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.98507462686567,-61.0926026822561
"75",92,85,76,5.19322330768055,"Printers and Related Workers",0.037,64,0.695652173913043,76,5.19322330768055,"Printers and Related Workers",0.037,136,0.734691264714741,"Printers and Related Workers",0.062,"Printers and Related Workers",78.9473684210526,-85.8528851700221
"7",16,17,5,5.35112553542954,"Poets, Authors, Journalists and Related Workers",0.002,65,0.706521739130435,5,5.35112553542954,"Poets, Authors, Journalists and Related Workers",0.002,4,0,"Poets, Authors, Journalists and Related Workers",0.002,"Poets, Authors, Journalists and Related Workers",-20,-100
"54",71,64,902,5.36404014786596,"Miners, Quarrymen, Well Drillers and Related Workers",0.433,66,0.717391304347826,902,5.36404014786596,"Miners, Quarrymen, Well Drillers and Related Workers",0.433,893,1.44113492373959,"Miners, Quarrymen, Well Drillers and Related Workers",0.407,"Miners, Quarrymen, Well Drillers and Related Workers",-0.997782705099778,-73.1334053434904
"55",72,65,145,5.48723808635879,"Metal Processors",0.07,67,0.728260869565217,145,5.48723808635878,"Metal Processors",0.07,173,0.412371552628438,"Metal Processors",0.079,"Metal Processors",19.3103448275862,-92.4848977547814
"57",74,67,67,5.62242293718989,"Chemical Processors and Related Workers",0.032,68,0.739130434782609,67,5.62242293718989,"Chemical Processors and Related Workers",0.032,168,3.4955505606749,"Chemical Processors and Related Workers",0.077,"Chemical Processors and Related Workers",150.746268656716,-37.8283953426317
"23",34,33,5,6.41075683160891,"Computing Machine Operator",0.002,69,0.75,5,6.41075683160891,"Computing Machine Operator",0.002,11,4.76317574179469,"Computing Machine Operator",0.005,"Computing Machine Operator",120,-25.7002586916205
"25",36,35,86,6.74395509991822,"Transport and Communication Supervisors",0.041,71,0.771739130434783,86,6.74395509991823,"Transport and Communication Supervisors",0.041,190,2.21738679949535,"Transport and Communication Supervisors",0.087,"Transport and Communication Supervisors",120.93023255814,-67.1203801531502
"21",32,31,58,6.82744092332452,"Stenographers, Typists and Card and Tape Punching Operators",0.028,72,0.782608695652174,58,6.82744092332453,"Stenographers, Typists and Card and Tape Punching Operators",0.028,103,4.3467238304205,"Stenographers, Typists and Card and Tape Punching Operators",0.047,"Stenographers, Typists and Card and Tape Punching Operators",77.5862068965517,-36.3345083577241
"70",87,80,162,6.84540843958822,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,73,0.793478260869565,162,6.84540843958822,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,249,2.14453473370001,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.113,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",53.7037037037037,-68.6719243617696
"79",96,89,166,7.1232612713191,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,74,0.804347826086957,166,7.12326127131909,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,188,3.61514707761498,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.086,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",13.2530120481928,-49.2487087035413
"68",85,78,494,7.77264630268575,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,77,0.83695652173913,494,7.77264630268575,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,648,3.35232280631813,"Electrical Fitters and Related Electrical and Electronic Workers",0.295,"Electrical Fitters and Related Electrical and Electronic Workers",31.1740890688259,-56.8702514462831
"43",57,53,706,7.79715669292312,"Protective Service Workers",0.339,78,0.847826086956522,706,7.79715669292312,"Protective Service Workers",0.339,927,3.99051147829961,"Protective Service Workers",0.422,"Protective Service Workers",31.3031161473088,-48.8209403060799
"20",31,30,276,8.32291792785898,"Village Officials",0.133,80,0.869565217391304,276,8.32291792785898,"Village Officials",0.133,378,3.21366774737349,"Village Officials",0.172,"Village Officials",36.9565217391304,-61.3877275346366
"4",13,14,60,8.34798883488222,"Social Scientists and Related Workers",0.029,81,0.880434782608696,60,8.34798883488222,"Social Scientists and Related Workers",0.029,97,3.84726518974294,"Social Scientists and Related Workers",0.044,"Social Scientists and Related Workers",61.6666666666667,-53.9138675693112
"26",37,36,171,8.51489059043988,"Transport Conductor and Guards",0.082,82,0.891304347826087,171,8.51489059043988,"Transport Conductor and Guards",0.082,223,2.67562739448202,"Transport Conductor and Guards",0.102,"Transport Conductor and Guards",30.4093567251462,-68.5770784009123
"24",35,34,1896,8.89453344044903,"Clerical and Related Workers",0.911,83,0.902173913043478,1896,8.89453344044904,"Clerical and Related Workers",0.911,2592,3.49931554031355,"Clerical and Related Workers",1.181,"Clerical and Related Workers",36.7088607594937,-60.6576830168521
"28",39,38,49,8.99124652369541,"Telephone and Telegraph Operators",0.024,84,0.91304347826087,49,8.99124652369541,"Telephone and Telegraph Operators",0.024,51,2.54569742830064,"Telephone and Telegraph Operators",0.023,"Telephone and Telegraph Operators",4.08163265306122,-71.6869354922952
"18",29,28,22,9.82296650895297,"Administrative, Executive and Managerial Workers ",0.011,85,0.923913043478261,22,9.82296650895297,"Administrative, Executive and Managerial Workers ",0.011,25,2.74200474187686,"Administrative, Executive and Managerial Workers ",0.011,"Administrative, Executive and Managerial Workers ",13.6363636363636,-72.0857773527202
"22",33,32,168,10.0694265556663,"Book Keepers, Cashiers and Related Workers",0.081,87,0.945652173913043,168,10.0694265556663,"Book Keepers, Cashiers and Related Workers",0.081,231,4.94720438608908,"Book Keepers, Cashiers and Related Workers",0.105,"Book Keepers, Cashiers and Related Workers",37.5,-50.8690553653704
"19",30,29,433,10.5507597479561,"Clerical and Other Workers",0.208,88,0.956521739130435,433,10.5507597479561,"Clerical and Other Workers",0.208,560,5.54084759692156,"Clerical and Other Workers",0.255,"Clerical and Other Workers",29.3302540415704,-47.4838994604636
"3",12,13,50,10.8474436049199,"Accountants, Auditors and Related Workers",0.024,89,0.967391304347826,50,10.8474436049199,"Accountants, Auditors and Related Workers",0.024,102,7.53490574157672,"Accountants, Auditors and Related Workers",0.046,"Accountants, Auditors and Related Workers",104,-30.5374979026465
"6",15,16,3269,11.6158757432574,"Teachers",1.57,90,0.978260869565217,3269,11.6158757432574,"Teachers",1.57,5166,4.53951372225941,"Teachers",2.353,"Teachers",58.0299785867238,-60.9197461939585
"14",23,24,27,14.4642757197141,"Directors and Managers, Financial Institutions",0.013,91,0.989130434782609,27,14.4642757197141,"Directors and Managers, Financial Institutions",0.013,54,8.20754051203074,"Directors and Managers, Financial Institutions",0.025,"Directors and Managers, Financial Institutions",100,-43.2564708314828
"12",21,22,83,14.8542012910627,"Administrative and Executive Officials, Govt and Local Bodies",0.04,92,1,83,14.8542012910627,"Administrative and Executive Officials, Govt and Local Bodies",0.04,153,11.0004890147081,"Administrative and Executive Officials, Govt and Local Bodies",0.07,"Administrative and Executive Officials, Govt and Local Bodies",84.3373493975904,-25.9435845848759
