"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"36",50,46,438,10.0068177342698,"Hotel and Restaurant Keepers",0.21,19,0.206521739130435,515,0.597756048490897,"Hotel and Restaurant Keepers",0.235,282,12.4811965000666,"Hotel and Restaurant Keepers",0.154,"Hotel and Restaurant Keepers",-0.452427184466019,11.8834404515757
"30",41,40,146,11.9058066869502,"Manufacturers' Agents",0.07,20,0.217391304347826,215,15.1231510932132,"Manufacturers' Agents",0.098,205,71.0725862541233,"Manufacturers' Agents",0.112,"Manufacturers' Agents",-0.0465116279069767,55.9494351609101
"10",19,20,378,12.1025118044209,"Professional Workers",0.182,21,0.228260869565217,340,6.91387557942937,"Professional Workers",0.155,254,67.5103312757072,"Professional Workers",0.139,"Professional Workers",-0.252941176470588,60.5964556962779
"58",75,68,2591,13.0564714059186,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,22,0.239130434782609,2987,24.9193902670742,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.361,1944,88.3509931233261,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.061,"Spinners, Weavers, Knitting, Dyers and Related Workers",-0.349179779042518,63.4316028562519
"64",81,74,1410,13.1866184702513,"Carpenters, Cabinet and Related Wood Workers",0.677,23,0.25,1430,6.48580038506875,"Carpenters, Cabinet and Related Wood Workers",0.651,986,111.024941705124,"Carpenters, Cabinet and Related Wood Workers",0.538,"Carpenters, Cabinet and Related Wood Workers",-0.310489510489511,104.539141320056
"59",76,69,21,13.7711387590142,"Tanners, Fellmongers and Pelt Dressers",0.01,24,0.260869565217391,27,4.5506287227002,"Tanners, Fellmongers and Pelt Dressers",0.012,25,101.638808735583,"Tanners, Fellmongers and Pelt Dressers",0.014,"Tanners, Fellmongers and Pelt Dressers",-0.0740740740740741,97.0881800128824
"35",49,45,93,13.8704307662474,"Sales Workers",0.045,25,0.271739130434783,100,11.2983883204452,"Sales Workers",0.046,60,116.348304683038,"Sales Workers",0.033,"Sales Workers",-0.4,105.049916362593
"1",10,11,103,14.054263015266,"Mathematicians, Statisticians and Related Workers",0.049,26,0.282608695652174,54,0.202471341372637,"Mathematicians, Statisticians and Related Workers",0.025,14,448.419071044571,"Mathematicians, Statisticians and Related Workers",0.008,"Mathematicians, Statisticians and Related Workers",-0.740740740740741,448.216599703199
"39",53,49,701,14.4543928907941,"Maids and Related House Keeping Services Workers",0.337,27,0.293478260869565,661,10.8924630622001,"Maids and Related House Keeping Services Workers",0.301,815,59.6294310655338,"Maids and Related House Keeping Services Workers",0.445,"Maids and Related House Keeping Services Workers",0.232980332829047,48.7369680033337
"71",88,81,268,14.6712830357074,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.129,28,0.304347826086957,395,2.40501657253818,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.18,548,168.2539447738,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.299,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.387341772151899,165.848928201261
"31",42,41,11,15.3322488816592,"Technical Salesmen and Commercial Travellers",0.005,29,0.315217391304348,15,32.0886075949367,"Technical Salesmen and Commercial Travellers",0.007,21,103.670224358532,"Technical Salesmen and Commercial Travellers",0.011,"Technical Salesmen and Commercial Travellers",0.4,71.5816167635951
"15",24,25,364,16.050240571623,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.175,30,0.326086956521739,926,3.31756038442981,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.422,815,40.4759764933236,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.445,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",-0.119870410367171,37.1584161088938
"48",63,58,51687,16.1820424999174,"Agricultural Labourers",24.827,31,0.33695652173913,44791,7.836176979344,"Agricultural Labourers",20.404,51015,90.469428631607,"Agricultural Labourers",27.831,"Agricultural Labourers",0.138956486794222,82.633251652263
"9",18,19,107,16.3145308812646,"Composers and Performing Artists",0.051,32,0.347826086956522,69,1.34843481010435,"Composers and Performing Artists",0.031,56,25.120146606551,"Composers and Performing Artists",0.031,"Composers and Performing Artists",-0.188405797101449,23.7717117964467
"61",78,71,1589,16.8506957027304,"Tobacco Preparers and Tobacco Product Makers",0.763,33,0.358695652173913,1379,7.27925468093373,"Tobacco Preparers and Tobacco Product Makers",0.628,1381,55.0486665802082,"Tobacco Preparers and Tobacco Product Makers",0.753,"Tobacco Preparers and Tobacco Product Makers",0.00145032632342277,47.7694118992745
"66",83,76,682,17.2179705423557,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.328,34,0.369565217391304,583,8.94519832111509,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.266,496,156.574506720563,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.271,"Blacksmiths, Tool-Makers and Machine Tool Operators",-0.149228130360206,147.629308399448
"60",77,70,1209,17.4443323366774,"Food and Beverage Processors",0.581,35,0.380434782608696,1137,5.41823513676048,"Food and Beverage Processors",0.518,923,88.6699564915007,"Food and Beverage Processors",0.504,"Food and Beverage Processors",-0.188214599824098,83.2517213547402
"8",17,18,22,18.6831786499683,"Sculptors, Painters, Photographers and Related Creative Artists",0.011,36,0.391304347826087,37,12.058501823003,"Sculptors, Painters, Photographers and Related Creative Artists",0.017,40,68.1189876397552,"Sculptors, Painters, Photographers and Related Creative Artists",0.022,"Sculptors, Painters, Photographers and Related Creative Artists",0.0810810810810811,56.0604858167522
"51",66,61,1066,20.0009877884135,"Forestry Workers",0.512,38,0.41304347826087,1307,8.25658960176349,"Forestry Workers",0.595,800,100.617893493111,"Forestry Workers",0.436,"Forestry Workers",-0.387911247130834,92.3613038913475
"5",14,15,61,20.0154054028098,"Jurists",0.029,39,0.423913043478261,77,10.9617663069583,"Jurists",0.035,95,280.262345045502,"Jurists",0.052,"Jurists",0.233766233766234,269.300578738543
"2",11,12,14,20.7443935439195,"Economists and Related Workers",0.007,41,0.445652173913043,7,81.4101187111362,"Economists and Related Workers",0.003,6,598.078266232534,"Economists and Related Workers",0.003,"Economists and Related Workers",-0.142857142857143,516.668147521398
"45",60,55,154,22.5685812685168,"Farm Plantation, Dairy and Other Managers and Supervisor",0.074,42,0.456521739130435,196,27.9483401064221,"Farm Plantation, Dairy and Other Managers and Supervisor",0.089,207,167.842409101821,"Farm Plantation, Dairy and Other Managers and Supervisor",0.113,"Farm Plantation, Dairy and Other Managers and Supervisor",0.0561224489795918,139.894068995399
"11",20,21,7,23.4104781090518,"Elected and Legislative Officials",0.003,44,0.478260869565217,10,108.517847293357,"Elected and Legislative Officials",0.005,19,70.8273424654629,"Elected and Legislative Officials",0.01,"Elected and Legislative Officials",0.9,-37.6905048278946
"73",90,83,71,24.3765877789183,"Rubber and Plastics Products Makers",0.034,46,0.5,91,32.2796287739513,"Rubber and Plastics Products Makers",0.041,120,192.081171703015,"Rubber and Plastics Products Makers",0.065,"Rubber and Plastics Products Makers",0.318681318681319,159.801542929063
"44",59,54,110,26.5017938269633,"Service Workers",0.053,47,0.510869565217391,159,5.68244790582357,"Service Workers",0.072,143,133.410611622548,"Service Workers",0.078,"Service Workers",-0.10062893081761,127.728163716724
"40",54,50,526,27.0632657578599,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,48,0.521739130434783,555,16.3574608487534,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,364,149.698270856588,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.199,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.344144144144144,133.340810007835
"34",45,44,22,27.8623081880579,"Money Lenders and Pawn Brokers",0.011,49,0.532608695652174,12,0,"Money Lenders and Pawn Brokers",0.005,21,67.2513947534054,"Money Lenders and Pawn Brokers",0.011,"Money Lenders and Pawn Brokers",0.75,67.2513947534054
"65",82,75,414,27.9612177093535,"Stone Cutters and Carvers",0.199,50,0.543478260869565,328,6.07829372054203,"Stone Cutters and Carvers",0.149,295,118.936185084879,"Stone Cutters and Carvers",0.161,"Stone Cutters and Carvers",-0.100609756097561,112.857891364337
"38",52,48,307,28.3121210957825,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.147,51,0.554347826086957,370,28.7066469855055,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.169,388,133.471842397747,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.212,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.0486486486486487,104.765195412241
"78",95,88,3473,28.5762384862126,"Bricklayers and Other Construction Workers",1.668,52,0.565217391304348,4653,9.04586837238924,"Bricklayers and Other Construction Workers",2.12,3327,164.186953683796,"Bricklayers and Other Construction Workers",1.815,"Bricklayers and Other Construction Workers",-0.284977433913604,155.141085311406
"56",73,66,197,29.3111791398303,"Wood Preparation Workers and Paper Makers",0.095,53,0.576086956521739,240,4.44753264169134,"Wood Preparation Workers and Paper Makers",0.109,222,134.207273496801,"Wood Preparation Workers and Paper Makers",0.121,"Wood Preparation Workers and Paper Makers",-0.075,129.759740855109
"81",98,91,1556,34.0378575060386,"Transport Equipment Operators",0.747,54,0.58695652173913,1929,16.7248726094524,"Transport Equipment Operators",0.879,2206,202.125812517171,"Transport Equipment Operators",1.203,"Transport Equipment Operators",0.143597719025402,185.400939907719
"80",97,90,744,34.0538199609246,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.357,55,0.597826086956522,654,10.2871631084232,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.298,707,211.307758621782,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.386,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.081039755351682,201.020595513359
"76",93,86,112,34.2489069245909,"Painting",0.054,56,0.608695652173913,100,22.1837836446391,"Painting",0.046,116,194.27955502609,"Painting",0.063,"Painting",0.16,172.095771381451
"82",99,92,5467,37.0134578005429,"Labourers",2.626,58,0.630434782608696,8022,7.05011183950642,"Labourers",3.654,5998,155.280802049901,"Labourers",3.272,"Labourers",-0.25230615806532,148.230690210395
"69",86,79,25,38.4438626651883,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,59,0.641304347826087,16,11.1935835983105,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.007,22,180.422114331586,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.375,169.228530733275
"37",51,47,29,39.0387700839955,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.014,60,0.652173913043478,21,5.1290626916364,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.01,28,164.015106851916,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.015,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.333333333333333,158.886044160279
"27",38,37,242,39.4197333485813,"Mail Distributors and Related Workers",0.116,61,0.66304347826087,254,14.5653491601787,"Mail Distributors and Related Workers",0.116,273,257.08278546485,"Mail Distributors and Related Workers",0.149,"Mail Distributors and Related Workers",0.0748031496062992,242.517436304672
"49",64,59,3067,40.1568107622814,"Plantation Labourers and Related Workers",1.473,62,0.673913043478261,2771,10.3811019148966,"Plantation Labourers and Related Workers",1.262,3222,142.695061053276,"Plantation Labourers and Related Workers",1.758,"Plantation Labourers and Related Workers",0.162757127390834,132.31395913838
"67",84,77,603,43.8537591123126,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.29,63,0.684782608695652,621,23.0786096974653,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.283,698,236.361134065492,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.381,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.123993558776167,213.282524368027
"75",92,85,76,46.4574393087422,"Printers and Related Workers",0.037,64,0.695652173913043,136,8.88983668604959,"Printers and Related Workers",0.062,119,162.874457284039,"Printers and Related Workers",0.065,"Printers and Related Workers",-0.125,153.98462059799
"7",16,17,5,47.8699980853915,"Poets, Authors, Journalists and Related Workers",0.002,65,0.706521739130435,4,0,"Poets, Authors, Journalists and Related Workers",0.002,13,163.074338444915,"Poets, Authors, Journalists and Related Workers",0.007,"Poets, Authors, Journalists and Related Workers",2.25,163.074338444915
"54",71,64,902,47.9855293822209,"Miners, Quarrymen, Well Drillers and Related Workers",0.433,66,0.717391304347826,893,17.4378745602505,"Miners, Quarrymen, Well Drillers and Related Workers",0.407,877,215.173800376922,"Miners, Quarrymen, Well Drillers and Related Workers",0.478,"Miners, Quarrymen, Well Drillers and Related Workers",-0.0179171332586786,197.735925816671
"55",72,65,145,49.0876311813151,"Metal Processors",0.07,67,0.728260869565217,173,4.98973641433301,"Metal Processors",0.079,140,246.907489743635,"Metal Processors",0.076,"Metal Processors",-0.190751445086705,241.917753329302
"57",74,67,67,50.2969652751637,"Chemical Processors and Related Workers",0.032,68,0.739130434782609,168,42.2965061716017,"Chemical Processors and Related Workers",0.077,106,219.738346678146,"Chemical Processors and Related Workers",0.058,"Chemical Processors and Related Workers",-0.369047619047619,177.441840506545
"23",34,33,5,57.3492277882798,"Computing Machine Operator",0.002,69,0.75,11,57.6348957516852,"Computing Machine Operator",0.005,22,266.933956286313,"Computing Machine Operator",0.012,"Computing Machine Operator",1,209.299060534628
"25",36,35,86,60.3299465848053,"Transport and Communication Supervisors",0.041,71,0.771739130434783,190,26.8305987345168,"Transport and Communication Supervisors",0.087,210,426.999590826408,"Transport and Communication Supervisors",0.115,"Transport and Communication Supervisors",0.105263157894737,400.168992091891
"21",32,31,58,61.0767924922983,"Stenographers, Typists and Card and Tape Punching Operators",0.028,72,0.782608695652174,103,52.5957865945249,"Stenographers, Typists and Card and Tape Punching Operators",0.047,95,481.884832800838,"Stenographers, Typists and Card and Tape Punching Operators",0.052,"Stenographers, Typists and Card and Tape Punching Operators",-0.0776699029126214,429.289046206313
"70",87,80,162,61.23752596107,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,73,0.793478260869565,249,25.9490815608868,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.113,309,252.831472521005,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.169,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.240963855421687,226.882390960119
"79",96,89,166,63.7231365928733,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,74,0.804347826086957,188,43.7436358094238,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.086,238,279.720609490329,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.13,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.265957446808511,235.976973680905
"68",85,78,494,69.5323929824654,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,77,0.83695652173913,648,40.5634362328491,"Electrical Fitters and Related Electrical and Electronic Workers",0.295,736,314.123932238623,"Electrical Fitters and Related Electrical and Electronic Workers",0.402,"Electrical Fitters and Related Electrical and Electronic Workers",0.135802469135802,273.560496005774
"43",57,53,706,69.7516575700679,"Protective Service Workers",0.339,78,0.847826086956522,927,48.2855820392307,"Protective Service Workers",0.422,1017,336.04706285713,"Protective Service Workers",0.555,"Protective Service Workers",0.0970873786407767,287.761480817899
"20",31,30,276,74.4550025286407,"Village Officials",0.133,80,0.869565217391304,378,38.8856963590926,"Village Officials",0.172,379,366.798882573051,"Village Officials",0.207,"Village Officials",0.00264550264550265,327.913186213958
"4",13,14,60,74.6792813767551,"Social Scientists and Related Workers",0.029,81,0.880434782608696,97,46.5522878348332,"Social Scientists and Related Workers",0.044,140,273.683516992845,"Social Scientists and Related Workers",0.076,"Social Scientists and Related Workers",0.443298969072165,227.131229158012
"26",37,36,171,76.1723479598683,"Transport Conductor and Guards",0.082,82,0.891304347826087,223,32.3753550804785,"Transport Conductor and Guards",0.102,229,463.733506685488,"Transport Conductor and Guards",0.125,"Transport Conductor and Guards",0.0269058295964126,431.35815160501
"24",35,34,1896,79.5685498210926,"Clerical and Related Workers",0.911,83,0.902173913043478,2592,42.3420627961614,"Clerical and Related Workers",1.181,2611,376.103458024011,"Clerical and Related Workers",1.424,"Clerical and Related Workers",0.00733024691358025,333.761395227849
"28",39,38,49,80.4337239006734,"Telephone and Telegraph Operators",0.024,84,0.91304347826087,51,30.8031896887682,"Telephone and Telegraph Operators",0.023,51,369.436553464315,"Telephone and Telegraph Operators",0.028,"Telephone and Telegraph Operators",0,338.633363775547
"18",29,28,22,87.8741088885141,"Administrative, Executive and Managerial Workers ",0.011,85,0.923913043478261,25,33.1785275235624,"Administrative, Executive and Managerial Workers ",0.011,49,536.616916797826,"Administrative, Executive and Managerial Workers ",0.027,"Administrative, Executive and Managerial Workers ",0.96,503.438389274264
"22",33,32,168,90.0788865350441,"Book Keepers, Cashiers and Related Workers",0.081,87,0.945652173913043,231,59.8616604784545,"Book Keepers, Cashiers and Related Workers",0.105,320,512.344734589285,"Book Keepers, Cashiers and Related Workers",0.175,"Book Keepers, Cashiers and Related Workers",0.385281385281385,452.483074110831
"19",30,29,433,94.3847879460265,"Clerical and Other Workers",0.208,88,0.956521739130435,560,67.0448018162406,"Clerical and Other Workers",0.255,593,560.732149589775,"Clerical and Other Workers",0.324,"Clerical and Other Workers",0.0589285714285714,493.687347773534
"3",12,13,50,97.0388568088837,"Accountants, Auditors and Related Workers",0.024,89,0.967391304347826,102,91.1731018244818,"Accountants, Auditors and Related Workers",0.046,119,520.342860323978,"Accountants, Auditors and Related Workers",0.065,"Accountants, Auditors and Related Workers",0.166666666666667,429.169758499496
"6",15,16,3269,103.913082567076,"Teachers",1.57,90,0.978260869565217,5166,54.9285632797555,"Teachers",2.353,5625,506.281251379889,"Teachers",3.069,"Teachers",0.0888501742160279,451.352688100134
"14",23,24,27,129.394245458252,"Directors and Managers, Financial Institutions",0.013,91,0.989130434782609,54,99.312048816068,"Directors and Managers, Financial Institutions",0.025,85,904.999354700136,"Directors and Managers, Financial Institutions",0.046,"Directors and Managers, Financial Institutions",0.574074074074074,805.687305884068
"12",21,22,83,132.882434294473,"Administrative and Executive Officials, Govt and Local Bodies",0.04,92,1,153,133.10700086438,"Administrative and Executive Officials, Govt and Local Bodies",0.07,94,593.866357746178,"Administrative and Executive Officials, Govt and Local Bodies",0.051,"Administrative and Executive Officials, Govt and Local Bodies",-0.38562091503268,460.759356881798
