"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"74",91,84,39,8.28576855988869,"Paper and Paper Board Product Makers",0.019,15,0.16304347826087,24,348.581899092318,"Paper and Paper Board Product Makers",0.046,26,449.684168777351,"Paper and Paper Board Product Makers",0.051,"Paper and Paper Board Product Makers",0.0833333333333333,101.102269685033
"72",89,82,900,8.52182889458886,"Glass Formers, Potters and Related Workers",0.432,16,0.173913043478261,130,299.758301839287,"Glass Formers, Potters and Related Workers",0.251,139,379.865945247805,"Glass Formers, Potters and Related Workers",0.272,"Glass Formers, Potters and Related Workers",0.0692307692307692,80.1076434085181
"32",43,42,1895,8.89412880218421,"Salesmen, Shop Assistants and Related Workers",0.91,17,0.184782608695652,556,285.488381131974,"Salesmen, Shop Assistants and Related Workers",1.074,841,397.790780716023,"Salesmen, Shop Assistants and Related Workers",1.649,"Salesmen, Shop Assistants and Related Workers",0.512589928057554,112.302399584049
"77",94,87,1125,9.81902007821865,"Production and Related Workers",0.54,18,0.195652173913043,300,379.727456833063,"Production and Related Workers",0.58,422,384.983022749103,"Production and Related Workers",0.827,"Production and Related Workers",0.406666666666667,5.25556591604027
"36",50,46,438,10.0068177342698,"Hotel and Restaurant Keepers",0.21,19,0.206521739130435,20,337.379529285706,"Hotel and Restaurant Keepers",0.039,25,336.602556803364,"Hotel and Restaurant Keepers",0.049,"Hotel and Restaurant Keepers",0.25,-0.776972482341648
"30",41,40,146,11.9058066869502,"Manufacturers' Agents",0.07,20,0.217391304347826,31,553.953436521503,"Manufacturers' Agents",0.06,69,835.14439898612,"Manufacturers' Agents",0.135,"Manufacturers' Agents",1.2258064516129,281.190962464618
"10",19,20,378,12.1025118044209,"Professional Workers",0.182,21,0.228260869565217,71,554.013026818805,"Professional Workers",0.137,114,493.568592053898,"Professional Workers",0.223,"Professional Workers",0.605633802816901,-60.4444347649067
"58",75,68,2591,13.0564714059186,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,22,0.239130434782609,566,271.322535979344,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.093,492,337.340313049891,"Spinners, Weavers, Knitting, Dyers and Related Workers",0.964,"Spinners, Weavers, Knitting, Dyers and Related Workers",-0.130742049469965,66.0177770705463
"64",81,74,1410,13.1866184702513,"Carpenters, Cabinet and Related Wood Workers",0.677,23,0.25,251,454.997272757618,"Carpenters, Cabinet and Related Wood Workers",0.485,374,562.668923067054,"Carpenters, Cabinet and Related Wood Workers",0.733,"Carpenters, Cabinet and Related Wood Workers",0.49003984063745,107.671650309436
"59",76,69,21,13.7711387590142,"Tanners, Fellmongers and Pelt Dressers",0.01,24,0.260869565217391,15,178.92584271604,"Tanners, Fellmongers and Pelt Dressers",0.029,15,312.714657403024,"Tanners, Fellmongers and Pelt Dressers",0.029,"Tanners, Fellmongers and Pelt Dressers",0,133.788814686984
"35",49,45,93,13.8704307662474,"Sales Workers",0.045,25,0.271739130434783,35,260.085392341987,"Sales Workers",0.068,26,561.752447490561,"Sales Workers",0.051,"Sales Workers",-0.257142857142857,301.667055148574
"1",10,11,103,14.054263015266,"Mathematicians, Statisticians and Related Workers",0.049,26,0.282608695652174,6,1392.22595474371,"Mathematicians, Statisticians and Related Workers",0.012,14,1704.69363136901,"Mathematicians, Statisticians and Related Workers",0.027,"Mathematicians, Statisticians and Related Workers",1.33333333333333,312.467676625294
"39",53,49,701,14.4543928907941,"Maids and Related House Keeping Services Workers",0.337,27,0.293478260869565,388,180.437281890883,"Maids and Related House Keeping Services Workers",0.75,531,198.231318429454,"Maids and Related House Keeping Services Workers",1.041,"Maids and Related House Keeping Services Workers",0.368556701030928,17.7940365385705
"71",88,81,268,14.6712830357074,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.129,28,0.304347826086957,157,327.463480174694,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.303,164,457.23788891185,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.321,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.0445859872611465,129.774408737155
"31",42,41,11,15.3322488816592,"Technical Salesmen and Commercial Travellers",0.005,29,0.315217391304348,13,518.486937492182,"Technical Salesmen and Commercial Travellers",0.025,11,854.950227192657,"Technical Salesmen and Commercial Travellers",0.022,"Technical Salesmen and Commercial Travellers",-0.153846153846154,336.463289700475
"15",24,25,364,16.050240571623,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.175,30,0.326086956521739,52,922.951426342487,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.1,45,4879.88431460974,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.088,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",-0.134615384615385,3956.93288826725
"48",63,58,51687,16.1820424999174,"Agricultural Labourers",24.827,31,0.33695652173913,24444,175.283322645074,"Agricultural Labourers",47.224,18046,200.578127228106,"Agricultural Labourers",35.375,"Agricultural Labourers",-0.261741122565865,25.2948045830314
"9",18,19,107,16.3145308812646,"Composers and Performing Artists",0.051,32,0.347826086956522,11,290.430370222004,"Composers and Performing Artists",0.021,24,349.523829490111,"Composers and Performing Artists",0.047,"Composers and Performing Artists",1.18181818181818,59.0934592681064
"61",78,71,1589,16.8506957027304,"Tobacco Preparers and Tobacco Product Makers",0.763,33,0.358695652173913,204,124.611340369357,"Tobacco Preparers and Tobacco Product Makers",0.394,326,159.375563125451,"Tobacco Preparers and Tobacco Product Makers",0.639,"Tobacco Preparers and Tobacco Product Makers",0.598039215686274,34.7642227560936
"66",83,76,682,17.2179705423557,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.328,34,0.369565217391304,174,428.902073567656,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.336,139,684.239509360525,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.272,"Blacksmiths, Tool-Makers and Machine Tool Operators",-0.201149425287356,255.337435792869
"60",77,70,1209,17.4443323366774,"Food and Beverage Processors",0.581,35,0.380434782608696,272,278.485649113374,"Food and Beverage Processors",0.525,327,395.454980728534,"Food and Beverage Processors",0.641,"Food and Beverage Processors",0.202205882352941,116.96933161516
"8",17,18,22,18.6831786499683,"Sculptors, Painters, Photographers and Related Creative Artists",0.011,36,0.391304347826087,13,532.761928862914,"Sculptors, Painters, Photographers and Related Creative Artists",0.025,21,412.345914453447,"Sculptors, Painters, Photographers and Related Creative Artists",0.041,"Sculptors, Painters, Photographers and Related Creative Artists",0.615384615384615,-120.416014409467
"51",66,61,1066,20.0009877884135,"Forestry Workers",0.512,38,0.41304347826087,200,354.336408775977,"Forestry Workers",0.386,267,408.907999302263,"Forestry Workers",0.523,"Forestry Workers",0.335,54.5715905262859
"5",14,15,61,20.0154054028098,"Jurists",0.029,39,0.423913043478261,13,1081.44023048783,"Jurists",0.025,8,832.119683643579,"Jurists",0.016,"Jurists",-0.384615384615385,-249.320546844254
"2",11,12,14,20.7443935439195,"Economists and Related Workers",0.007,41,0.445652173913043,1,489.999978665074,"Economists and Related Workers",0.002,1,225,"Economists and Related Workers",0.002,"Economists and Related Workers",0,-264.999978665074
"45",60,55,154,22.5685812685168,"Farm Plantation, Dairy and Other Managers and Supervisor",0.074,42,0.456521739130435,49,377.267646337756,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,44,707.18776438213,"Farm Plantation, Dairy and Other Managers and Supervisor",0.086,"Farm Plantation, Dairy and Other Managers and Supervisor",-0.102040816326531,329.920118044375
"11",20,21,7,23.4104781090518,"Elected and Legislative Officials",0.003,44,0.478260869565217,10,652.592742330246,"Elected and Legislative Officials",0.019,36,312.454166493586,"Elected and Legislative Officials",0.071,"Elected and Legislative Officials",2.6,-340.13857583666
"73",90,83,71,24.3765877789183,"Rubber and Plastics Products Makers",0.034,46,0.5,125,433.397552695106,"Rubber and Plastics Products Makers",0.241,71,420.879285596903,"Rubber and Plastics Products Makers",0.139,"Rubber and Plastics Products Makers",-0.432,-12.5182670982027
"44",59,54,110,26.5017938269633,"Service Workers",0.053,47,0.510869565217391,91,388.022642208324,"Service Workers",0.176,77,446.099482240944,"Service Workers",0.151,"Service Workers",-0.153846153846154,58.0768400326202
"40",54,50,526,27.0632657578599,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,48,0.521739130434783,280,359.981832833422,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.541,275,466.623891802475,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.539,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.0178571428571429,106.642058969053
"34",45,44,22,27.8623081880579,"Money Lenders and Pawn Brokers",0.011,49,0.532608695652174,14,503.37920447551,"Money Lenders and Pawn Brokers",0.027,9,398.782542339485,"Money Lenders and Pawn Brokers",0.018,"Money Lenders and Pawn Brokers",-0.357142857142857,-104.596662136024
"65",82,75,414,27.9612177093535,"Stone Cutters and Carvers",0.199,50,0.543478260869565,99,354.586360008859,"Stone Cutters and Carvers",0.191,187,386.885986145195,"Stone Cutters and Carvers",0.367,"Stone Cutters and Carvers",0.888888888888889,32.2996261363364
"38",52,48,307,28.3121210957825,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.147,51,0.554347826086957,292,339.917450057047,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.564,426,331.840377232788,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.835,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.458904109589041,-8.07707282425935
"78",95,88,3473,28.5762384862126,"Bricklayers and Other Construction Workers",1.668,52,0.565217391304348,2083,331.298888480867,"Bricklayers and Other Construction Workers",4.024,3759,377.349912334203,"Bricklayers and Other Construction Workers",7.369,"Bricklayers and Other Construction Workers",0.804608737397984,46.0510238533357
"56",73,66,197,29.3111791398303,"Wood Preparation Workers and Paper Makers",0.095,53,0.576086956521739,56,360.992837695215,"Wood Preparation Workers and Paper Makers",0.108,57,372.692945791712,"Wood Preparation Workers and Paper Makers",0.112,"Wood Preparation Workers and Paper Makers",0.0178571428571429,11.7001080964974
"81",98,91,1556,34.0378575060386,"Transport Equipment Operators",0.747,54,0.58695652173913,1173,516.494550998931,"Transport Equipment Operators",2.266,1752,631.89465183157,"Transport Equipment Operators",3.434,"Transport Equipment Operators",0.493606138107417,115.400100832638
"80",97,90,744,34.0538199609246,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.357,55,0.597826086956522,357,431.952730770384,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.69,694,388.338141406977,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.36,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.943977591036415,-43.6145893634073
"76",93,86,112,34.2489069245909,"Painting",0.054,56,0.608695652173913,101,373.272673793272,"Painting",0.195,163,460.321470022932,"Painting",0.32,"Painting",0.613861386138614,87.0487962296606
"82",99,92,5467,37.0134578005429,"Labourers",2.626,58,0.630434782608696,3602,290.422110308398,"Labourers",6.959,4447,317.688490468611,"Labourers",8.717,"Labourers",0.23459189339256,27.2663801602126
"69",86,79,25,38.4438626651883,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,59,0.641304347826087,8,230.2492132487,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.015,9,299.085526862255,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.018,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.125,68.8363136135547
"37",51,47,29,39.0387700839955,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.014,60,0.652173913043478,23,568.233762850044,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.044,20,596.45795452686,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.039,"House Keepers, Matrons and Stewards (Domestic and Institutional)",-0.130434782608696,28.2241916768158
"27",38,37,242,39.4197333485813,"Mail Distributors and Related Workers",0.116,61,0.66304347826087,138,553.094105383853,"Mail Distributors and Related Workers",0.267,193,785.642068853337,"Mail Distributors and Related Workers",0.378,"Mail Distributors and Related Workers",0.398550724637681,232.547963469484
"49",64,59,3067,40.1568107622814,"Plantation Labourers and Related Workers",1.473,62,0.673913043478261,1843,237.351250212215,"Plantation Labourers and Related Workers",3.561,1266,326.1976109838,"Plantation Labourers and Related Workers",2.482,"Plantation Labourers and Related Workers",-0.313076505697233,88.8463607715848
"67",84,77,603,43.8537591123126,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.29,63,0.684782608695652,414,504.103252726898,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.8,395,602.292545601877,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.774,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",-0.0458937198067633,98.1892928749795
"75",92,85,76,46.4574393087422,"Printers and Related Workers",0.037,64,0.695652173913043,68,302.558753593865,"Printers and Related Workers",0.131,54,476.141652668008,"Printers and Related Workers",0.106,"Printers and Related Workers",-0.205882352941176,173.582899074143
"7",16,17,5,47.8699980853915,"Poets, Authors, Journalists and Related Workers",0.002,65,0.706521739130435,4,491.715408089884,"Poets, Authors, Journalists and Related Workers",0.008,6,939.915058484297,"Poets, Authors, Journalists and Related Workers",0.012,"Poets, Authors, Journalists and Related Workers",0.5,448.199650394414
"54",71,64,902,47.9855293822209,"Miners, Quarrymen, Well Drillers and Related Workers",0.433,66,0.717391304347826,346,406.480783349167,"Miners, Quarrymen, Well Drillers and Related Workers",0.668,382,519.259766240622,"Miners, Quarrymen, Well Drillers and Related Workers",0.749,"Miners, Quarrymen, Well Drillers and Related Workers",0.104046242774566,112.778982891455
"55",72,65,145,49.0876311813151,"Metal Processors",0.07,67,0.728260869565217,89,411.166530910374,"Metal Processors",0.172,73,699.857806820898,"Metal Processors",0.143,"Metal Processors",-0.179775280898876,288.691275910523
"57",74,67,67,50.2969652751637,"Chemical Processors and Related Workers",0.032,68,0.739130434782609,56,722.43890953063,"Chemical Processors and Related Workers",0.108,43,589.042138243045,"Chemical Processors and Related Workers",0.084,"Chemical Processors and Related Workers",-0.232142857142857,-133.396771287585
"23",34,33,5,57.3492277882798,"Computing Machine Operator",0.002,69,0.75,21,484.571565100336,"Computing Machine Operator",0.041,32,1062.25208091686,"Computing Machine Operator",0.063,"Computing Machine Operator",0.523809523809524,577.680515816521
"25",36,35,86,60.3299465848053,"Transport and Communication Supervisors",0.041,71,0.771739130434783,104,651.544153852167,"Transport and Communication Supervisors",0.201,93,1544.63329035867,"Transport and Communication Supervisors",0.182,"Transport and Communication Supervisors",-0.105769230769231,893.089136506503
"21",32,31,58,61.0767924922983,"Stenographers, Typists and Card and Tape Punching Operators",0.028,72,0.782608695652174,32,693.482886753359,"Stenographers, Typists and Card and Tape Punching Operators",0.062,32,1671.37201615384,"Stenographers, Typists and Card and Tape Punching Operators",0.063,"Stenographers, Typists and Card and Tape Punching Operators",0,977.889129400485
"70",87,80,162,61.23752596107,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,73,0.793478260869565,178,443.096899663103,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.344,213,691.972466804615,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.418,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.196629213483146,248.875567141512
"79",96,89,166,63.7231365928733,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,74,0.804347826086957,81,405.651421338525,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.156,113,726.162682962815,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.222,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.395061728395062,320.51126162429
"68",85,78,494,69.5323929824654,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,77,0.83695652173913,503,647.149206018647,"Electrical Fitters and Related Electrical and Electronic Workers",0.972,521,1042.90298167436,"Electrical Fitters and Related Electrical and Electronic Workers",1.021,"Electrical Fitters and Related Electrical and Electronic Workers",0.0357852882703777,395.753775655709
"43",57,53,706,69.7516575700679,"Protective Service Workers",0.339,78,0.847826086956522,709,673.393420347409,"Protective Service Workers",1.37,950,967.627428566586,"Protective Service Workers",1.862,"Protective Service Workers",0.339915373765867,294.234008219177
"20",31,30,276,74.4550025286407,"Village Officials",0.133,80,0.869565217391304,196,715.541054090823,"Village Officials",0.379,249,1023.27698605636,"Village Officials",0.488,"Village Officials",0.270408163265306,307.735931965539
"4",13,14,60,74.6792813767551,"Social Scientists and Related Workers",0.029,81,0.880434782608696,56,371.815279996855,"Social Scientists and Related Workers",0.108,90,532.499722693113,"Social Scientists and Related Workers",0.176,"Social Scientists and Related Workers",0.607142857142857,160.684442696258
"26",37,36,171,76.1723479598683,"Transport Conductor and Guards",0.082,82,0.891304347826087,174,590.101896048736,"Transport Conductor and Guards",0.336,213,883.820774180232,"Transport Conductor and Guards",0.418,"Transport Conductor and Guards",0.224137931034483,293.718878131496
"24",35,34,1896,79.5685498210926,"Clerical and Related Workers",0.911,83,0.902173913043478,1518,735.451067974878,"Clerical and Related Workers",2.933,1996,1081.20790667332,"Clerical and Related Workers",3.913,"Clerical and Related Workers",0.314888010540184,345.756838698439
"28",39,38,49,80.4337239006734,"Telephone and Telegraph Operators",0.024,84,0.91304347826087,53,828.355471782322,"Telephone and Telegraph Operators",0.102,43,843.811154173181,"Telephone and Telegraph Operators",0.084,"Telephone and Telegraph Operators",-0.188679245283019,15.4556823908597
"18",29,28,22,87.8741088885141,"Administrative, Executive and Managerial Workers ",0.011,85,0.923913043478261,34,1091.95992248297,"Administrative, Executive and Managerial Workers ",0.066,32,2199.55475108907,"Administrative, Executive and Managerial Workers ",0.063,"Administrative, Executive and Managerial Workers ",-0.0588235294117647,1107.5948286061
"22",33,32,168,90.0788865350441,"Book Keepers, Cashiers and Related Workers",0.081,87,0.945652173913043,176,832.494628252306,"Book Keepers, Cashiers and Related Workers",0.34,163,1389.79030884689,"Book Keepers, Cashiers and Related Workers",0.32,"Book Keepers, Cashiers and Related Workers",-0.0738636363636364,557.295680594581
"19",30,29,433,94.3847879460265,"Clerical and Other Workers",0.208,88,0.956521739130435,385,1259.7169435321,"Clerical and Other Workers",0.744,465,1660.94962070422,"Clerical and Other Workers",0.912,"Clerical and Other Workers",0.207792207792208,401.232677172129
"3",12,13,50,97.0388568088837,"Accountants, Auditors and Related Workers",0.024,89,0.967391304347826,59,785.808165354013,"Accountants, Auditors and Related Workers",0.114,65,1826.99245748826,"Accountants, Auditors and Related Workers",0.127,"Accountants, Auditors and Related Workers",0.101694915254237,1041.18429213425
"6",15,16,3269,103.913082567076,"Teachers",1.57,90,0.978260869565217,2889,1016.84365285409,"Teachers",5.581,4878,1323.00941289392,"Teachers",9.562,"Teachers",0.688473520249221,306.165760039825
"14",23,24,27,129.394245458252,"Directors and Managers, Financial Institutions",0.013,91,0.989130434782609,37,2094.8819801993,"Directors and Managers, Financial Institutions",0.071,40,2675.45640956855,"Directors and Managers, Financial Institutions",0.078,"Directors and Managers, Financial Institutions",0.0810810810810811,580.57442936925
"12",21,22,83,132.882434294473,"Administrative and Executive Officials, Govt and Local Bodies",0.04,92,1,100,1348.70179071239,"Administrative and Executive Officials, Govt and Local Bodies",0.193,117,2380.65312695628,"Administrative and Executive Officials, Govt and Local Bodies",0.229,"Administrative and Executive Officials, Govt and Local Bodies",0.17,1031.95133624389
