"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"32",43,42,4405,2.48742307890242,"Salesmen, Shop Assistants and Related Workers",4.503,17,0.184782608695652,4818,6.75810740027938,"Salesmen, Shop Assistants and Related Workers",4.393,2221,11.400840624232,"Salesmen, Shop Assistants and Related Workers",5.882,"Salesmen, Shop Assistants and Related Workers",-53.9020340390203,68.6987191674505
"48",63,58,3357,2.57168703354723,"Agricultural Labourers",3.432,18,0.195652173913043,4011,5.11868182652941,"Agricultural Labourers",3.657,1352,4.67589825982426,"Agricultural Labourers",3.581,"Agricultural Labourers",-66.2926950885066,-8.65034361796556
"72",89,82,382,2.61637521322877,"Glass Formers, Potters and Related Workers",0.39,19,0.206521739130435,308,9.34025641664143,"Glass Formers, Potters and Related Workers",0.281,69,10.9100655057586,"Glass Formers, Potters and Related Workers",0.183,"Glass Formers, Potters and Related Workers",-77.5974025974026,16.806916417415
"77",94,87,645,2.71196562109259,"Production and Related Workers",0.659,20,0.217391304347826,667,7.08842905939313,"Production and Related Workers",0.608,489,13.8295695975051,"Production and Related Workers",1.295,"Production and Related Workers",-26.6866566716642,95.1006278207582
"15",24,25,1841,2.71476157387112,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.882,21,0.228260869565217,2040,12.407910956432,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.86,147,59.2367082711327,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.389,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",-92.7941176470588,377.41081056377
"60",77,70,1457,2.73463952582001,"Food and Beverage Processors",1.489,22,0.239130434782609,1166,6.75277583092023,"Food and Beverage Processors",1.063,312,10.7716995927824,"Food and Beverage Processors",0.826,"Food and Beverage Processors",-73.2418524871355,59.5151366266298
"13",22,23,768,2.74128244370255,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.785,23,0.25,845,7.59312872451649,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.77,47,46.910159542411,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.124,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",-94.4378698224852,517.797501456135
"71",88,81,924,2.79034150074943,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.945,24,0.260869565217391,1098,8.24191518337639,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",1.001,314,13.9839258816123,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.832,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",-71.4025500910747,69.6684031621358
"10",19,20,323,2.97410692162232,"Professional Workers",0.33,25,0.271739130434783,345,8.3370028457179,"Professional Workers",0.315,145,18.4812648979182,"Professional Workers",0.384,"Professional Workers",-57.9710144927536,121.677564946624
"64",81,74,1362,3.39636274358128,"Carpenters, Cabinet and Related Wood Workers",1.392,26,0.282608695652174,1206,8.46281031076261,"Carpenters, Cabinet and Related Wood Workers",1.1,417,14.0445322219194,"Carpenters, Cabinet and Related Wood Workers",1.104,"Carpenters, Cabinet and Related Wood Workers",-65.4228855721393,65.95589061069
"50",65,60,382,3.41487871779292,"Other Farm Workers",0.39,27,0.293478260869565,402,12.1480795776722,"Other Farm Workers",0.367,140,12.3484188836045,"Other Farm Workers",0.371,"Other Farm Workers",-65.1741293532338,1.64914383916724
"51",66,61,180,3.4183565990161,"Forestry Workers",0.184,28,0.304347826086957,159,16.9459721892452,"Forestry Workers",0.145,70,27.4999450274317,"Forestry Workers",0.185,"Forestry Workers",-55.9748427672956,62.2801260401254
"17",26,27,511,3.43087382822703,"Working Proprietors, Directors and Managers, Other Services",0.522,29,0.315217391304348,789,6.60025942173611,"Working Proprietors, Directors and Managers, Other Services",0.719,91,57.1532983749844,"Working Proprietors, Directors and Managers, Other Services",0.241,"Working Proprietors, Directors and Managers, Other Services",-88.4664131812421,765.925029958156
"65",82,75,185,3.45824876464753,"Stone Cutters and Carvers",0.189,30,0.326086956521739,158,6.0266190220262,"Stone Cutters and Carvers",0.144,82,12.9240307513079,"Stone Cutters and Carvers",0.217,"Stone Cutters and Carvers",-48.1012658227848,114.449108265727
"35",49,45,183,3.56118138799771,"Sales Workers",0.187,31,0.33695652173913,166,6.70169660608564,"Sales Workers",0.151,75,15.56691179414,"Sales Workers",0.199,"Sales Workers",-54.8192771084337,132.283147225795
"78",95,88,2361,3.72832057116425,"Bricklayers and Other Construction Workers",2.413,32,0.347826086956522,3223,9.98692738473851,"Bricklayers and Other Construction Workers",2.939,2316,10.5242415196776,"Bricklayers and Other Construction Workers",6.134,"Bricklayers and Other Construction Workers",-28.1414830902885,5.38017464470746
"8",17,18,170,3.90552636978758,"Sculptors, Painters, Photographers and Related Creative Artists",0.174,33,0.358695652173913,184,10.0862294902556,"Sculptors, Painters, Photographers and Related Creative Artists",0.168,44,26.4515977292118,"Sculptors, Painters, Photographers and Related Creative Artists",0.117,"Sculptors, Painters, Photographers and Related Creative Artists",-76.0869565217391,162.254569507535
"16",25,26,282,3.96019240968139,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.288,34,0.369565217391304,395,17.2293233464067,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.36,44,85.7628900865715,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.117,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",-88.8607594936709,397.772828115492
"49",64,59,269,3.98518862477672,"Plantation Labourers and Related Workers",0.275,35,0.380434782608696,388,8.1864840854705,"Plantation Labourers and Related Workers",0.354,201,8.89265626616766,"Plantation Labourers and Related Workers",0.532,"Plantation Labourers and Related Workers",-48.1958762886598,8.62607406701598
"38",52,48,1096,3.98853337955675,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,36,0.391304347826087,1392,8.1341267093194,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.269,1041,10.4863251617847,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",2.757,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",-25.2155172413793,28.9176519683463
"5",14,15,351,4.16112578655742,"Jurists",0.359,37,0.402173913043478,358,12.1930412179805,"Jurists",0.326,44,45.6222521770779,"Jurists",0.117,"Jurists",-87.7094972067039,274.166308154532
"44",59,54,244,4.31932728305445,"Service Workers",0.249,38,0.41304347826087,285,7.00046000207609,"Service Workers",0.26,118,15.6107893264634,"Service Workers",0.313,"Service Workers",-58.5964912280702,122.996621962468
"73",90,83,346,4.4846584781311,"Rubber and Plastics Products Makers",0.354,39,0.423913043478261,319,11.3959583827809,"Rubber and Plastics Products Makers",0.291,127,16.5117093283205,"Rubber and Plastics Products Makers",0.336,"Rubber and Plastics Products Makers",-60.1880877742947,44.8909233756897
"76",93,86,373,4.69026597698432,"Painting",0.381,40,0.434782608695652,565,9.05959111343831,"Painting",0.515,332,12.5731268896555,"Painting",0.879,"Painting",-41.2389380530973,38.7824983735243
"56",73,66,301,4.81409932706007,"Wood Preparation Workers and Paper Makers",0.308,41,0.445652173913043,276,13.3660247050422,"Wood Preparation Workers and Paper Makers",0.252,81,19.2228684884665,"Wood Preparation Workers and Paper Makers",0.215,"Wood Preparation Workers and Paper Makers",-70.6521739130435,43.8188909019056
"82",99,92,4123,4.97586939399445,"Labourers",4.215,42,0.456521739130435,5844,9.43748408974014,"Labourers",5.328,2513,8.85040548425036,"Labourers",6.655,"Labourers",-56.9986310746064,-6.22071094273966
"58",75,68,4739,4.98882377373643,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,43,0.467391304347826,4046,10.0675391520049,"Spinners, Weavers, Knitting, Dyers and Related Workers",3.689,942,11.5081363571039,"Spinners, Weavers, Knitting, Dyers and Related Workers",2.495,"Spinners, Weavers, Knitting, Dyers and Related Workers",-76.7177459218982,14.3093280626786
"75",92,85,672,5.02706099636532,"Printers and Related Workers",0.687,44,0.478260869565217,639,11.9615848398172,"Printers and Related Workers",0.583,212,17.714467770086,"Printers and Related Workers",0.561,"Printers and Related Workers",-66.8231611893584,48.0946547410576
"37",51,47,65,5.05162924142935,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,45,0.489130434782609,72,14.6799319390092,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,37,13.5735238988778,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.098,"House Keepers, Matrons and Stewards (Domestic and Institutional)",-48.6111111111111,-7.53687445369786
"30",41,40,480,5.31385313741357,"Manufacturers' Agents",0.491,46,0.5,605,13.9472856924518,"Manufacturers' Agents",0.552,198,32.8772842669453,"Manufacturers' Agents",0.524,"Manufacturers' Agents",-67.2727272727273,135.725323133937
"59",76,69,76,5.36266558560884,"Tanners, Fellmongers and Pelt Dressers",0.078,47,0.510869565217391,111,7.5300962046328,"Tanners, Fellmongers and Pelt Dressers",0.101,32,11.2266020153992,"Tanners, Fellmongers and Pelt Dressers",0.085,"Tanners, Fellmongers and Pelt Dressers",-71.1711711711712,49.0897554335656
"40",54,50,1662,5.60500161429892,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,48,0.521739130434783,1649,11.9984050026225,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.504,982,15.3099352178641,"Building Caretakers, Sweepers, Cleaner and Related Workers",2.601,"Building Caretakers, Sweepers, Cleaner and Related Workers",-40.4487568223166,27.5997535882291
"81",98,91,4127,5.85954229634434,"Transport Equipment Operators",4.219,49,0.532608695652174,4576,12.7004780485017,"Transport Equipment Operators",4.172,1792,20.0853214724475,"Transport Equipment Operators",4.746,"Transport Equipment Operators",-60.8391608391608,58.146184700638
"70",87,80,778,6.13846893526739,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,50,0.543478260869565,974,14.1543730410095,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.888,393,15.909845054236,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",1.041,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",-59.6509240246407,12.4023297120989
"80",97,90,1589,6.26501224298245,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,51,0.554347826086957,1977,11.7457578130479,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.803,919,12.1797172987598,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",2.434,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",-53.5154274152757,3.69460610902251
"66",83,76,1123,6.35579094642738,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,52,0.565217391304348,1189,16.0259651253767,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.084,351,18.6209732422262,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.93,"Blacksmiths, Tool-Makers and Machine Tool Operators",-70.4793944491169,16.1925231744103
"67",84,77,2588,6.51684410591426,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,53,0.576086956521739,2860,15.4681261171836,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.608,965,20.9761437024275,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.556,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",-66.2587412587413,35.6088225782241
"27",38,37,260,6.84235973033711,"Mail Distributors and Related Workers",0.266,54,0.58695652173913,307,17.4114935528827,"Mail Distributors and Related Workers",0.28,105,21.8559238452934,"Mail Distributors and Related Workers",0.278,"Mail Distributors and Related Workers",-65.7980456026059,25.5258417602831
"69",86,79,70,7.20886327877924,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,55,0.597826086956522,88,12.0352821661752,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.08,26,14.8019673854898,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.069,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",-70.4545454545455,22.9881209357128
"68",85,78,1658,7.92237778656943,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,56,0.608695652173913,2054,19.0106422377638,"Electrical Fitters and Related Electrical and Electronic Workers",1.873,753,26.1339036099535,"Electrical Fitters and Related Electrical and Electronic Workers",1.994,"Electrical Fitters and Related Electrical and Electronic Workers",-63.3398247322298,37.4698617916215
"45",60,55,93,8.01856262438836,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,57,0.619565217391304,89,27.1182589158183,"Farm Plantation, Dairy and Other Managers and Supervisor",0.081,27,28.2493078657931,"Farm Plantation, Dairy and Other Managers and Supervisor",0.072,"Farm Plantation, Dairy and Other Managers and Supervisor",-69.6629213483146,4.17080223876402
"55",72,65,614,8.03806368871195,"Metal Processors",0.628,58,0.630434782608696,553,17.3188773807335,"Metal Processors",0.504,173,21.1054172898527,"Metal Processors",0.458,"Metal Processors",-68.7160940325497,21.8636567825786
"79",96,89,397,8.04878262110305,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,59,0.641304347826087,490,16.2705005726846,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.447,139,24.2678082493999,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.368,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",-71.6326530612245,49.1521919746056
"2",11,12,20,8.50125870755789,"Economists and Related Workers",0.02,60,0.652173913043478,11,20.7898758492042,"Economists and Related Workers",0.01,7,94.7089038623817,"Economists and Related Workers",0.019,"Economists and Related Workers",-36.3636363636364,355.553003535646
"54",71,64,580,9.24453761964497,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,62,0.673913043478261,652,22.4521163904563,"Miners, Quarrymen, Well Drillers and Related Workers",0.594,209,37.1301095752768,"Miners, Quarrymen, Well Drillers and Related Workers",0.554,"Miners, Quarrymen, Well Drillers and Related Workers",-67.9447852760736,65.3746530151596
"26",37,36,357,9.69882198669497,"Transport Conductor and Guards",0.365,63,0.684782608695652,364,21.0663111597224,"Transport Conductor and Guards",0.332,167,29.0953372667584,"Transport Conductor and Guards",0.442,"Transport Conductor and Guards",-54.1208791208791,38.1131088692312
"24",35,34,7515,9.71152717632796,"Clerical and Related Workers",7.682,64,0.695652173913043,8119,22.2347542766408,"Clerical and Related Workers",7.403,3115,30.3661645288539,"Clerical and Related Workers",8.25,"Clerical and Related Workers",-61.6332060598596,36.5707223522397
"20",31,30,109,9.89395501297659,"Village Officials",0.111,67,0.728260869565217,192,27.588556134668,"Village Officials",0.175,78,33.3050996473512,"Village Officials",0.207,"Village Officials",-59.375,20.7207056606334
"31",42,41,111,10.0442384925675,"Technical Salesmen and Commercial Travellers",0.113,68,0.739130434782609,197,25.6593714427991,"Technical Salesmen and Commercial Travellers",0.18,68,42.9592360721773,"Technical Salesmen and Commercial Travellers",0.18,"Technical Salesmen and Commercial Travellers",-65.4822335025381,67.4212330880505
"43",57,53,2288,10.6487547770728,"Protective Service Workers",2.339,70,0.760869565217391,3205,21.8690625394097,"Protective Service Workers",2.922,1505,26.4430189189854,"Protective Service Workers",3.986,"Protective Service Workers",-53.0421216848674,20.9151918210169
"57",74,67,284,10.8899743392214,"Chemical Processors and Related Workers",0.29,71,0.771739130434783,301,21.2892179557889,"Chemical Processors and Related Workers",0.274,104,16.5466570234758,"Chemical Processors and Related Workers",0.275,"Chemical Processors and Related Workers",-65.4485049833887,-22.2768207933326
"11",20,21,35,11.4713732498851,"Elected and Legislative Officials",0.036,72,0.782608695652174,24,22.3456120650702,"Elected and Legislative Officials",0.022,19,47.2671496413799,"Elected and Legislative Officials",0.05,"Elected and Legislative Officials",-20.8333333333333,111.527656990278
"21",32,31,557,11.8082336573767,"Stenographers, Typists and Card and Tape Punching Operators",0.569,73,0.793478260869565,672,27.2549746497946,"Stenographers, Typists and Card and Tape Punching Operators",0.613,151,38.468419001722,"Stenographers, Typists and Card and Tape Punching Operators",0.4,"Stenographers, Typists and Card and Tape Punching Operators",-77.5297619047619,41.1427436495959
"6",15,16,3959,11.8245578470972,"Teachers",4.047,74,0.804347826086957,6014,27.235951725992,"Teachers",5.483,3009,38.261854144396,"Teachers",7.969,"Teachers",-49.9667442633854,40.4828974927346
"28",39,38,229,12.4983681604805,"Telephone and Telegraph Operators",0.234,75,0.815217391304348,304,26.3767310742047,"Telephone and Telegraph Operators",0.277,94,43.2250012210982,"Telephone and Telegraph Operators",0.249,"Telephone and Telegraph Operators",-69.0789473684211,63.8755048891195
"4",13,14,108,13.1567833419779,"Social Scientists and Related Workers",0.11,76,0.826086956521739,191,29.4501629766414,"Social Scientists and Related Workers",0.174,55,44.4863142482678,"Social Scientists and Related Workers",0.146,"Social Scientists and Related Workers",-71.2041884816754,51.0562582745382
"22",33,32,1222,13.2689736551581,"Book Keepers, Cashiers and Related Workers",1.249,77,0.83695652173913,1456,28.3830617140997,"Book Keepers, Cashiers and Related Workers",1.328,535,35.3448099129055,"Book Keepers, Cashiers and Related Workers",1.417,"Book Keepers, Cashiers and Related Workers",-63.2554945054945,24.5278267331794
"19",30,29,1891,14.3995897416516,"Clerical and Other Workers",1.933,78,0.847826086956522,2592,34.4111797608292,"Clerical and Other Workers",2.363,957,48.3415035284507,"Clerical and Other Workers",2.534,"Clerical and Other Workers",-63.0787037037037,40.4819708723809
"18",29,28,157,14.5524424301117,"Administrative, Executive and Managerial Workers ",0.16,79,0.858695652173913,295,36.7848801159109,"Administrative, Executive and Managerial Workers ",0.269,219,83.7856008760867,"Administrative, Executive and Managerial Workers ",0.58,"Administrative, Executive and Managerial Workers ",-25.7627118644068,127.771847052578
"25",36,35,300,14.8370428300653,"Transport and Communication Supervisors",0.307,80,0.869565217391304,299,33.5455968482662,"Transport and Communication Supervisors",0.273,84,48.0696490527379,"Transport and Communication Supervisors",0.222,"Transport and Communication Supervisors",-71.9063545150502,43.296448920456
"23",34,33,55,15.098579818259,"Computing Machine Operator",0.056,82,0.891304347826087,162,21.873709598645,"Computing Machine Operator",0.148,229,34.7687758464875,"Computing Machine Operator",0.606,"Computing Machine Operator",41.358024691358,58.9523518618959
"3",12,13,688,15.1161881738629,"Accountants, Auditors and Related Workers",0.703,83,0.902173913043478,1067,30.7148274235958,"Accountants, Auditors and Related Workers",0.973,298,64.608691354054,"Accountants, Auditors and Related Workers",0.789,"Accountants, Auditors and Related Workers",-72.0712277413308,110.350168871273
"1",10,11,88,15.2927435114504,"Mathematicians, Statisticians and Related Workers",0.09,84,0.91304347826087,120,30.5726244884432,"Mathematicians, Statisticians and Related Workers",0.109,84,63.5984979853354,"Mathematicians, Statisticians and Related Workers",0.222,"Mathematicians, Statisticians and Related Workers",-30,108.024332387219
"7",16,17,57,16.0385562562564,"Poets, Authors, Journalists and Related Workers",0.058,85,0.923913043478261,95,26.7860260820018,"Poets, Authors, Journalists and Related Workers",0.087,24,52.3059699812669,"Poets, Authors, Journalists and Related Workers",0.064,"Poets, Authors, Journalists and Related Workers",-74.7368421052632,95.2733482045428
"12",21,22,500,20.6074007453288,"Administrative and Executive Officials, Govt and Local Bodies",0.511,89,0.967391304347826,740,49.3534006566983,"Administrative and Executive Officials, Govt and Local Bodies",0.675,293,84.4068764604933,"Administrative and Executive Officials, Govt and Local Bodies",0.776,"Administrative and Executive Officials, Govt and Local Bodies",-60.4054054054054,71.02545181765
"14",23,24,222,27.774194671278,"Directors and Managers, Financial Institutions",0.227,91,0.989130434782609,559,67.2546598891135,"Directors and Managers, Financial Institutions",0.51,172,126.812884963187,"Directors and Managers, Financial Institutions",0.456,"Directors and Managers, Financial Institutions",-69.2307692307692,88.5562802224713
