"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"52",67,62,31,0.736481855286684,"Hunters and Related Workers",0.015,11,0.119565217391304,19,1.17246021237098,"Hunters and Related Workers",0.01,6,10.7004185969661,"Hunters and Related Workers",0.012,"Hunters and Related Workers",-68.4210526315789,812.646628351456
"53",68,63,886,0.783486137876473,"Fishermen and Related Workers",0.426,12,0.130434782608696,873,3.44716012499822,"Fishermen and Related Workers",0.476,129,9.34967526731105,"Fishermen and Related Workers",0.253,"Fishermen and Related Workers",-85.2233676975945,171.228342411737
"50",65,60,1883,0.812147355290953,"Other Farm Workers",0.904,13,0.141304347826087,998,3.78651387854681,"Other Farm Workers",0.544,312,7.05896308902909,"Other Farm Workers",0.612,"Other Farm Workers",-68.7374749498998,86.4238007689063
"33",44,43,146,0.887875839903652,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,14,0.152173913043478,184,2.23718235253903,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.1,19,12.1690789685368,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.037,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",-89.6739130434783,443.946672685214
"74",91,84,39,0.926220795797572,"Paper and Paper Board Product Makers",0.019,15,0.16304347826087,28,3.16634161926076,"Paper and Paper Board Product Makers",0.015,26,10.118158176587,"Paper and Paper Board Product Makers",0.051,"Paper and Paper Board Product Makers",-7.14285714285714,219.553585596656
"72",89,82,900,0.952608690834936,"Glass Formers, Potters and Related Workers",0.432,16,0.173913043478261,498,4.61120830760913,"Glass Formers, Potters and Related Workers",0.272,139,8.5472070995211,"Glass Formers, Potters and Related Workers",0.272,"Glass Formers, Potters and Related Workers",-72.0883534136546,85.3572107210388
"32",43,42,1895,0.994226063344912,"Salesmen, Shop Assistants and Related Workers",0.91,17,0.184782608695652,1455,3.38197581855164,"Salesmen, Shop Assistants and Related Workers",0.794,841,8.95052643595635,"Salesmen, Shop Assistants and Related Workers",1.649,"Salesmen, Shop Assistants and Related Workers",-42.1993127147766,164.653767979616
"77",94,87,1125,1.09761460570197,"Production and Related Workers",0.54,18,0.195652173913043,800,2.06324471911054,"Production and Related Workers",0.436,422,8.66234435174138,"Production and Related Workers",0.827,"Production and Related Workers",-47.25,319.840858988153
"36",50,46,438,1.11860747958921,"Hotel and Restaurant Keepers",0.21,19,0.206521739130435,282,0.597132547203915,"Hotel and Restaurant Keepers",0.154,25,7.57375542403479,"Hotel and Restaurant Keepers",0.049,"Hotel and Restaurant Keepers",-91.1347517730496,1168.35414674666
"30",41,40,146,1.33088507897537,"Manufacturers' Agents",0.07,20,0.217391304347826,205,3.40029535357993,"Manufacturers' Agents",0.112,69,18.7912399767315,"Manufacturers' Agents",0.135,"Manufacturers' Agents",-66.3414634146341,452.635521998038
"10",19,20,378,1.3528736693064,"Professional Workers",0.182,21,0.228260869565217,254,3.2298679118647,"Professional Workers",0.139,114,11.1055835009155,"Professional Workers",0.223,"Professional Workers",-55.1181102362205,243.840175634426
"58",75,68,2591,1.45951160094443,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,22,0.239130434782609,1944,4.22693878519144,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.061,492,7.59035537332457,"Spinners, Weavers, Knitting, Dyers and Related Workers",0.964,"Spinners, Weavers, Knitting, Dyers and Related Workers",-74.6913580246914,79.5709793554722
"64",81,74,1410,1.47406003017289,"Carpenters, Cabinet and Related Wood Workers",0.677,23,0.25,986,5.31171881182971,"Carpenters, Cabinet and Related Wood Workers",0.538,374,12.660381574298,"Carpenters, Cabinet and Related Wood Workers",0.733,"Carpenters, Cabinet and Related Wood Workers",-62.0689655172414,138.34811334708
"59",76,69,21,1.53940035957078,"Tanners, Fellmongers and Pelt Dressers",0.01,24,0.260869565217391,25,4.86266206567023,"Tanners, Fellmongers and Pelt Dressers",0.014,15,7.03626364331189,"Tanners, Fellmongers and Pelt Dressers",0.029,"Tanners, Fellmongers and Pelt Dressers",-40,44.6998279602239
"35",49,45,93,1.55049967055095,"Sales Workers",0.045,25,0.271739130434783,60,5.56640219051666,"Sales Workers",0.033,26,12.639760335011,"Sales Workers",0.051,"Sales Workers",-56.6666666666667,127.072351267486
"1",10,11,103,1.57104927325208,"Mathematicians, Statisticians and Related Workers",0.049,26,0.282608695652174,14,21.4535218723805,"Mathematicians, Statisticians and Related Workers",0.008,14,38.3566089322396,"Mathematicians, Statisticians and Related Workers",0.027,"Mathematicians, Statisticians and Related Workers",0,78.7893342659989
"39",53,49,701,1.61577760582079,"Maids and Related House Keeping Services Workers",0.337,27,0.293478260869565,815,2.85282537297545,"Maids and Related House Keeping Services Workers",0.445,531,4.46032120916332,"Maids and Related House Keeping Services Workers",1.041,"Maids and Related House Keeping Services Workers",-34.8466257668712,56.3475020734014
"71",88,81,268,1.64002257008333,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.129,28,0.304347826086957,548,8.04970153457239,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.299,164,10.2881213206094,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.321,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",-70.0729927007299,27.8074879723594
"31",42,41,11,1.71390833063862,"Technical Salesmen and Commercial Travellers",0.005,29,0.315217391304348,21,4.95985021468743,"Technical Salesmen and Commercial Travellers",0.011,11,19.2368827556554,"Technical Salesmen and Commercial Travellers",0.022,"Technical Salesmen and Commercial Travellers",-47.6190476190476,287.852090748425
"15",24,25,364,1.79416869872007,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.175,30,0.326086956521739,815,1.93647483587772,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.445,45,109.80026606877,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.088,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",-94.478527607362,5570.11065852568
"48",63,58,51687,1.80890211614902,"Agricultural Labourers",24.827,31,0.33695652173913,51015,4.32829018937294,"Agricultural Labourers",27.831,18046,4.51312578687288,"Agricultural Labourers",35.375,"Agricultural Labourers",-64.6260903655787,4.27040677526097
"9",18,19,107,1.82371226841412,"Composers and Performing Artists",0.051,32,0.347826086956522,56,1.20181243274437,"Composers and Performing Artists",0.031,24,7.86449165618364,"Composers and Performing Artists",0.047,"Composers and Performing Artists",-57.1428571428571,554.385945918771
"61",78,71,1589,1.88364720432589,"Tobacco Preparers and Tobacco Product Makers",0.763,33,0.358695652173913,1381,2.63366981643493,"Tobacco Preparers and Tobacco Product Makers",0.753,326,3.58604387068019,"Tobacco Preparers and Tobacco Product Makers",0.639,"Tobacco Preparers and Tobacco Product Makers",-76.3939174511224,36.1614826696249
"66",83,76,682,1.9247028519433,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.328,34,0.369565217391304,496,7.49092717390895,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.271,139,15.3957912398911,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.272,"Blacksmiths, Tool-Makers and Machine Tool Operators",-71.9758064516129,105.525843229593
"60",77,70,1209,1.95000660014232,"Food and Beverage Processors",0.581,35,0.380434782608696,923,4.24219881322656,"Food and Beverage Processors",0.504,327,8.89796956297027,"Food and Beverage Processors",0.641,"Food and Beverage Processors",-64.5720476706392,109.748999392195
"8",17,18,22,2.08849046073697,"Sculptors, Painters, Photographers and Related Creative Artists",0.011,36,0.391304347826087,40,3.25898759802891,"Sculptors, Painters, Photographers and Related Creative Artists",0.022,21,9.27802550232788,"Sculptors, Painters, Photographers and Related Creative Artists",0.041,"Sculptors, Painters, Photographers and Related Creative Artists",-47.5,184.69042066743
"51",66,61,1066,2.23580114412111,"Forestry Workers",0.512,38,0.41304347826087,800,4.81381885426712,"Forestry Workers",0.436,267,9.20067039020119,"Forestry Workers",0.523,"Forestry Workers",-66.625,91.1303825245817
"5",14,15,61,2.23741281045998,"Jurists",0.029,39,0.423913043478261,95,13.4084715340769,"Jurists",0.052,8,18.7231821032284,"Jurists",0.016,"Jurists",-91.5789473684211,39.6369605263697
"2",11,12,14,2.31890241173298,"Economists and Related Workers",0.007,41,0.445652173913043,6,28.6136027536164,"Economists and Related Workers",0.003,1,5.06263228239031,"Economists and Related Workers",0.002,"Economists and Related Workers",-83.3333333333333,-82.306903726933
"45",60,55,154,2.52281839052823,"Farm Plantation, Dairy and Other Managers and Supervisor",0.074,42,0.456521739130435,207,8.03001260939019,"Farm Plantation, Dairy and Other Managers and Supervisor",0.113,44,15.9121404696551,"Farm Plantation, Dairy and Other Managers and Supervisor",0.086,"Farm Plantation, Dairy and Other Managers and Supervisor",-78.743961352657,98.158349727218
"11",20,21,7,2.6169294384031,"Elected and Legislative Officials",0.003,44,0.478260869565217,19,3.38856225986508,"Elected and Legislative Officials",0.01,36,7.03040244470125,"Elected and Legislative Officials",0.071,"Elected and Legislative Officials",89.4736842105263,107.474495244517
"73",90,83,71,2.72492555979893,"Rubber and Plastics Products Makers",0.034,46,0.5,120,9.1896573640453,"Rubber and Plastics Products Makers",0.065,71,9.47003137001001,"Rubber and Plastics Products Makers",0.139,"Rubber and Plastics Products Makers",-40.8333333333333,3.05097344610128
"44",59,54,110,2.9624907322783,"Service Workers",0.053,47,0.510869565217391,143,6.382706845596,"Service Workers",0.078,77,10.0375006220027,"Service Workers",0.151,"Service Workers",-46.1538461538462,57.2608748109504
"40",54,50,526,3.02525461168118,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,48,0.521739130434783,364,7.16195036174129,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.199,275,10.4993119038836,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.539,"Building Caretakers, Sweepers, Cleaner and Related Workers",-24.4505494505494,46.5985014357306
"34",45,44,22,3.11457519917101,"Money Lenders and Pawn Brokers",0.011,49,0.532608695652174,21,3.21747972254924,"Money Lenders and Pawn Brokers",0.011,9,8.97284165556248,"Money Lenders and Pawn Brokers",0.018,"Money Lenders and Pawn Brokers",-57.1428571428571,178.877955086325
"65",82,75,414,3.12563175413802,"Stone Cutters and Carvers",0.199,50,0.543478260869565,295,5.6902130460065,"Stone Cutters and Carvers",0.161,187,8.70516214694699,"Stone Cutters and Carvers",0.367,"Stone Cutters and Carvers",-36.6101694915254,52.9848193128101
"38",52,48,307,3.16485732645243,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.147,51,0.554347826086957,388,6.38563628339164,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.212,426,7.46660358390796,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.835,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",9.79381443298969,16.928106339658
"78",95,88,3473,3.19438156645261,"Bricklayers and Other Construction Workers",1.668,52,0.565217391304348,3327,7.85512621889518,"Bricklayers and Other Construction Workers",1.815,3759,8.49059487973461,"Bricklayers and Other Construction Workers",7.369,"Bricklayers and Other Construction Workers",12.9846708746619,8.08985932410399
"56",73,66,197,3.27653656657573,"Wood Preparation Workers and Paper Makers",0.095,53,0.576086956521739,222,6.42082119899396,"Wood Preparation Workers and Paper Makers",0.121,57,8.38581039459672,"Wood Preparation Workers and Paper Makers",0.112,"Wood Preparation Workers and Paper Makers",-74.3243243243243,30.6033937825686
"81",98,91,1556,3.80490611566285,"Transport Equipment Operators",0.747,54,0.58695652173913,2206,9.67021881943731,"Transport Equipment Operators",1.203,1752,14.2180011708102,"Transport Equipment Operators",3.434,"Transport Equipment Operators",-20.5802357207616,47.0287429507979
"80",97,90,744,3.80669047127942,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.357,55,0.597826086956522,707,10.109506740728,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.386,694,8.73783649409072,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.36,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",-1.83875530410184,-13.5681223804054
"76",93,86,112,3.82849817703787,"Painting",0.054,56,0.608695652173913,116,9.29483367734441,"Painting",0.063,163,10.3575037085131,"Painting",0.32,"Painting",40.5172413793103,11.4329106690627
"82",99,92,5467,4.13753221459752,"Labourers",2.626,58,0.630434782608696,5998,7.42903301453747,"Labourers",3.272,4447,7.14817781151215,"Labourers",8.717,"Labourers",-25.8586195398466,-3.78050820982657
"69",86,79,25,4.29742935901671,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,59,0.641304347826087,22,8.63185806762682,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,9,6.72960019328251,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.018,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",-59.0909090909091,-22.0376407888192
"37",51,47,29,4.36393080892939,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.014,60,0.652173913043478,28,7.84690462439911,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.015,20,13.4206546474497,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.039,"House Keepers, Matrons and Stewards (Domestic and Institutional)",-28.5714285714286,71.0311936979527
"27",38,37,242,4.40651661078276,"Mail Distributors and Related Workers",0.116,61,0.66304347826087,273,12.2995017766193,"Mail Distributors and Related Workers",0.149,193,17.6774084452481,"Mail Distributors and Related Workers",0.378,"Mail Distributors and Related Workers",-29.3040293040293,43.7245895508703
"49",64,59,3067,4.48891046764073,"Plantation Labourers and Related Workers",1.473,62,0.673913043478261,3222,6.82689878968785,"Plantation Labourers and Related Workers",1.758,1266,7.3396380258008,"Plantation Labourers and Related Workers",2.482,"Plantation Labourers and Related Workers",-60.707635009311,7.51057327651405
"67",84,77,603,4.90217212442474,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.29,63,0.684782608695652,698,11.3081246692799,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.381,395,13.5519363769204,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.774,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",-43.4097421203438,19.8424740906524
"75",92,85,76,5.19322330768055,"Printers and Related Workers",0.037,64,0.695652173913043,119,7.79233301486397,"Printers and Related Workers",0.065,54,10.7134671190566,"Printers and Related Workers",0.106,"Printers and Related Workers",-54.6218487394958,37.4872852407682
"7",16,17,5,5.35112553542954,"Poets, Authors, Journalists and Related Workers",0.002,65,0.706521739130435,13,7.80189584377471,"Poets, Authors, Journalists and Related Workers",0.007,6,21.1486414123883,"Poets, Authors, Journalists and Related Workers",0.012,"Poets, Authors, Journalists and Related Workers",-53.8461538461538,171.070542799713
"54",71,64,902,5.36404014786596,"Miners, Quarrymen, Well Drillers and Related Workers",0.433,66,0.717391304347826,877,10.2944681233031,"Miners, Quarrymen, Well Drillers and Related Workers",0.478,382,11.6836500245165,"Miners, Quarrymen, Well Drillers and Related Workers",0.749,"Miners, Quarrymen, Well Drillers and Related Workers",-56.442417331813,13.4944504618825
"55",72,65,145,5.48723808635879,"Metal Processors",0.07,67,0.728260869565217,140,11.8126894543768,"Metal Processors",0.076,73,15.747212115086,"Metal Processors",0.143,"Metal Processors",-47.8571428571429,33.3075941419202
"57",74,67,67,5.62242293718989,"Chemical Processors and Related Workers",0.032,68,0.739130434782609,106,10.5128477601965,"Chemical Processors and Related Workers",0.058,43,13.2537944211442,"Chemical Processors and Related Workers",0.084,"Chemical Processors and Related Workers",-59.4339622641509,26.0723518828588
"23",34,33,5,6.41075683160891,"Computing Machine Operator",0.002,69,0.75,22,12.7708071298784,"Computing Machine Operator",0.012,32,23.9012963417154,"Computing Machine Operator",0.063,"Computing Machine Operator",45.4545454545455,87.1557224115944
"25",36,35,86,6.74395509991822,"Transport and Communication Supervisors",0.041,71,0.771739130434783,210,20.428758839254,"Transport and Communication Supervisors",0.115,93,34.7551571565536,"Transport and Communication Supervisors",0.182,"Transport and Communication Supervisors",-55.7142857142857,70.1285791761919
"21",32,31,58,6.82744092332452,"Stenographers, Typists and Card and Tape Punching Operators",0.028,72,0.782608695652174,95,23.0546100021549,"Stenographers, Typists and Card and Tape Punching Operators",0.052,32,37.6068529993965,"Stenographers, Typists and Card and Tape Punching Operators",0.063,"Stenographers, Typists and Card and Tape Punching Operators",-66.3157894736842,63.1207511030609
"70",87,80,162,6.84540843958822,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,73,0.793478260869565,309,12.0961080293046,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.169,213,15.5697873287569,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.418,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",-31.0679611650485,28.7173303267196
"79",96,89,166,7.1232612713191,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,74,0.804347826086957,238,13.3825535115564,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.13,113,16.3390872934876,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.222,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",-52.5210084033613,22.0924487944554
"68",85,78,494,7.77264630268575,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,77,0.83695652173913,736,15.0284969709721,"Electrical Fitters and Related Electrical and Electronic Workers",0.402,521,23.4659302330031,"Electrical Fitters and Related Electrical and Electronic Workers",1.021,"Electrical Fitters and Related Electrical and Electronic Workers",-29.2119565217391,56.1428949170904
"43",57,53,706,7.79715669292312,"Protective Service Workers",0.339,78,0.847826086956522,1017,16.0773559348417,"Protective Service Workers",0.555,950,21.7721860319445,"Protective Service Workers",1.862,"Protective Service Workers",-6.58800393313668,35.4214344708347
"20",31,30,276,8.32291792785898,"Village Officials",0.133,80,0.869565217391304,379,17.5486020960592,"Village Officials",0.207,249,23.0243337930489,"Village Officials",0.488,"Village Officials",-34.3007915567282,31.2032358305016
"4",13,14,60,8.34798883488222,"Social Scientists and Related Workers",0.029,81,0.880434782608696,140,13.0937234766548,"Social Scientists and Related Workers",0.076,90,11.9815568287557,"Social Scientists and Related Workers",0.176,"Social Scientists and Related Workers",-35.7142857142857,-8.49389136621038
"26",37,36,171,8.51489059043988,"Transport Conductor and Guards",0.082,82,0.891304347826087,229,22.1862038683095,"Transport Conductor and Guards",0.125,213,19.8864870364979,"Transport Conductor and Guards",0.418,"Transport Conductor and Guards",-6.98689956331878,-10.3655264571713
"24",35,34,1896,8.89453344044903,"Clerical and Related Workers",0.911,83,0.902173913043478,2611,17.9937569207311,"Clerical and Related Workers",1.424,1996,24.3278135657777,"Clerical and Related Workers",3.913,"Clerical and Related Workers",-23.5541937954807,35.2014127619398
"28",39,38,49,8.99124652369541,"Telephone and Telegraph Operators",0.024,84,0.91304347826087,51,17.6747950566442,"Telephone and Telegraph Operators",0.028,43,18.9862470638141,"Telephone and Telegraph Operators",0.084,"Telephone and Telegraph Operators",-15.6862745098039,7.41989937064051
"18",29,28,22,9.82296650895297,"Administrative, Executive and Managerial Workers ",0.011,85,0.923913043478261,49,25.6731336934313,"Administrative, Executive and Managerial Workers ",0.027,32,49.4912750655489,"Administrative, Executive and Managerial Workers ",0.063,"Administrative, Executive and Managerial Workers ",-34.6938775510204,92.7745777221254
"22",33,32,168,10.0694265556663,"Book Keepers, Cashiers and Related Workers",0.081,87,0.945652173913043,320,24.5118900587921,"Book Keepers, Cashiers and Related Workers",0.175,163,31.2710990369842,"Book Keepers, Cashiers and Related Workers",0.32,"Book Keepers, Cashiers and Related Workers",-49.0625,27.575225582279
"19",30,29,433,10.5507597479561,"Clerical and Other Workers",0.208,88,0.956521739130435,593,26.8268684642439,"Clerical and Other Workers",0.324,465,37.3723429742273,"Clerical and Other Workers",0.912,"Clerical and Other Workers",-21.5851602023609,39.3093756881795
"3",12,13,50,10.8474436049199,"Accountants, Auditors and Related Workers",0.024,89,0.967391304347826,119,24.8945409683254,"Accountants, Auditors and Related Workers",0.065,65,41.1084044220607,"Accountants, Auditors and Related Workers",0.127,"Accountants, Auditors and Related Workers",-45.3781512605042,65.1301965132239
"6",15,16,3269,11.6158757432574,"Teachers",1.57,90,0.978260869565217,5625,24.2217974243451,"Teachers",3.069,4878,29.7684896161023,"Teachers",9.562,"Teachers",-13.28,22.8995895497922
"14",23,24,27,14.4642757197141,"Directors and Managers, Financial Institutions",0.013,91,0.989130434782609,85,43.2974971499813,"Directors and Managers, Financial Institutions",0.046,40,60.1993421742659,"Directors and Managers, Financial Institutions",0.078,"Directors and Managers, Financial Institutions",-52.9411764705882,39.0365405319782
"12",21,22,83,14.8542012910627,"Administrative and Executive Officials, Govt and Local Bodies",0.04,92,1,94,28.4120942169121,"Administrative and Executive Officials, Govt and Local Bodies",0.051,117,53.5660949942324,"Administrative and Executive Officials, Govt and Local Bodies",0.229,"Administrative and Executive Officials, Govt and Local Bodies",24.468085106383,88.5327233722446
