"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"74",91,84,222,22.0592441165606,"Paper and Paper Board Product Makers",0.227,16,0.173913043478261,130,33.9286037727094,"Paper and Paper Board Product Makers",0.124,161,160.887519046405,"Paper and Paper Board Product Makers",0.147,"Paper and Paper Board Product Makers",0.238461538461538,126.958915273696
"32",43,42,4405,22.2519425560551,"Salesmen, Shop Assistants and Related Workers",4.503,17,0.184782608695652,4294,36.3611560751795,"Salesmen, Shop Assistants and Related Workers",4.112,4818,141.257191265839,"Salesmen, Shop Assistants and Related Workers",4.393,"Salesmen, Shop Assistants and Related Workers",0.122030740568235,104.89603519066
"48",63,58,3357,23.005749455334,"Agricultural Labourers",3.432,18,0.195652173913043,2947,32.2214110385974,"Agricultural Labourers",2.822,4011,106.990104621473,"Agricultural Labourers",3.657,"Agricultural Labourers",0.36104513064133,74.7686935828756
"72",89,82,382,23.40552013192,"Glass Formers, Potters and Related Workers",0.39,19,0.206521739130435,383,29.9435788586507,"Glass Formers, Potters and Related Workers",0.367,308,195.228975950125,"Glass Formers, Potters and Related Workers",0.281,"Glass Formers, Potters and Related Workers",-0.195822454308094,165.285397091474
"77",94,87,645,24.2606510031967,"Production and Related Workers",0.659,20,0.217391304347826,660,30.4120409929893,"Production and Related Workers",0.632,667,148.16153696753,"Production and Related Workers",0.608,"Production and Related Workers",0.0106060606060606,117.749495974541
"15",24,25,1841,24.2856629849319,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.882,21,0.228260869565217,2354,45.9055956239066,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",2.254,2040,259.348741795634,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.86,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",-0.13338997451147,213.443146171727
"60",77,70,1457,24.4634867932942,"Food and Beverage Processors",1.489,22,0.239130434782609,1310,48.3293750066247,"Food and Beverage Processors",1.254,1166,141.145751410255,"Food and Beverage Processors",1.063,"Food and Beverage Processors",-0.109923664122137,92.8163764036302
"13",22,23,768,24.5229128830417,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.785,23,0.25,1226,32.4432378620079,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",1.174,845,158.710711892626,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.77,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",-0.310766721044046,126.267474030618
"71",88,81,924,24.9617844720852,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.945,24,0.260869565217391,967,29.7262171387814,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.926,1098,172.271572571767,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",1.001,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.135470527404343,142.545355432986
"10",19,20,323,26.6057097149342,"Professional Workers",0.33,25,0.271739130434783,350,43.7920731121036,"Professional Workers",0.335,345,174.259084061425,"Professional Workers",0.315,"Professional Workers",-0.0142857142857143,130.467010949321
"64",81,74,1362,30.3831178984816,"Carpenters, Cabinet and Related Wood Workers",1.392,26,0.282608695652174,1370,58.8550279551219,"Carpenters, Cabinet and Related Wood Workers",1.312,1206,176.888697368807,"Carpenters, Cabinet and Related Wood Workers",1.1,"Carpenters, Cabinet and Related Wood Workers",-0.11970802919708,118.033669413685
"50",65,60,382,30.5487577520398,"Other Farm Workers",0.39,27,0.293478260869565,360,198.624306182309,"Other Farm Workers",0.345,402,253.917775906452,"Other Farm Workers",0.367,"Other Farm Workers",0.116666666666667,55.2934697241433
"51",66,61,180,30.5798701164186,"Forestry Workers",0.184,28,0.304347826086957,198,73.9220961843911,"Forestry Workers",0.19,159,354.202780888455,"Forestry Workers",0.145,"Forestry Workers",-0.196969696969697,280.280684704064
"17",26,27,511,30.6918465098697,"Working Proprietors, Directors and Managers, Other Services",0.522,29,0.315217391304348,685,60.1431597288134,"Working Proprietors, Directors and Managers, Other Services",0.656,789,137.957870794092,"Working Proprietors, Directors and Managers, Other Services",0.719,"Working Proprietors, Directors and Managers, Other Services",0.151824817518248,77.8147110652781
"65",82,75,185,30.9367367007951,"Stone Cutters and Carvers",0.189,30,0.326086956521739,234,38.6966579186398,"Stone Cutters and Carvers",0.224,158,125.967704485654,"Stone Cutters and Carvers",0.144,"Stone Cutters and Carvers",-0.324786324786325,87.2710465670139
"35",49,45,183,31.85754942516,"Sales Workers",0.187,31,0.33695652173913,215,58.3144615454067,"Sales Workers",0.206,166,140.078099269676,"Sales Workers",0.151,"Sales Workers",-0.227906976744186,81.7636377242691
"78",95,88,2361,33.3527399837074,"Bricklayers and Other Construction Workers",2.413,32,0.347826086956522,2609,60.3994258989191,"Bricklayers and Other Construction Workers",2.498,3223,208.745618882254,"Bricklayers and Other Construction Workers",2.939,"Bricklayers and Other Construction Workers",0.23533921042545,148.346192983334
"8",17,18,170,34.9379842813144,"Sculptors, Painters, Photographers and Related Creative Artists",0.174,33,0.358695652173913,183,40.6680921239321,"Sculptors, Painters, Photographers and Related Creative Artists",0.175,184,210.821220183225,"Sculptors, Painters, Photographers and Related Creative Artists",0.168,"Sculptors, Painters, Photographers and Related Creative Artists",0.00546448087431694,170.153128059293
"16",25,26,282,35.4270147119643,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.288,34,0.369565217391304,469,39.5944962904894,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.449,395,360.125354507352,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.36,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",-0.157782515991471,320.530858216862
"49",64,59,269,35.650625382436,"Plantation Labourers and Related Workers",0.275,35,0.380434782608696,245,49.9399717538145,"Plantation Labourers and Related Workers",0.235,388,171.112958075844,"Plantation Labourers and Related Workers",0.354,"Plantation Labourers and Related Workers",0.583673469387755,121.17298632203
"38",52,48,1096,35.6805468267856,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,36,0.391304347826087,1165,63.3400575071612,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.116,1392,170.018590162004,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.269,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.194849785407725,106.678532654843
"5",14,15,351,37.224520732457,"Jurists",0.359,37,0.402173913043478,475,69.695133360952,"Jurists",0.455,358,254.857558991934,"Jurists",0.326,"Jurists",-0.246315789473684,185.162425630983
"44",59,54,244,38.6397567018391,"Service Workers",0.249,38,0.41304347826087,350,65.0027059068693,"Service Workers",0.335,285,146.322817749425,"Service Workers",0.26,"Service Workers",-0.185714285714286,81.3201118425559
"73",90,83,346,40.1187733945655,"Rubber and Plastics Products Makers",0.354,39,0.423913043478261,350,61.1896377078907,"Rubber and Plastics Products Makers",0.335,319,238.197024342566,"Rubber and Plastics Products Makers",0.291,"Rubber and Plastics Products Makers",-0.0885714285714286,177.007386634675
"76",93,86,373,41.9580930874562,"Painting",0.381,40,0.434782608695652,396,50.3337229812151,"Painting",0.379,565,189.362541744801,"Painting",0.515,"Painting",0.426767676767677,139.028818763586
"56",73,66,301,43.0658791395279,"Wood Preparation Workers and Paper Makers",0.308,41,0.445652173913043,260,53.5886957811538,"Wood Preparation Workers and Paper Makers",0.249,276,279.375126258875,"Wood Preparation Workers and Paper Makers",0.252,"Wood Preparation Workers and Paper Makers",0.0615384615384615,225.786430477721
"82",99,92,4123,44.5130387591538,"Labourers",4.215,42,0.456521739130435,4448,84.4450568064367,"Labourers",4.259,5844,197.261217700925,"Labourers",5.328,"Labourers",0.313848920863309,112.816160894488
"58",75,68,4739,44.6289258055967,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,43,0.467391304347826,4103,66.615853574409,"Spinners, Weavers, Knitting, Dyers and Related Workers",3.929,4046,210.430556861569,"Spinners, Weavers, Knitting, Dyers and Related Workers",3.689,"Spinners, Weavers, Knitting, Dyers and Related Workers",-0.0138922739458932,143.81470328716
"75",92,85,672,44.9709876320137,"Printers and Related Workers",0.687,44,0.478260869565217,698,80.4005688639115,"Printers and Related Workers",0.668,639,250.019684133871,"Printers and Related Workers",0.583,"Printers and Related Workers",-0.0845272206303725,169.619115269959
"37",51,47,65,45.1907697762354,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,45,0.489130434782609,50,90.1327213541212,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.048,72,306.8382656352,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.44,216.705544281079
"30",41,40,480,47.536567368835,"Manufacturers' Agents",0.491,46,0.5,653,74.5736543907664,"Manufacturers' Agents",0.625,605,291.524577223576,"Manufacturers' Agents",0.552,"Manufacturers' Agents",-0.0735068912710567,216.95092283281
"59",76,69,76,47.9732328490559,"Tanners, Fellmongers and Pelt Dressers",0.078,47,0.510869565217391,58,62.2766170331488,"Tanners, Fellmongers and Pelt Dressers",0.056,111,157.393213340175,"Tanners, Fellmongers and Pelt Dressers",0.101,"Tanners, Fellmongers and Pelt Dressers",0.913793103448276,95.1165963070261
"40",54,50,1662,50.1411179327842,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,48,0.521739130434783,1834,88.4386349415478,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.756,1649,250.789294983739,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.504,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.100872410032715,162.350660042191
"81",98,91,4127,52.4181831747587,"Transport Equipment Operators",4.219,49,0.532608695652174,4058,92.1673339509611,"Transport Equipment Operators",3.886,4576,265.463945836469,"Transport Equipment Operators",4.172,"Transport Equipment Operators",0.127649088220798,173.296611885508
"70",87,80,778,54.9133998507284,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,50,0.543478260869565,911,97.2194668473273,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.872,974,295.853093399976,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.888,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.0691547749725576,198.633626552649
"80",97,90,1589,56.0454285908377,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,51,0.554347826086957,1573,78.7961465900977,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.506,1977,245.508492198769,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.803,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.256834075015893,166.712345608672
"66",83,76,1123,56.8575150072993,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,52,0.565217391304348,1176,253.737876740298,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.126,1189,334.972898010088,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.084,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.0110544217687075,81.2350212697901
"67",84,77,2588,58.2982613297763,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,53,0.576086956521739,2810,115.70179239041,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.691,2860,323.31301058767,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.608,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.0177935943060498,207.61121819726
"27",38,37,260,61.2102528752403,"Mail Distributors and Related Workers",0.266,54,0.58695652173913,266,115.80525830513,"Mail Distributors and Related Workers",0.255,307,363.933055417527,"Mail Distributors and Related Workers",0.28,"Mail Distributors and Related Workers",0.154135338345865,248.127797112398
"69",86,79,70,64.4889134198402,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,55,0.597826086956522,72,112.452801619117,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.069,88,251.560097256737,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.08,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.222222222222222,139.10729563762
"68",85,78,1658,70.8718580724503,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,56,0.608695652173913,1854,105.48839949793,"Electrical Fitters and Related Electrical and Electronic Workers",1.775,2054,397.358279117499,"Electrical Fitters and Related Electrical and Electronic Workers",1.873,"Electrical Fitters and Related Electrical and Electronic Workers",0.107874865156419,291.869879619569
"45",60,55,93,71.7323065840299,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,57,0.619565217391304,79,115.852858992881,"Farm Plantation, Dairy and Other Managers and Supervisor",0.076,89,566.822759624973,"Farm Plantation, Dairy and Other Managers and Supervisor",0.081,"Farm Plantation, Dairy and Other Managers and Supervisor",0.126582278481013,450.969900632092
"55",72,65,614,71.9067588381683,"Metal Processors",0.628,58,0.630434782608696,615,109.082852138238,"Metal Processors",0.589,553,361.997202734416,"Metal Processors",0.504,"Metal Processors",-0.100813008130081,252.914350596178
"79",96,89,397,72.0026480617797,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,59,0.641304347826087,362,108.430544783042,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.347,490,340.084150081967,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.447,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.353591160220994,231.653605298925
"2",11,12,20,76.0504001185888,"Economists and Related Workers",0.02,60,0.652173913043478,23,241.005581787521,"Economists and Related Workers",0.022,11,434.5476174443,"Economists and Related Workers",0.01,"Economists and Related Workers",-0.521739130434783,193.542035656779
"54",71,64,580,82.6996106188736,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,62,0.673913043478261,632,146.630763463749,"Miners, Quarrymen, Well Drillers and Related Workers",0.605,652,469.291579941221,"Miners, Quarrymen, Well Drillers and Related Workers",0.594,"Miners, Quarrymen, Well Drillers and Related Workers",0.0316455696202532,322.660816477472
"26",37,36,357,86.7635391581919,"Transport Conductor and Guards",0.365,63,0.684782608695652,318,148.006405422159,"Transport Conductor and Guards",0.305,364,440.325636824235,"Transport Conductor and Guards",0.332,"Transport Conductor and Guards",0.144654088050314,292.319231402076
"24",35,34,7515,86.8771970044485,"Clerical and Related Workers",7.682,64,0.695652173913043,7645,182.085114482599,"Clerical and Related Workers",7.321,8119,464.748301791498,"Clerical and Related Workers",7.403,"Clerical and Related Workers",0.0620013080444735,282.663187308899
"20",31,30,109,88.5091565115228,"Village Officials",0.111,67,0.728260869565217,175,535.486419164648,"Village Officials",0.168,192,576.652858535816,"Village Officials",0.175,"Village Officials",0.0971428571428571,41.1664393711678
"31",42,41,111,89.8535596343143,"Technical Salesmen and Commercial Travellers",0.113,68,0.739130434782609,126,200.16565792461,"Technical Salesmen and Commercial Travellers",0.121,197,536.32925980236,"Technical Salesmen and Commercial Travellers",0.18,"Technical Salesmen and Commercial Travellers",0.563492063492063,336.16360187775
"43",57,53,2288,95.2614300328427,"Protective Service Workers",2.339,70,0.760869565217391,2282,178.328691106344,"Protective Service Workers",2.185,3205,457.104654744951,"Protective Service Workers",2.922,"Protective Service Workers",0.404469763365469,278.775963638607
"57",74,67,284,97.4193274512004,"Chemical Processors and Related Workers",0.29,71,0.771739130434783,316,137.845898876989,"Chemical Processors and Related Workers",0.303,301,444.984809290941,"Chemical Processors and Related Workers",0.274,"Chemical Processors and Related Workers",-0.0474683544303797,307.138910413952
"11",20,21,35,102.620394881977,"Elected and Legislative Officials",0.036,72,0.782608695652174,31,95.589391699485,"Elected and Legislative Officials",0.03,24,467.065438660739,"Elected and Legislative Officials",0.022,"Elected and Legislative Officials",-0.225806451612903,371.476046961254
"21",32,31,557,105.633874374264,"Stenographers, Typists and Card and Tape Punching Operators",0.569,73,0.793478260869565,669,203.885648947435,"Stenographers, Typists and Card and Tape Punching Operators",0.641,672,569.680376327326,"Stenographers, Typists and Card and Tape Punching Operators",0.613,"Stenographers, Typists and Card and Tape Punching Operators",0.00448430493273543,365.794727379891
"6",15,16,3959,105.779907003379,"Teachers",4.047,74,0.804347826086957,4940,173.358771712244,"Teachers",4.73,6014,569.282761340338,"Teachers",5.483,"Teachers",0.217408906882591,395.923989628094
"28",39,38,229,111.807666621055,"Telephone and Telegraph Operators",0.234,75,0.815217391304348,253,185.121996879961,"Telephone and Telegraph Operators",0.242,304,551.323429124922,"Telephone and Telegraph Operators",0.277,"Telephone and Telegraph Operators",0.201581027667984,366.201432244961
"4",13,14,108,117.697704757703,"Social Scientists and Related Workers",0.11,76,0.826086956521739,170,219.993569996918,"Social Scientists and Related Workers",0.163,191,615.563952746533,"Social Scientists and Related Workers",0.174,"Social Scientists and Related Workers",0.123529411764706,395.570382749616
"22",33,32,1222,118.701334749483,"Book Keepers, Cashiers and Related Workers",1.249,77,0.83695652173913,1273,183.145158068377,"Book Keepers, Cashiers and Related Workers",1.219,1456,593.259523678621,"Book Keepers, Cashiers and Related Workers",1.328,"Book Keepers, Cashiers and Related Workers",0.143754909662215,410.114365610244
"19",30,29,1891,128.815578853348,"Clerical and Other Workers",1.933,78,0.847826086956522,2361,260.595003248685,"Clerical and Other Workers",2.261,2592,719.258560607914,"Clerical and Other Workers",2.363,"Clerical and Other Workers",0.0978398983481576,458.663557359229
"18",29,28,157,130.182965556479,"Administrative, Executive and Managerial Workers ",0.16,79,0.858695652173913,250,365.689834414513,"Administrative, Executive and Managerial Workers ",0.239,295,768.873375112299,"Administrative, Executive and Managerial Workers ",0.269,"Administrative, Executive and Managerial Workers ",0.18,403.183540697786
"25",36,35,300,132.728938457073,"Transport and Communication Supervisors",0.307,80,0.869565217391304,299,224.999148212544,"Transport and Communication Supervisors",0.286,299,701.166245142301,"Transport and Communication Supervisors",0.273,"Transport and Communication Supervisors",0,476.167096929757
"23",34,33,55,135.06859112289,"Computing Machine Operator",0.056,82,0.891304347826087,100,151.210410547964,"Computing Machine Operator",0.096,162,457.201787047878,"Computing Machine Operator",0.148,"Computing Machine Operator",0.62,305.991376499915
"3",12,13,688,135.226111618992,"Accountants, Auditors and Related Workers",0.703,83,0.902173913043478,877,205.535265504028,"Accountants, Auditors and Related Workers",0.84,1067,641.997824996502,"Accountants, Auditors and Related Workers",0.973,"Accountants, Auditors and Related Workers",0.216647662485747,436.462559492474
"1",10,11,88,136.805537034509,"Mathematicians, Statisticians and Related Workers",0.09,84,0.91304347826087,93,244.076968051806,"Mathematicians, Statisticians and Related Workers",0.089,120,639.025515440043,"Mathematicians, Statisticians and Related Workers",0.109,"Mathematicians, Statisticians and Related Workers",0.290322580645161,394.948547388238
"7",16,17,57,143.477414647834,"Poets, Authors, Journalists and Related Workers",0.058,85,0.923913043478261,84,186.586581194664,"Poets, Authors, Journalists and Related Workers",0.08,95,559.878466767289,"Poets, Authors, Journalists and Related Workers",0.087,"Poets, Authors, Journalists and Related Workers",0.130952380952381,373.291885572625
"12",21,22,500,184.349297674363,"Administrative and Executive Officials, Govt and Local Bodies",0.511,89,0.967391304347826,710,346.55338603416,"Administrative and Executive Officials, Govt and Local Bodies",0.68,740,1031.57916014987,"Administrative and Executive Officials, Govt and Local Bodies",0.675,"Administrative and Executive Officials, Govt and Local Bodies",0.0422535211267606,685.025774115712
"14",23,24,222,248.461867869569,"Directors and Managers, Financial Institutions",0.227,91,0.989130434782609,406,353.315481316377,"Directors and Managers, Financial Institutions",0.389,559,1405.74924202636,"Directors and Managers, Financial Institutions",0.51,"Directors and Managers, Financial Institutions",0.376847290640394,1052.43376070998
