"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"61",78,71,1376,2.23044791869475,"Tobacco Preparers and Tobacco Product Makers",1.407,14,0.152173913043478,1376,2.23044791869475,"Tobacco Preparers and Tobacco Product Makers",1.407,1382,2.72997113206943,"Tobacco Preparers and Tobacco Product Makers",1.26,"Tobacco Preparers and Tobacco Product Makers",0.436046511627907,22.3956456991383
"39",53,49,1738,2.46286042783571,"Maids and Related House Keeping Services Workers",1.777,15,0.16304347826087,1738,2.46286042783571,"Maids and Related House Keeping Services Workers",1.777,2633,4.68583665189934,"Maids and Related House Keeping Services Workers",2.401,"Maids and Related House Keeping Services Workers",51.4959723820483,90.2599351119997
"74",91,84,222,2.46588237321079,"Paper and Paper Board Product Makers",0.227,16,0.173913043478261,222,2.46588237321079,"Paper and Paper Board Product Makers",0.227,161,7.69727277837388,"Paper and Paper Board Product Makers",0.147,"Paper and Paper Board Product Makers",-27.4774774774775,212.150849610534
"32",43,42,4405,2.48742307890242,"Salesmen, Shop Assistants and Related Workers",4.503,17,0.184782608695652,4405,2.48742307890242,"Salesmen, Shop Assistants and Related Workers",4.503,4818,6.75810740027938,"Salesmen, Shop Assistants and Related Workers",4.393,"Salesmen, Shop Assistants and Related Workers",9.37570942111237,171.691111077952
"48",63,58,3357,2.57168703354723,"Agricultural Labourers",3.432,18,0.195652173913043,3357,2.57168703354722,"Agricultural Labourers",3.432,4011,5.11868182652941,"Agricultural Labourers",3.657,"Agricultural Labourers",19.4816800714924,99.0398427085829
"72",89,82,382,2.61637521322877,"Glass Formers, Potters and Related Workers",0.39,19,0.206521739130435,382,2.61637521322877,"Glass Formers, Potters and Related Workers",0.39,308,9.34025641664143,"Glass Formers, Potters and Related Workers",0.281,"Glass Formers, Potters and Related Workers",-19.3717277486911,256.992237558885
"77",94,87,645,2.71196562109259,"Production and Related Workers",0.659,20,0.217391304347826,645,2.71196562109259,"Production and Related Workers",0.659,667,7.08842905939313,"Production and Related Workers",0.608,"Production and Related Workers",3.41085271317829,161.376066284253
"15",24,25,1841,2.71476157387112,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.882,21,0.228260869565217,1841,2.71476157387112,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.882,2040,12.407910956432,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.86,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",10.8093427485062,357.053432458119
"60",77,70,1457,2.73463952582001,"Food and Beverage Processors",1.489,22,0.239130434782609,1457,2.73463952582001,"Food and Beverage Processors",1.489,1166,6.75277583092023,"Food and Beverage Processors",1.063,"Food and Beverage Processors",-19.9725463280714,146.934770274533
"13",22,23,768,2.74128244370255,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.785,23,0.25,768,2.74128244370255,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.785,845,7.59312872451649,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.77,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",10.0260416666667,176.991841609022
"71",88,81,924,2.79034150074943,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.945,24,0.260869565217391,924,2.79034150074942,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.945,1098,8.24191518337639,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",1.001,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",18.8311688311688,195.372992200517
"10",19,20,323,2.97410692162232,"Professional Workers",0.33,25,0.271739130434783,323,2.97410692162232,"Professional Workers",0.33,345,8.3370028457179,"Professional Workers",0.315,"Professional Workers",6.81114551083591,180.319540131738
"64",81,74,1362,3.39636274358128,"Carpenters, Cabinet and Related Wood Workers",1.392,26,0.282608695652174,1362,3.39636274358129,"Carpenters, Cabinet and Related Wood Workers",1.392,1206,8.46281031076261,"Carpenters, Cabinet and Related Wood Workers",1.1,"Carpenters, Cabinet and Related Wood Workers",-11.4537444933921,149.172745954663
"50",65,60,382,3.41487871779292,"Other Farm Workers",0.39,27,0.293478260869565,382,3.41487871779291,"Other Farm Workers",0.39,402,12.1480795776722,"Other Farm Workers",0.367,"Other Farm Workers",5.23560209424084,255.739707954362
"51",66,61,180,3.4183565990161,"Forestry Workers",0.184,28,0.304347826086957,180,3.4183565990161,"Forestry Workers",0.184,159,16.9459721892452,"Forestry Workers",0.145,"Forestry Workers",-11.6666666666667,395.734476447623
"17",26,27,511,3.43087382822703,"Working Proprietors, Directors and Managers, Other Services",0.522,29,0.315217391304348,511,3.43087382822703,"Working Proprietors, Directors and Managers, Other Services",0.522,789,6.60025942173611,"Working Proprietors, Directors and Managers, Other Services",0.719,"Working Proprietors, Directors and Managers, Other Services",54.4031311154599,92.3783779931924
"65",82,75,185,3.45824876464753,"Stone Cutters and Carvers",0.189,30,0.326086956521739,185,3.45824876464754,"Stone Cutters and Carvers",0.189,158,6.0266190220262,"Stone Cutters and Carvers",0.144,"Stone Cutters and Carvers",-14.5945945945946,74.2679440424939
"35",49,45,183,3.56118138799771,"Sales Workers",0.187,31,0.33695652173913,183,3.56118138799771,"Sales Workers",0.187,166,6.70169660608564,"Sales Workers",0.151,"Sales Workers",-9.2896174863388,88.1874545529314
"78",95,88,2361,3.72832057116425,"Bricklayers and Other Construction Workers",2.413,32,0.347826086956522,2361,3.72832057116425,"Bricklayers and Other Construction Workers",2.413,3223,9.98692738473851,"Bricklayers and Other Construction Workers",2.939,"Bricklayers and Other Construction Workers",36.5099534095722,167.866649181936
"8",17,18,170,3.90552636978758,"Sculptors, Painters, Photographers and Related Creative Artists",0.174,33,0.358695652173913,170,3.90552636978758,"Sculptors, Painters, Photographers and Related Creative Artists",0.174,184,10.0862294902556,"Sculptors, Painters, Photographers and Related Creative Artists",0.168,"Sculptors, Painters, Photographers and Related Creative Artists",8.23529411764706,158.255316576038
"16",25,26,282,3.96019240968139,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.288,34,0.369565217391304,282,3.96019240968139,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.288,395,17.2293233464067,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.36,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",40.0709219858156,335.062783926523
"49",64,59,269,3.98518862477672,"Plantation Labourers and Related Workers",0.275,35,0.380434782608696,269,3.98518862477672,"Plantation Labourers and Related Workers",0.275,388,8.1864840854705,"Plantation Labourers and Related Workers",0.354,"Plantation Labourers and Related Workers",44.2379182156134,105.422750496011
"38",52,48,1096,3.98853337955675,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,36,0.391304347826087,1096,3.98853337955675,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,1392,8.1341267093194,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.269,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",27.007299270073,103.937787032469
"5",14,15,351,4.16112578655742,"Jurists",0.359,37,0.402173913043478,351,4.16112578655742,"Jurists",0.359,358,12.1930412179805,"Jurists",0.326,"Jurists",1.99430199430199,193.022654046419
"44",59,54,244,4.31932728305445,"Service Workers",0.249,38,0.41304347826087,244,4.31932728305445,"Service Workers",0.249,285,7.00046000207609,"Service Workers",0.26,"Service Workers",16.8032786885246,62.0729234744551
"73",90,83,346,4.4846584781311,"Rubber and Plastics Products Makers",0.354,39,0.423913043478261,346,4.4846584781311,"Rubber and Plastics Products Makers",0.354,319,11.3959583827809,"Rubber and Plastics Products Makers",0.291,"Rubber and Plastics Products Makers",-7.80346820809249,154.109837758034
"76",93,86,373,4.69026597698432,"Painting",0.381,40,0.434782608695652,373,4.69026597698432,"Painting",0.381,565,9.05959111343831,"Painting",0.515,"Painting",51.4745308310992,93.1572997756369
"56",73,66,301,4.81409932706007,"Wood Preparation Workers and Paper Makers",0.308,41,0.445652173913043,301,4.81409932706007,"Wood Preparation Workers and Paper Makers",0.308,276,13.3660247050422,"Wood Preparation Workers and Paper Makers",0.252,"Wood Preparation Workers and Paper Makers",-8.30564784053156,177.643309723831
"82",99,92,4123,4.97586939399445,"Labourers",4.215,42,0.456521739130435,4123,4.97586939399445,"Labourers",4.215,5844,9.43748408974014,"Labourers",5.328,"Labourers",41.741450400194,89.6650282085493
"58",75,68,4739,4.98882377373643,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,43,0.467391304347826,4739,4.98882377373644,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,4046,10.0675391520049,"Spinners, Weavers, Knitting, Dyers and Related Workers",3.689,"Spinners, Weavers, Knitting, Dyers and Related Workers",-14.6233382570162,101.801859688956
"75",92,85,672,5.02706099636532,"Printers and Related Workers",0.687,44,0.478260869565217,672,5.02706099636533,"Printers and Related Workers",0.687,639,11.9615848398172,"Printers and Related Workers",0.583,"Printers and Related Workers",-4.91071428571429,137.943897009916
"37",51,47,65,5.05162924142935,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,45,0.489130434782609,65,5.05162924142935,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,72,14.6799319390092,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,"House Keepers, Matrons and Stewards (Domestic and Institutional)",10.7692307692308,190.597968247875
"30",41,40,480,5.31385313741357,"Manufacturers' Agents",0.491,46,0.5,480,5.31385313741357,"Manufacturers' Agents",0.491,605,13.9472856924518,"Manufacturers' Agents",0.552,"Manufacturers' Agents",26.0416666666667,162.470289106266
"59",76,69,76,5.36266558560884,"Tanners, Fellmongers and Pelt Dressers",0.078,47,0.510869565217391,76,5.36266558560884,"Tanners, Fellmongers and Pelt Dressers",0.078,111,7.5300962046328,"Tanners, Fellmongers and Pelt Dressers",0.101,"Tanners, Fellmongers and Pelt Dressers",46.0526315789474,40.4170385869377
"40",54,50,1662,5.60500161429892,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,48,0.521739130434783,1662,5.60500161429892,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,1649,11.9984050026225,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.504,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.782190132370638,114.066040088434
"81",98,91,4127,5.85954229634434,"Transport Equipment Operators",4.219,49,0.532608695652174,4127,5.85954229634434,"Transport Equipment Operators",4.219,4576,12.7004780485017,"Transport Equipment Operators",4.172,"Transport Equipment Operators",10.8795735401018,116.748636773649
"70",87,80,778,6.13846893526739,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,50,0.543478260869565,778,6.13846893526739,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,974,14.1543730410095,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.888,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",25.1928020565553,130.584746624493
"80",97,90,1589,6.26501224298245,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,51,0.554347826086957,1589,6.26501224298245,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,1977,11.7457578130479,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.803,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",24.4178728760227,87.4818014315062
"66",83,76,1123,6.35579094642738,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,52,0.565217391304348,1123,6.35579094642738,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,1189,16.0259651253767,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.084,"Blacksmiths, Tool-Makers and Machine Tool Operators",5.87711487088157,152.14745513908
"67",84,77,2588,6.51684410591426,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,53,0.576086956521739,2588,6.51684410591426,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,2860,15.4681261171836,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.608,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",10.5100463678516,137.356086255705
"27",38,37,260,6.84235973033711,"Mail Distributors and Related Workers",0.266,54,0.58695652173913,260,6.84235973033711,"Mail Distributors and Related Workers",0.266,307,17.4114935528827,"Mail Distributors and Related Workers",0.28,"Mail Distributors and Related Workers",18.0769230769231,154.466211059979
"69",86,79,70,7.20886327877924,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,55,0.597826086956522,70,7.20886327877924,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,88,12.0352821661752,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.08,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",25.7142857142857,66.951178025577
"68",85,78,1658,7.92237778656943,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,56,0.608695652173913,1658,7.92237778656943,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,2054,19.0106422377638,"Electrical Fitters and Related Electrical and Electronic Workers",1.873,"Electrical Fitters and Related Electrical and Electronic Workers",23.8841978287093,139.961319062466
"45",60,55,93,8.01856262438836,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,57,0.619565217391304,93,8.01856262438836,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,89,27.1182589158183,"Farm Plantation, Dairy and Other Managers and Supervisor",0.081,"Farm Plantation, Dairy and Other Managers and Supervisor",-4.3010752688172,238.193516545453
"55",72,65,614,8.03806368871195,"Metal Processors",0.628,58,0.630434782608696,614,8.03806368871195,"Metal Processors",0.628,553,17.3188773807335,"Metal Processors",0.504,"Metal Processors",-9.93485342019544,115.460813094263
"79",96,89,397,8.04878262110305,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,59,0.641304347826087,397,8.04878262110304,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,490,16.2705005726846,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.447,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",23.4256926952141,102.148589900107
"2",11,12,20,8.50125870755789,"Economists and Related Workers",0.02,60,0.652173913043478,20,8.50125870755789,"Economists and Related Workers",0.02,11,20.7898758492042,"Economists and Related Workers",0.01,"Economists and Related Workers",-45,144.55056085661
"54",71,64,580,9.24453761964497,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,62,0.673913043478261,580,9.24453761964496,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,652,22.4521163904563,"Miners, Quarrymen, Well Drillers and Related Workers",0.594,"Miners, Quarrymen, Well Drillers and Related Workers",12.4137931034483,142.869003450694
"26",37,36,357,9.69882198669497,"Transport Conductor and Guards",0.365,63,0.684782608695652,357,9.69882198669496,"Transport Conductor and Guards",0.365,364,21.0663111597224,"Transport Conductor and Guards",0.332,"Transport Conductor and Guards",1.96078431372549,117.204843934877
"24",35,34,7515,9.71152717632796,"Clerical and Related Workers",7.682,64,0.695652173913043,7515,9.71152717632796,"Clerical and Related Workers",7.682,8119,22.2347542766408,"Clerical and Related Workers",7.403,"Clerical and Related Workers",8.03725881570193,128.952191276759
"20",31,30,109,9.89395501297659,"Village Officials",0.111,67,0.728260869565217,109,9.89395501297659,"Village Officials",0.111,192,27.588556134668,"Village Officials",0.175,"Village Officials",76.1467889908257,178.842546772082
"31",42,41,111,10.0442384925675,"Technical Salesmen and Commercial Travellers",0.113,68,0.739130434782609,111,10.0442384925675,"Technical Salesmen and Commercial Travellers",0.113,197,25.6593714427991,"Technical Salesmen and Commercial Travellers",0.18,"Technical Salesmen and Commercial Travellers",77.4774774774775,155.463582050411
"43",57,53,2288,10.6487547770728,"Protective Service Workers",2.339,70,0.760869565217391,2288,10.6487547770728,"Protective Service Workers",2.339,3205,21.8690625394097,"Protective Service Workers",2.922,"Protective Service Workers",40.0786713286713,105.367322257197
"57",74,67,284,10.8899743392214,"Chemical Processors and Related Workers",0.29,71,0.771739130434783,284,10.8899743392214,"Chemical Processors and Related Workers",0.29,301,21.2892179557889,"Chemical Processors and Related Workers",0.274,"Chemical Processors and Related Workers",5.98591549295775,95.4937384848885
"11",20,21,35,11.4713732498851,"Elected and Legislative Officials",0.036,72,0.782608695652174,35,11.471373249885,"Elected and Legislative Officials",0.036,24,22.3456120650702,"Elected and Legislative Officials",0.022,"Elected and Legislative Officials",-31.4285714285714,94.7945688655384
"21",32,31,557,11.8082336573767,"Stenographers, Typists and Card and Tape Punching Operators",0.569,73,0.793478260869565,557,11.8082336573768,"Stenographers, Typists and Card and Tape Punching Operators",0.569,672,27.2549746497946,"Stenographers, Typists and Card and Tape Punching Operators",0.613,"Stenographers, Typists and Card and Tape Punching Operators",20.6463195691203,130.813307397318
"6",15,16,3959,11.8245578470972,"Teachers",4.047,74,0.804347826086957,3959,11.8245578470972,"Teachers",4.047,6014,27.235951725992,"Teachers",5.483,"Teachers",51.90704723415,130.333785653373
"28",39,38,229,12.4983681604805,"Telephone and Telegraph Operators",0.234,75,0.815217391304348,229,12.4983681604805,"Telephone and Telegraph Operators",0.234,304,26.3767310742047,"Telephone and Telegraph Operators",0.277,"Telephone and Telegraph Operators",32.7510917030568,111.041399449307
"4",13,14,108,13.1567833419779,"Social Scientists and Related Workers",0.11,76,0.826086956521739,108,13.1567833419778,"Social Scientists and Related Workers",0.11,191,29.4501629766414,"Social Scientists and Related Workers",0.174,"Social Scientists and Related Workers",76.8518518518518,123.840145506372
"22",33,32,1222,13.2689736551581,"Book Keepers, Cashiers and Related Workers",1.249,77,0.83695652173913,1222,13.2689736551581,"Book Keepers, Cashiers and Related Workers",1.249,1456,28.3830617140997,"Book Keepers, Cashiers and Related Workers",1.328,"Book Keepers, Cashiers and Related Workers",19.1489361702128,113.905479442008
"19",30,29,1891,14.3995897416516,"Clerical and Other Workers",1.933,78,0.847826086956522,1891,14.3995897416516,"Clerical and Other Workers",1.933,2592,34.4111797608292,"Clerical and Other Workers",2.363,"Clerical and Other Workers",37.0703331570598,138.973334506142
"18",29,28,157,14.5524424301117,"Administrative, Executive and Managerial Workers ",0.16,79,0.858695652173913,157,14.5524424301118,"Administrative, Executive and Managerial Workers ",0.16,295,36.7848801159109,"Administrative, Executive and Managerial Workers ",0.269,"Administrative, Executive and Managerial Workers ",87.8980891719745,152.774613557625
"25",36,35,300,14.8370428300653,"Transport and Communication Supervisors",0.307,80,0.869565217391304,300,14.8370428300653,"Transport and Communication Supervisors",0.307,299,33.5455968482662,"Transport and Communication Supervisors",0.273,"Transport and Communication Supervisors",-0.333333333333333,126.093549991583
"23",34,33,55,15.098579818259,"Computing Machine Operator",0.056,82,0.891304347826087,55,15.098579818259,"Computing Machine Operator",0.056,162,21.873709598645,"Computing Machine Operator",0.148,"Computing Machine Operator",194.545454545455,44.8726294918992
"3",12,13,688,15.1161881738629,"Accountants, Auditors and Related Workers",0.703,83,0.902173913043478,688,15.1161881738629,"Accountants, Auditors and Related Workers",0.703,1067,30.7148274235958,"Accountants, Auditors and Related Workers",0.973,"Accountants, Auditors and Related Workers",55.0872093023256,103.191618616552
"1",10,11,88,15.2927435114504,"Mathematicians, Statisticians and Related Workers",0.09,84,0.91304347826087,88,15.2927435114503,"Mathematicians, Statisticians and Related Workers",0.09,120,30.5726244884432,"Mathematicians, Statisticians and Related Workers",0.109,"Mathematicians, Statisticians and Related Workers",36.3636363636364,99.9158912562166
"7",16,17,57,16.0385562562564,"Poets, Authors, Journalists and Related Workers",0.058,85,0.923913043478261,57,16.0385562562564,"Poets, Authors, Journalists and Related Workers",0.058,95,26.7860260820018,"Poets, Authors, Journalists and Related Workers",0.087,"Poets, Authors, Journalists and Related Workers",66.6666666666667,67.010207490172
"12",21,22,500,20.6074007453288,"Administrative and Executive Officials, Govt and Local Bodies",0.511,89,0.967391304347826,500,20.6074007453288,"Administrative and Executive Officials, Govt and Local Bodies",0.511,740,49.3534006566983,"Administrative and Executive Officials, Govt and Local Bodies",0.675,"Administrative and Executive Officials, Govt and Local Bodies",48,139.493574500828
"14",23,24,222,27.774194671278,"Directors and Managers, Financial Institutions",0.227,91,0.989130434782609,222,27.774194671278,"Directors and Managers, Financial Institutions",0.227,559,67.2546598891135,"Directors and Managers, Financial Institutions",0.51,"Directors and Managers, Financial Institutions",151.801801801802,142.148010716808
