"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"49",64,59,269,35.650625382436,"Plantation Labourers and Related Workers",0.275,35,0.380434782608696,388,171.112958075844,"Plantation Labourers and Related Workers",0.354,201,395.218840374286,"Plantation Labourers and Related Workers",0.532,"Plantation Labourers and Related Workers",-0.481958762886598,224.105882298442
"38",52,48,1096,35.6805468267856,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,36,0.391304347826087,1392,170.018590162004,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.269,1041,466.046718346204,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",2.757,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",-0.252155172413793,296.0281281842
"5",14,15,351,37.224520732457,"Jurists",0.359,37,0.402173913043478,358,254.857558991934,"Jurists",0.326,44,2027.60267135102,"Jurists",0.117,"Jurists",-0.877094972067039,1772.74511235909
"44",59,54,244,38.6397567018391,"Service Workers",0.249,38,0.41304347826087,285,146.322817749425,"Service Workers",0.26,118,693.794730198317,"Service Workers",0.313,"Service Workers",-0.585964912280702,547.471912448891
"73",90,83,346,40.1187733945655,"Rubber and Plastics Products Makers",0.354,39,0.423913043478261,319,238.197024342566,"Rubber and Plastics Products Makers",0.291,127,733.834572934463,"Rubber and Plastics Products Makers",0.336,"Rubber and Plastics Products Makers",-0.601880877742947,495.637548591897
"76",93,86,373,41.9580930874562,"Painting",0.381,40,0.434782608695652,565,189.362541744801,"Painting",0.515,332,558.791038411504,"Painting",0.879,"Painting",-0.412389380530973,369.428496666702
"56",73,66,301,43.0658791395279,"Wood Preparation Workers and Paper Makers",0.308,41,0.445652173913043,276,279.375126258875,"Wood Preparation Workers and Paper Makers",0.252,81,854.327387147867,"Wood Preparation Workers and Paper Makers",0.215,"Wood Preparation Workers and Paper Makers",-0.706521739130435,574.952260888992
"82",99,92,4123,44.5130387591538,"Labourers",4.215,42,0.456521739130435,5844,197.261217700925,"Labourers",5.328,2513,393.341076910315,"Labourers",6.655,"Labourers",-0.569986310746064,196.079859209391
"58",75,68,4739,44.6289258055967,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,43,0.467391304347826,4046,210.430556861569,"Spinners, Weavers, Knitting, Dyers and Related Workers",3.689,942,511.459362623473,"Spinners, Weavers, Knitting, Dyers and Related Workers",2.495,"Spinners, Weavers, Knitting, Dyers and Related Workers",-0.767177459218982,301.028805761905
"75",92,85,672,44.9709876320137,"Printers and Related Workers",0.687,44,0.478260869565217,639,250.019684133871,"Printers and Related Workers",0.583,212,787.289106920378,"Printers and Related Workers",0.561,"Printers and Related Workers",-0.668231611893584,537.269422786508
"37",51,47,65,45.1907697762354,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,45,0.489130434782609,72,306.8382656352,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,37,603.251965952691,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.098,"House Keepers, Matrons and Stewards (Domestic and Institutional)",-0.486111111111111,296.413700317491
"30",41,40,480,47.536567368835,"Manufacturers' Agents",0.491,46,0.5,605,291.524577223576,"Manufacturers' Agents",0.552,198,1461.17445381003,"Manufacturers' Agents",0.524,"Manufacturers' Agents",-0.672727272727273,1169.64987658646
"59",76,69,76,47.9732328490559,"Tanners, Fellmongers and Pelt Dressers",0.078,47,0.510869565217391,111,157.393213340175,"Tanners, Fellmongers and Pelt Dressers",0.101,32,498.947052159236,"Tanners, Fellmongers and Pelt Dressers",0.085,"Tanners, Fellmongers and Pelt Dressers",-0.711711711711712,341.553838819061
"40",54,50,1662,50.1411179327842,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,48,0.521739130434783,1649,250.789294983739,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.504,982,680.423785863625,"Building Caretakers, Sweepers, Cleaner and Related Workers",2.601,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.404487568223166,429.634490879886
"81",98,91,4127,52.4181831747587,"Transport Equipment Operators",4.219,49,0.532608695652174,4576,265.463945836469,"Transport Equipment Operators",4.172,1792,892.657629316694,"Transport Equipment Operators",4.746,"Transport Equipment Operators",-0.608391608391608,627.193683480225
"70",87,80,778,54.9133998507284,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,50,0.543478260869565,974,295.853093399976,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.888,393,707.085748584715,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",1.041,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",-0.596509240246407,411.232655184739
"80",97,90,1589,56.0454285908377,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,51,0.554347826086957,1977,245.508492198769,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.803,919,541.306624570224,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",2.434,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",-0.535154274152757,295.798132371454
"66",83,76,1123,56.8575150072993,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,52,0.565217391304348,1189,334.972898010088,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.084,351,827.577186293832,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.93,"Blacksmiths, Tool-Makers and Machine Tool Operators",-0.704793944491169,492.604288283745
"67",84,77,2588,58.2982613297763,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,53,0.576086956521739,2860,323.31301058767,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.608,965,932.248693918143,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.556,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",-0.662587412587413,608.935683330473
"27",38,37,260,61.2102528752403,"Mail Distributors and Related Workers",0.266,54,0.58695652173913,307,363.933055417527,"Mail Distributors and Related Workers",0.28,105,971.349011915435,"Mail Distributors and Related Workers",0.278,"Mail Distributors and Related Workers",-0.657980456026059,607.415956497908
"69",86,79,70,64.4889134198402,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,55,0.597826086956522,88,251.560097256737,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.08,26,657.848027659387,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.069,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",-0.704545454545455,406.28793040265
"68",85,78,1658,70.8718580724503,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,56,0.608695652173913,2054,397.358279117499,"Electrical Fitters and Related Electrical and Electronic Workers",1.873,753,1161.47647789724,"Electrical Fitters and Related Electrical and Electronic Workers",1.994,"Electrical Fitters and Related Electrical and Electronic Workers",-0.633398247322298,764.118198779738
"45",60,55,93,71.7323065840299,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,57,0.619565217391304,89,566.822759624973,"Farm Plantation, Dairy and Other Managers and Supervisor",0.081,27,1255.4919882118,"Farm Plantation, Dairy and Other Managers and Supervisor",0.072,"Farm Plantation, Dairy and Other Managers and Supervisor",-0.696629213483146,688.669228586828
"55",72,65,614,71.9067588381683,"Metal Processors",0.628,58,0.630434782608696,553,361.997202734416,"Metal Processors",0.504,173,937.994036567626,"Metal Processors",0.458,"Metal Processors",-0.687160940325497,575.99683383321
"79",96,89,397,72.0026480617797,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,59,0.641304347826087,490,340.084150081967,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.447,139,1078.54107340716,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.368,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",-0.716326530612245,738.456923325192
"2",11,12,20,76.0504001185888,"Economists and Related Workers",0.02,60,0.652173913043478,11,434.5476174443,"Economists and Related Workers",0.01,7,4209.1746309836,"Economists and Related Workers",0.019,"Economists and Related Workers",-0.363636363636364,3774.6270135393
"54",71,64,580,82.6996106188736,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,62,0.673913043478261,652,469.291579941221,"Miners, Quarrymen, Well Drillers and Related Workers",0.594,209,1650.18397316679,"Miners, Quarrymen, Well Drillers and Related Workers",0.554,"Miners, Quarrymen, Well Drillers and Related Workers",-0.679447852760736,1180.89239322557
"26",37,36,357,86.7635391581919,"Transport Conductor and Guards",0.365,63,0.684782608695652,364,440.325636824235,"Transport Conductor and Guards",0.332,167,1293.09231243035,"Transport Conductor and Guards",0.442,"Transport Conductor and Guards",-0.541208791208791,852.766675606118
"24",35,34,7515,86.8771970044485,"Clerical and Related Workers",7.682,64,0.695652173913043,8119,464.748301791498,"Clerical and Related Workers",7.403,3115,1349.57204827174,"Clerical and Related Workers",8.25,"Clerical and Related Workers",-0.616332060598596,884.823746480243
"20",31,30,109,88.5091565115228,"Village Officials",0.111,67,0.728260869565217,192,576.652858535816,"Village Officials",0.175,78,1480.18797389644,"Village Officials",0.207,"Village Officials",-0.59375,903.535115360627
"31",42,41,111,89.8535596343143,"Technical Salesmen and Commercial Travellers",0.113,68,0.739130434782609,197,536.32925980236,"Technical Salesmen and Commercial Travellers",0.18,68,1909.2494925735,"Technical Salesmen and Commercial Travellers",0.18,"Technical Salesmen and Commercial Travellers",-0.654822335025381,1372.92023277114
"43",57,53,2288,95.2614300328427,"Protective Service Workers",2.339,70,0.760869565217391,3205,457.104654744951,"Protective Service Workers",2.922,1505,1175.21457710189,"Protective Service Workers",3.986,"Protective Service Workers",-0.530421216848674,718.109922356943
"57",74,67,284,97.4193274512004,"Chemical Processors and Related Workers",0.29,71,0.771739130434783,301,444.984809290941,"Chemical Processors and Related Workers",0.274,104,735.387763245617,"Chemical Processors and Related Workers",0.275,"Chemical Processors and Related Workers",-0.654485049833887,290.402953954675
"11",20,21,35,102.620394881977,"Elected and Legislative Officials",0.036,72,0.782608695652174,24,467.065438660739,"Elected and Legislative Officials",0.022,19,2100.70731510627,"Elected and Legislative Officials",0.05,"Elected and Legislative Officials",-0.208333333333333,1633.64187644553
"21",32,31,557,105.633874374264,"Stenographers, Typists and Card and Tape Punching Operators",0.569,73,0.793478260869565,672,569.680376327326,"Stenographers, Typists and Card and Tape Punching Operators",0.613,151,1709.6628379458,"Stenographers, Typists and Card and Tape Punching Operators",0.4,"Stenographers, Typists and Card and Tape Punching Operators",-0.775297619047619,1139.98246161848
"6",15,16,3959,105.779907003379,"Teachers",4.047,74,0.804347826086957,6014,569.282761340338,"Teachers",5.483,3009,1700.48241750326,"Teachers",7.969,"Teachers",-0.499667442633854,1131.19965616292
"28",39,38,229,111.807666621055,"Telephone and Telegraph Operators",0.234,75,0.815217391304348,304,551.323429124922,"Telephone and Telegraph Operators",0.277,94,1921.06096833783,"Telephone and Telegraph Operators",0.249,"Telephone and Telegraph Operators",-0.690789473684211,1369.73753921291
"4",13,14,108,117.697704757703,"Social Scientists and Related Workers",0.11,76,0.826086956521739,191,615.563952746533,"Social Scientists and Related Workers",0.174,55,1977.11786034247,"Social Scientists and Related Workers",0.146,"Social Scientists and Related Workers",-0.712041884816754,1361.55390759594
"22",33,32,1222,118.701334749483,"Book Keepers, Cashiers and Related Workers",1.249,77,0.83695652173913,1456,593.259523678621,"Book Keepers, Cashiers and Related Workers",1.328,535,1570.83939476816,"Book Keepers, Cashiers and Related Workers",1.417,"Book Keepers, Cashiers and Related Workers",-0.632554945054945,977.579871089538
"19",30,29,1891,128.815578853348,"Clerical and Other Workers",1.933,78,0.847826086956522,2592,719.258560607914,"Clerical and Other Workers",2.363,957,2148.45512911041,"Clerical and Other Workers",2.534,"Clerical and Other Workers",-0.630787037037037,1429.1965685025
"18",29,28,157,130.182965556479,"Administrative, Executive and Managerial Workers ",0.16,79,0.858695652173913,295,768.873375112299,"Administrative, Executive and Managerial Workers ",0.269,219,3723.70718345333,"Administrative, Executive and Managerial Workers ",0.58,"Administrative, Executive and Managerial Workers ",-0.257627118644068,2954.83380834103
"25",36,35,300,132.728938457073,"Transport and Communication Supervisors",0.307,80,0.869565217391304,299,701.166245142301,"Transport and Communication Supervisors",0.273,84,2136.37302367128,"Transport and Communication Supervisors",0.222,"Transport and Communication Supervisors",-0.719063545150502,1435.20677852898
"23",34,33,55,135.06859112289,"Computing Machine Operator",0.056,82,0.891304347826087,162,457.201787047878,"Computing Machine Operator",0.148,229,1545.2385496515,"Computing Machine Operator",0.606,"Computing Machine Operator",0.41358024691358,1088.03676260363
"3",12,13,688,135.226111618992,"Accountants, Auditors and Related Workers",0.703,83,0.902173913043478,1067,641.997824996502,"Accountants, Auditors and Related Workers",0.973,298,2871.42236366386,"Accountants, Auditors and Related Workers",0.789,"Accountants, Auditors and Related Workers",-0.720712277413308,2229.42453866736
"1",10,11,88,136.805537034509,"Mathematicians, Statisticians and Related Workers",0.09,84,0.91304347826087,120,639.025515440043,"Mathematicians, Statisticians and Related Workers",0.109,84,2826.52605374376,"Mathematicians, Statisticians and Related Workers",0.222,"Mathematicians, Statisticians and Related Workers",-0.3,2187.50053830372
"7",16,17,57,143.477414647834,"Poets, Authors, Journalists and Related Workers",0.058,85,0.923913043478261,95,559.878466767289,"Poets, Authors, Journalists and Related Workers",0.087,24,2324.6490342033,"Poets, Authors, Journalists and Related Workers",0.064,"Poets, Authors, Journalists and Related Workers",-0.747368421052632,1764.77056743601
"12",21,22,500,184.349297674363,"Administrative and Executive Officials, Govt and Local Bodies",0.511,89,0.967391304347826,740,1031.57916014987,"Administrative and Executive Officials, Govt and Local Bodies",0.675,293,3751.31871016399,"Administrative and Executive Officials, Govt and Local Bodies",0.776,"Administrative and Executive Officials, Govt and Local Bodies",-0.604054054054054,2719.73955001412
"14",23,24,222,248.461867869569,"Directors and Managers, Financial Institutions",0.227,91,0.989130434782609,559,1405.74924202636,"Directors and Managers, Financial Institutions",0.51,172,5635.98095322169,"Directors and Managers, Financial Institutions",0.456,"Directors and Managers, Financial Institutions",-0.692307692307692,4230.23171119533
