"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"33",44,43,680,18.3907010572794,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.695,12,0.130434782608696,680,18.3907010572794,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.695,668,95.9755434849753,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.609,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",-0.0176470588235294,77.5848424276958
"62",79,72,2804,18.7018072275457,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",2.866,13,0.141304347826087,2804,18.7018072275457,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",2.866,2592,108.874863741301,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",2.363,"Tailors, Dress Makers, Sewers, Upholsterers and Related Workers",-0.0756062767475036,90.173056513755
"61",78,71,1376,19.9530990051633,"Tobacco Preparers and Tobacco Product Makers",1.407,14,0.152173913043478,1376,19.9530990051633,"Tobacco Preparers and Tobacco Product Makers",1.407,1382,57.0615457127848,"Tobacco Preparers and Tobacco Product Makers",1.26,"Tobacco Preparers and Tobacco Product Makers",0.00436046511627907,37.1084467076215
"39",53,49,1738,22.0322104545092,"Maids and Related House Keeping Services Workers",1.777,15,0.16304347826087,1738,22.0322104545092,"Maids and Related House Keeping Services Workers",1.777,2633,97.9428240738617,"Maids and Related House Keeping Services Workers",2.401,"Maids and Related House Keeping Services Workers",0.514959723820483,75.9106136193524
"74",91,84,222,22.0592441165606,"Paper and Paper Board Product Makers",0.227,16,0.173913043478261,222,22.0592441165606,"Paper and Paper Board Product Makers",0.227,161,160.887519046405,"Paper and Paper Board Product Makers",0.147,"Paper and Paper Board Product Makers",-0.274774774774775,138.828274929844
"32",43,42,4405,22.2519425560551,"Salesmen, Shop Assistants and Related Workers",4.503,17,0.184782608695652,4405,22.2519425560551,"Salesmen, Shop Assistants and Related Workers",4.503,4818,141.257191265839,"Salesmen, Shop Assistants and Related Workers",4.393,"Salesmen, Shop Assistants and Related Workers",0.0937570942111237,119.005248709784
"48",63,58,3357,23.005749455334,"Agricultural Labourers",3.432,18,0.195652173913043,3357,23.005749455334,"Agricultural Labourers",3.432,4011,106.990104621473,"Agricultural Labourers",3.657,"Agricultural Labourers",0.194816800714924,83.984355166139
"72",89,82,382,23.40552013192,"Glass Formers, Potters and Related Workers",0.39,19,0.206521739130435,382,23.40552013192,"Glass Formers, Potters and Related Workers",0.39,308,195.228975950125,"Glass Formers, Potters and Related Workers",0.281,"Glass Formers, Potters and Related Workers",-0.193717277486911,171.823455818205
"77",94,87,645,24.2606510031967,"Production and Related Workers",0.659,20,0.217391304347826,645,24.2606510031967,"Production and Related Workers",0.659,667,148.16153696753,"Production and Related Workers",0.608,"Production and Related Workers",0.0341085271317829,123.900885964333
"15",24,25,1841,24.2856629849319,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.882,21,0.228260869565217,1841,24.2856629849319,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.882,2040,259.348741795634,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",1.86,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.108093427485062,235.063078810702
"60",77,70,1457,24.4634867932942,"Food and Beverage Processors",1.489,22,0.239130434782609,1457,24.4634867932942,"Food and Beverage Processors",1.489,1166,141.145751410255,"Food and Beverage Processors",1.063,"Food and Beverage Processors",-0.199725463280714,116.682264616961
"13",22,23,768,24.5229128830417,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.785,23,0.25,768,24.5229128830417,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.785,845,158.710711892626,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.77,"Working Proprietors, Directors and Managers, Wholesale and Retail Trade",0.100260416666667,134.187799009585
"71",88,81,924,24.9617844720852,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.945,24,0.260869565217391,924,24.9617844720852,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.945,1098,172.271572571767,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",1.001,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.188311688311688,147.309788099682
"10",19,20,323,26.6057097149342,"Professional Workers",0.33,25,0.271739130434783,323,26.6057097149342,"Professional Workers",0.33,345,174.259084061425,"Professional Workers",0.315,"Professional Workers",0.0681114551083591,147.653374346491
"64",81,74,1362,30.3831178984816,"Carpenters, Cabinet and Related Wood Workers",1.392,26,0.282608695652174,1362,30.3831178984816,"Carpenters, Cabinet and Related Wood Workers",1.392,1206,176.888697368807,"Carpenters, Cabinet and Related Wood Workers",1.1,"Carpenters, Cabinet and Related Wood Workers",-0.114537444933921,146.505579470325
"50",65,60,382,30.5487577520398,"Other Farm Workers",0.39,27,0.293478260869565,382,30.5487577520398,"Other Farm Workers",0.39,402,253.917775906452,"Other Farm Workers",0.367,"Other Farm Workers",0.0523560209424084,223.369018154412
"51",66,61,180,30.5798701164186,"Forestry Workers",0.184,28,0.304347826086957,180,30.5798701164186,"Forestry Workers",0.184,159,354.202780888455,"Forestry Workers",0.145,"Forestry Workers",-0.116666666666667,323.622910772037
"17",26,27,511,30.6918465098697,"Working Proprietors, Directors and Managers, Other Services",0.522,29,0.315217391304348,511,30.6918465098697,"Working Proprietors, Directors and Managers, Other Services",0.522,789,137.957870794092,"Working Proprietors, Directors and Managers, Other Services",0.719,"Working Proprietors, Directors and Managers, Other Services",0.544031311154599,107.266024284222
"65",82,75,185,30.9367367007951,"Stone Cutters and Carvers",0.189,30,0.326086956521739,185,30.9367367007951,"Stone Cutters and Carvers",0.189,158,125.967704485654,"Stone Cutters and Carvers",0.144,"Stone Cutters and Carvers",-0.145945945945946,95.0309677848585
"35",49,45,183,31.85754942516,"Sales Workers",0.187,31,0.33695652173913,183,31.85754942516,"Sales Workers",0.187,166,140.078099269676,"Sales Workers",0.151,"Sales Workers",-0.092896174863388,108.220549844516
"78",95,88,2361,33.3527399837074,"Bricklayers and Other Construction Workers",2.413,32,0.347826086956522,2361,33.3527399837074,"Bricklayers and Other Construction Workers",2.413,3223,208.745618882254,"Bricklayers and Other Construction Workers",2.939,"Bricklayers and Other Construction Workers",0.365099534095722,175.392878898546
"8",17,18,170,34.9379842813144,"Sculptors, Painters, Photographers and Related Creative Artists",0.174,33,0.358695652173913,170,34.9379842813144,"Sculptors, Painters, Photographers and Related Creative Artists",0.174,184,210.821220183225,"Sculptors, Painters, Photographers and Related Creative Artists",0.168,"Sculptors, Painters, Photographers and Related Creative Artists",0.0823529411764706,175.883235901911
"16",25,26,282,35.4270147119643,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.288,34,0.369565217391304,282,35.4270147119643,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.288,395,360.125354507352,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.36,"Working Proprietors, Directors, Managers and Related Executives, Transport, Storage and Communication",0.400709219858156,324.698339795387
"49",64,59,269,35.650625382436,"Plantation Labourers and Related Workers",0.275,35,0.380434782608696,269,35.650625382436,"Plantation Labourers and Related Workers",0.275,388,171.112958075844,"Plantation Labourers and Related Workers",0.354,"Plantation Labourers and Related Workers",0.442379182156134,135.462332693408
"38",52,48,1096,35.6805468267856,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,36,0.391304347826087,1096,35.6805468267856,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.12,1392,170.018590162004,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",1.269,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.27007299270073,134.338043335218
"5",14,15,351,37.224520732457,"Jurists",0.359,37,0.402173913043478,351,37.224520732457,"Jurists",0.359,358,254.857558991934,"Jurists",0.326,"Jurists",0.0199430199430199,217.633038259477
"44",59,54,244,38.6397567018391,"Service Workers",0.249,38,0.41304347826087,244,38.6397567018391,"Service Workers",0.249,285,146.322817749425,"Service Workers",0.26,"Service Workers",0.168032786885246,107.683061047586
"73",90,83,346,40.1187733945655,"Rubber and Plastics Products Makers",0.354,39,0.423913043478261,346,40.1187733945655,"Rubber and Plastics Products Makers",0.354,319,238.197024342566,"Rubber and Plastics Products Makers",0.291,"Rubber and Plastics Products Makers",-0.0780346820809249,198.078250948001
"76",93,86,373,41.9580930874562,"Painting",0.381,40,0.434782608695652,373,41.9580930874562,"Painting",0.381,565,189.362541744801,"Painting",0.515,"Painting",0.514745308310992,147.404448657345
"56",73,66,301,43.0658791395279,"Wood Preparation Workers and Paper Makers",0.308,41,0.445652173913043,301,43.0658791395279,"Wood Preparation Workers and Paper Makers",0.308,276,279.375126258875,"Wood Preparation Workers and Paper Makers",0.252,"Wood Preparation Workers and Paper Makers",-0.0830564784053156,236.309247119347
"82",99,92,4123,44.5130387591538,"Labourers",4.215,42,0.456521739130435,4123,44.5130387591538,"Labourers",4.215,5844,197.261217700925,"Labourers",5.328,"Labourers",0.41741450400194,152.748178941771
"58",75,68,4739,44.6289258055967,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,43,0.467391304347826,4739,44.6289258055967,"Spinners, Weavers, Knitting, Dyers and Related Workers",4.844,4046,210.430556861569,"Spinners, Weavers, Knitting, Dyers and Related Workers",3.689,"Spinners, Weavers, Knitting, Dyers and Related Workers",-0.146233382570162,165.801631055972
"75",92,85,672,44.9709876320137,"Printers and Related Workers",0.687,44,0.478260869565217,672,44.9709876320137,"Printers and Related Workers",0.687,639,250.019684133871,"Printers and Related Workers",0.583,"Printers and Related Workers",-0.0491071428571429,205.048696501857
"37",51,47,65,45.1907697762354,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,45,0.489130434782609,65,45.1907697762354,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,72,306.8382656352,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.066,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.107692307692308,261.647495858964
"30",41,40,480,47.536567368835,"Manufacturers' Agents",0.491,46,0.5,480,47.536567368835,"Manufacturers' Agents",0.491,605,291.524577223576,"Manufacturers' Agents",0.552,"Manufacturers' Agents",0.260416666666667,243.988009854741
"59",76,69,76,47.9732328490559,"Tanners, Fellmongers and Pelt Dressers",0.078,47,0.510869565217391,76,47.9732328490559,"Tanners, Fellmongers and Pelt Dressers",0.078,111,157.393213340175,"Tanners, Fellmongers and Pelt Dressers",0.101,"Tanners, Fellmongers and Pelt Dressers",0.460526315789474,109.419980491119
"40",54,50,1662,50.1411179327842,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,48,0.521739130434783,1662,50.1411179327842,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.699,1649,250.789294983739,"Building Caretakers, Sweepers, Cleaner and Related Workers",1.504,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.00782190132370638,200.648177050954
"81",98,91,4127,52.4181831747587,"Transport Equipment Operators",4.219,49,0.532608695652174,4127,52.4181831747587,"Transport Equipment Operators",4.219,4576,265.463945836469,"Transport Equipment Operators",4.172,"Transport Equipment Operators",0.108795735401018,213.04576266171
"70",87,80,778,54.9133998507284,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,50,0.543478260869565,778,54.9133998507284,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.795,974,295.853093399976,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.888,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.251928020565553,240.939693549248
"80",97,90,1589,56.0454285908377,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,51,0.554347826086957,1589,56.0454285908377,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.624,1977,245.508492198769,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.803,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.244178728760227,189.463063607932
"66",83,76,1123,56.8575150072993,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,52,0.565217391304348,1123,56.8575150072993,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.148,1189,334.972898010088,"Blacksmiths, Tool-Makers and Machine Tool Operators",1.084,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.0587711487088157,278.115383002788
"67",84,77,2588,58.2982613297763,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,53,0.576086956521739,2588,58.2982613297763,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.646,2860,323.31301058767,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",2.608,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.105100463678516,265.014749257894
"27",38,37,260,61.2102528752403,"Mail Distributors and Related Workers",0.266,54,0.58695652173913,260,61.2102528752403,"Mail Distributors and Related Workers",0.266,307,363.933055417527,"Mail Distributors and Related Workers",0.28,"Mail Distributors and Related Workers",0.180769230769231,302.722802542287
"69",86,79,70,64.4889134198402,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,55,0.597826086956522,70,64.4889134198402,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.072,88,251.560097256737,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.08,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.257142857142857,187.071183836897
"68",85,78,1658,70.8718580724503,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,56,0.608695652173913,1658,70.8718580724503,"Electrical Fitters and Related Electrical and Electronic Workers",1.695,2054,397.358279117499,"Electrical Fitters and Related Electrical and Electronic Workers",1.873,"Electrical Fitters and Related Electrical and Electronic Workers",0.238841978287093,326.486421045048
"45",60,55,93,71.7323065840299,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,57,0.619565217391304,93,71.7323065840299,"Farm Plantation, Dairy and Other Managers and Supervisor",0.095,89,566.822759624973,"Farm Plantation, Dairy and Other Managers and Supervisor",0.081,"Farm Plantation, Dairy and Other Managers and Supervisor",-0.043010752688172,495.090453040943
"55",72,65,614,71.9067588381683,"Metal Processors",0.628,58,0.630434782608696,614,71.9067588381683,"Metal Processors",0.628,553,361.997202734416,"Metal Processors",0.504,"Metal Processors",-0.0993485342019544,290.090443896248
"79",96,89,397,72.0026480617797,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,59,0.641304347826087,397,72.0026480617797,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.406,490,340.084150081967,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.447,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.234256926952141,268.081502020187
"2",11,12,20,76.0504001185888,"Economists and Related Workers",0.02,60,0.652173913043478,20,76.0504001185888,"Economists and Related Workers",0.02,11,434.5476174443,"Economists and Related Workers",0.01,"Economists and Related Workers",-0.45,358.497217325711
"54",71,64,580,82.6996106188736,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,62,0.673913043478261,580,82.6996106188736,"Miners, Quarrymen, Well Drillers and Related Workers",0.593,652,469.291579941221,"Miners, Quarrymen, Well Drillers and Related Workers",0.594,"Miners, Quarrymen, Well Drillers and Related Workers",0.124137931034483,386.591969322348
"26",37,36,357,86.7635391581919,"Transport Conductor and Guards",0.365,63,0.684782608695652,357,86.7635391581919,"Transport Conductor and Guards",0.365,364,440.325636824235,"Transport Conductor and Guards",0.332,"Transport Conductor and Guards",0.0196078431372549,353.562097666043
"24",35,34,7515,86.8771970044485,"Clerical and Related Workers",7.682,64,0.695652173913043,7515,86.8771970044485,"Clerical and Related Workers",7.682,8119,464.748301791498,"Clerical and Related Workers",7.403,"Clerical and Related Workers",0.0803725881570193,377.871104787049
"20",31,30,109,88.5091565115228,"Village Officials",0.111,67,0.728260869565217,109,88.5091565115228,"Village Officials",0.111,192,576.652858535816,"Village Officials",0.175,"Village Officials",0.761467889908257,488.143702024293
"31",42,41,111,89.8535596343143,"Technical Salesmen and Commercial Travellers",0.113,68,0.739130434782609,111,89.8535596343143,"Technical Salesmen and Commercial Travellers",0.113,197,536.32925980236,"Technical Salesmen and Commercial Travellers",0.18,"Technical Salesmen and Commercial Travellers",0.774774774774775,446.475700168045
"43",57,53,2288,95.2614300328427,"Protective Service Workers",2.339,70,0.760869565217391,2288,95.2614300328427,"Protective Service Workers",2.339,3205,457.104654744951,"Protective Service Workers",2.922,"Protective Service Workers",0.400786713286713,361.843224712108
"57",74,67,284,97.4193274512004,"Chemical Processors and Related Workers",0.29,71,0.771739130434783,284,97.4193274512004,"Chemical Processors and Related Workers",0.29,301,444.984809290941,"Chemical Processors and Related Workers",0.274,"Chemical Processors and Related Workers",0.0598591549295775,347.565481839741
"11",20,21,35,102.620394881977,"Elected and Legislative Officials",0.036,72,0.782608695652174,35,102.620394881977,"Elected and Legislative Officials",0.036,24,467.065438660739,"Elected and Legislative Officials",0.022,"Elected and Legislative Officials",-0.314285714285714,364.445043778763
"21",32,31,557,105.633874374264,"Stenographers, Typists and Card and Tape Punching Operators",0.569,73,0.793478260869565,557,105.633874374264,"Stenographers, Typists and Card and Tape Punching Operators",0.569,672,569.680376327326,"Stenographers, Typists and Card and Tape Punching Operators",0.613,"Stenographers, Typists and Card and Tape Punching Operators",0.206463195691203,464.046501953062
"6",15,16,3959,105.779907003379,"Teachers",4.047,74,0.804347826086957,3959,105.779907003379,"Teachers",4.047,6014,569.282761340338,"Teachers",5.483,"Teachers",0.5190704723415,463.502854336959
"28",39,38,229,111.807666621055,"Telephone and Telegraph Operators",0.234,75,0.815217391304348,229,111.807666621055,"Telephone and Telegraph Operators",0.234,304,551.323429124922,"Telephone and Telegraph Operators",0.277,"Telephone and Telegraph Operators",0.327510917030568,439.515762503867
"4",13,14,108,117.697704757703,"Social Scientists and Related Workers",0.11,76,0.826086956521739,108,117.697704757703,"Social Scientists and Related Workers",0.11,191,615.563952746533,"Social Scientists and Related Workers",0.174,"Social Scientists and Related Workers",0.768518518518518,497.86624798883
"22",33,32,1222,118.701334749483,"Book Keepers, Cashiers and Related Workers",1.249,77,0.83695652173913,1222,118.701334749483,"Book Keepers, Cashiers and Related Workers",1.249,1456,593.259523678621,"Book Keepers, Cashiers and Related Workers",1.328,"Book Keepers, Cashiers and Related Workers",0.191489361702128,474.558188929138
"19",30,29,1891,128.815578853348,"Clerical and Other Workers",1.933,78,0.847826086956522,1891,128.815578853348,"Clerical and Other Workers",1.933,2592,719.258560607914,"Clerical and Other Workers",2.363,"Clerical and Other Workers",0.370703331570598,590.442981754566
"18",29,28,157,130.182965556479,"Administrative, Executive and Managerial Workers ",0.16,79,0.858695652173913,157,130.182965556479,"Administrative, Executive and Managerial Workers ",0.16,295,768.873375112299,"Administrative, Executive and Managerial Workers ",0.269,"Administrative, Executive and Managerial Workers ",0.878980891719745,638.690409555819
"25",36,35,300,132.728938457073,"Transport and Communication Supervisors",0.307,80,0.869565217391304,300,132.728938457073,"Transport and Communication Supervisors",0.307,299,701.166245142301,"Transport and Communication Supervisors",0.273,"Transport and Communication Supervisors",-0.00333333333333333,568.437306685228
"23",34,33,55,135.06859112289,"Computing Machine Operator",0.056,82,0.891304347826087,55,135.06859112289,"Computing Machine Operator",0.056,162,457.201787047878,"Computing Machine Operator",0.148,"Computing Machine Operator",1.94545454545455,322.133195924989
"3",12,13,688,135.226111618992,"Accountants, Auditors and Related Workers",0.703,83,0.902173913043478,688,135.226111618992,"Accountants, Auditors and Related Workers",0.703,1067,641.997824996502,"Accountants, Auditors and Related Workers",0.973,"Accountants, Auditors and Related Workers",0.550872093023256,506.771713377509
"1",10,11,88,136.805537034509,"Mathematicians, Statisticians and Related Workers",0.09,84,0.91304347826087,88,136.805537034509,"Mathematicians, Statisticians and Related Workers",0.09,120,639.025515440043,"Mathematicians, Statisticians and Related Workers",0.109,"Mathematicians, Statisticians and Related Workers",0.363636363636364,502.219978405535
"7",16,17,57,143.477414647834,"Poets, Authors, Journalists and Related Workers",0.058,85,0.923913043478261,57,143.477414647834,"Poets, Authors, Journalists and Related Workers",0.058,95,559.878466767289,"Poets, Authors, Journalists and Related Workers",0.087,"Poets, Authors, Journalists and Related Workers",0.666666666666667,416.401052119455
"12",21,22,500,184.349297674363,"Administrative and Executive Officials, Govt and Local Bodies",0.511,89,0.967391304347826,500,184.349297674363,"Administrative and Executive Officials, Govt and Local Bodies",0.511,740,1031.57916014987,"Administrative and Executive Officials, Govt and Local Bodies",0.675,"Administrative and Executive Officials, Govt and Local Bodies",0.48,847.229862475509
"14",23,24,222,248.461867869569,"Directors and Managers, Financial Institutions",0.227,91,0.989130434782609,222,248.461867869569,"Directors and Managers, Financial Institutions",0.227,559,1405.74924202636,"Directors and Managers, Financial Institutions",0.51,"Directors and Managers, Financial Institutions",1.51801801801802,1157.28737415679
