"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"52",67,62,31,6.58840551750748,"Hunters and Related Workers",0.015,11,0.119565217391304,19,24.5066298389439,"Hunters and Related Workers",0.01,6,475.561733506078,"Hunters and Related Workers",0.012,"Hunters and Related Workers",-0.684210526315789,451.055103667135
"53",68,63,886,7.00889554389177,"Fishermen and Related Workers",0.426,12,0.130434782608696,873,72.0521483693377,"Fishermen and Related Workers",0.476,129,415.530265246075,"Fishermen and Related Workers",0.253,"Fishermen and Related Workers",-0.852233676975945,343.478116876737
"50",65,60,1883,7.26529252312018,"Other Farm Workers",0.904,13,0.141304347826087,998,79.145281880328,"Other Farm Workers",0.544,312,313.723495296334,"Other Farm Workers",0.612,"Other Farm Workers",-0.687374749498998,234.578213416006
"33",44,43,146,7.94274297525735,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.07,14,0.152173913043478,184,46.7613307619381,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.1,19,540.833822247906,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",0.037,"Insurance, Real Estates, Securities and Business Service Salesmen and Auctioneers",-0.896739130434783,494.072491485968
"74",91,84,39,8.28576855988869,"Paper and Paper Board Product Makers",0.019,15,0.16304347826087,28,66.1825119420883,"Paper and Paper Board Product Makers",0.015,26,449.684168777351,"Paper and Paper Board Product Makers",0.051,"Paper and Paper Board Product Makers",-0.0714285714285714,383.501656835263
"72",89,82,900,8.52182889458886,"Glass Formers, Potters and Related Workers",0.432,16,0.173913043478261,498,96.3829509202004,"Glass Formers, Potters and Related Workers",0.272,139,379.865945247805,"Glass Formers, Potters and Related Workers",0.272,"Glass Formers, Potters and Related Workers",-0.720883534136546,283.482994327605
"32",43,42,1895,8.89412880218421,"Salesmen, Shop Assistants and Related Workers",0.91,17,0.184782608695652,1455,70.6896734191947,"Salesmen, Shop Assistants and Related Workers",0.794,841,397.790780716023,"Salesmen, Shop Assistants and Related Workers",1.649,"Salesmen, Shop Assistants and Related Workers",-0.421993127147766,327.101107296828
"77",94,87,1125,9.81902007821865,"Production and Related Workers",0.54,18,0.195652173913043,800,43.125706156073,"Production and Related Workers",0.436,422,384.983022749103,"Production and Related Workers",0.827,"Production and Related Workers",-0.4725,341.85731659303
"36",50,46,438,10.0068177342698,"Hotel and Restaurant Keepers",0.21,19,0.206521739130435,282,12.4811965000666,"Hotel and Restaurant Keepers",0.154,25,336.602556803364,"Hotel and Restaurant Keepers",0.049,"Hotel and Restaurant Keepers",-0.911347517730496,324.121360303297
"30",41,40,146,11.9058066869502,"Manufacturers' Agents",0.07,20,0.217391304347826,205,71.0725862541233,"Manufacturers' Agents",0.112,69,835.14439898612,"Manufacturers' Agents",0.135,"Manufacturers' Agents",-0.663414634146341,764.071812731997
"10",19,20,378,12.1025118044209,"Professional Workers",0.182,21,0.228260869565217,254,67.5103312757072,"Professional Workers",0.139,114,493.568592053898,"Professional Workers",0.223,"Professional Workers",-0.551181102362205,426.058260778191
"58",75,68,2591,13.0564714059186,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.245,22,0.239130434782609,1944,88.3509931233261,"Spinners, Weavers, Knitting, Dyers and Related Workers",1.061,492,337.340313049891,"Spinners, Weavers, Knitting, Dyers and Related Workers",0.964,"Spinners, Weavers, Knitting, Dyers and Related Workers",-0.746913580246914,248.989319926564
"64",81,74,1410,13.1866184702513,"Carpenters, Cabinet and Related Wood Workers",0.677,23,0.25,986,111.024941705124,"Carpenters, Cabinet and Related Wood Workers",0.538,374,562.668923067054,"Carpenters, Cabinet and Related Wood Workers",0.733,"Carpenters, Cabinet and Related Wood Workers",-0.620689655172414,451.64398136193
"59",76,69,21,13.7711387590142,"Tanners, Fellmongers and Pelt Dressers",0.01,24,0.260869565217391,25,101.638808735583,"Tanners, Fellmongers and Pelt Dressers",0.014,15,312.714657403024,"Tanners, Fellmongers and Pelt Dressers",0.029,"Tanners, Fellmongers and Pelt Dressers",-0.4,211.075848667442
"35",49,45,93,13.8704307662474,"Sales Workers",0.045,25,0.271739130434783,60,116.348304683038,"Sales Workers",0.033,26,561.752447490561,"Sales Workers",0.051,"Sales Workers",-0.566666666666667,445.404142807523
"1",10,11,103,14.054263015266,"Mathematicians, Statisticians and Related Workers",0.049,26,0.282608695652174,14,448.419071044571,"Mathematicians, Statisticians and Related Workers",0.008,14,1704.69363136901,"Mathematicians, Statisticians and Related Workers",0.027,"Mathematicians, Statisticians and Related Workers",0,1256.27456032444
"39",53,49,701,14.4543928907941,"Maids and Related House Keeping Services Workers",0.337,27,0.293478260869565,815,59.6294310655338,"Maids and Related House Keeping Services Workers",0.445,531,198.231318429454,"Maids and Related House Keeping Services Workers",1.041,"Maids and Related House Keeping Services Workers",-0.348466257668712,138.60188736392
"71",88,81,268,14.6712830357074,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.129,28,0.304347826086957,548,168.2539447738,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.299,164,457.23788891185,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",0.321,"Jewellery and Precious Metal Workers and Metal Engravers (Except Printing)",-0.700729927007299,288.98394413805
"31",42,41,11,15.3322488816592,"Technical Salesmen and Commercial Travellers",0.005,29,0.315217391304348,21,103.670224358532,"Technical Salesmen and Commercial Travellers",0.011,11,854.950227192657,"Technical Salesmen and Commercial Travellers",0.022,"Technical Salesmen and Commercial Travellers",-0.476190476190476,751.280002834125
"15",24,25,364,16.050240571623,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.175,30,0.326086956521739,815,40.4759764933236,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.445,45,4879.88431460974,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",0.088,"Working Proprietors, Directors and Managers, Mining Construction, Manufacturing and Related Concerns",-0.94478527607362,4839.40833811641
"48",63,58,51687,16.1820424999174,"Agricultural Labourers",24.827,31,0.33695652173913,51015,90.469428631607,"Agricultural Labourers",27.831,18046,200.578127228106,"Agricultural Labourers",35.375,"Agricultural Labourers",-0.646260903655787,110.108698596499
"9",18,19,107,16.3145308812646,"Composers and Performing Artists",0.051,32,0.347826086956522,56,25.120146606551,"Composers and Performing Artists",0.031,24,349.523829490111,"Composers and Performing Artists",0.047,"Composers and Performing Artists",-0.571428571428571,324.40368288356
"61",78,71,1589,16.8506957027304,"Tobacco Preparers and Tobacco Product Makers",0.763,33,0.358695652173913,1381,55.0486665802082,"Tobacco Preparers and Tobacco Product Makers",0.753,326,159.375563125451,"Tobacco Preparers and Tobacco Product Makers",0.639,"Tobacco Preparers and Tobacco Product Makers",-0.763939174511224,104.326896545243
"66",83,76,682,17.2179705423557,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.328,34,0.369565217391304,496,156.574506720563,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.271,139,684.239509360525,"Blacksmiths, Tool-Makers and Machine Tool Operators",0.272,"Blacksmiths, Tool-Makers and Machine Tool Operators",-0.719758064516129,527.665002639962
"60",77,70,1209,17.4443323366774,"Food and Beverage Processors",0.581,35,0.380434782608696,923,88.6699564915007,"Food and Beverage Processors",0.504,327,395.454980728534,"Food and Beverage Processors",0.641,"Food and Beverage Processors",-0.645720476706392,306.785024237033
"8",17,18,22,18.6831786499683,"Sculptors, Painters, Photographers and Related Creative Artists",0.011,36,0.391304347826087,40,68.1189876397552,"Sculptors, Painters, Photographers and Related Creative Artists",0.022,21,412.345914453447,"Sculptors, Painters, Photographers and Related Creative Artists",0.041,"Sculptors, Painters, Photographers and Related Creative Artists",-0.475,344.226926813692
"51",66,61,1066,20.0009877884135,"Forestry Workers",0.512,38,0.41304347826087,800,100.617893493111,"Forestry Workers",0.436,267,408.907999302263,"Forestry Workers",0.523,"Forestry Workers",-0.66625,308.290105809152
"5",14,15,61,20.0154054028098,"Jurists",0.029,39,0.423913043478261,95,280.262345045502,"Jurists",0.052,8,832.119683643579,"Jurists",0.016,"Jurists",-0.91578947368421,551.857338598077
"2",11,12,14,20.7443935439195,"Economists and Related Workers",0.007,41,0.445652173913043,6,598.078266232534,"Economists and Related Workers",0.003,1,225,"Economists and Related Workers",0.002,"Economists and Related Workers",-0.833333333333333,-373.078266232534
"45",60,55,154,22.5685812685168,"Farm Plantation, Dairy and Other Managers and Supervisor",0.074,42,0.456521739130435,207,167.842409101821,"Farm Plantation, Dairy and Other Managers and Supervisor",0.113,44,707.18776438213,"Farm Plantation, Dairy and Other Managers and Supervisor",0.086,"Farm Plantation, Dairy and Other Managers and Supervisor",-0.78743961352657,539.345355280309
"11",20,21,7,23.4104781090518,"Elected and Legislative Officials",0.003,44,0.478260869565217,19,70.8273424654629,"Elected and Legislative Officials",0.01,36,312.454166493586,"Elected and Legislative Officials",0.071,"Elected and Legislative Officials",0.894736842105263,241.626824028123
"73",90,83,71,24.3765877789183,"Rubber and Plastics Products Makers",0.034,46,0.5,120,192.081171703015,"Rubber and Plastics Products Makers",0.065,71,420.879285596903,"Rubber and Plastics Products Makers",0.139,"Rubber and Plastics Products Makers",-0.408333333333333,228.798113893889
"44",59,54,110,26.5017938269633,"Service Workers",0.053,47,0.510869565217391,143,133.410611622548,"Service Workers",0.078,77,446.099482240944,"Service Workers",0.151,"Service Workers",-0.461538461538462,312.688870618396
"40",54,50,526,27.0632657578599,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.253,48,0.521739130434783,364,149.698270856588,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.199,275,466.623891802475,"Building Caretakers, Sweepers, Cleaner and Related Workers",0.539,"Building Caretakers, Sweepers, Cleaner and Related Workers",-0.244505494505494,316.925620945887
"34",45,44,22,27.8623081880579,"Money Lenders and Pawn Brokers",0.011,49,0.532608695652174,21,67.2513947534054,"Money Lenders and Pawn Brokers",0.011,9,398.782542339485,"Money Lenders and Pawn Brokers",0.018,"Money Lenders and Pawn Brokers",-0.571428571428571,331.53114758608
"65",82,75,414,27.9612177093535,"Stone Cutters and Carvers",0.199,50,0.543478260869565,295,118.936185084879,"Stone Cutters and Carvers",0.161,187,386.885986145195,"Stone Cutters and Carvers",0.367,"Stone Cutters and Carvers",-0.366101694915254,267.949801060317
"38",52,48,307,28.3121210957825,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.147,51,0.554347826086957,388,133.471842397747,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.212,426,331.840377232788,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.835,"Cooks, Waiters, Bartenders and Related Workers (Domestic and Institutional)",0.0979381443298969,198.368534835041
"78",95,88,3473,28.5762384862126,"Bricklayers and Other Construction Workers",1.668,52,0.565217391304348,3327,164.186953683796,"Bricklayers and Other Construction Workers",1.815,3759,377.349912334203,"Bricklayers and Other Construction Workers",7.369,"Bricklayers and Other Construction Workers",0.129846708746619,213.162958650407
"56",73,66,197,29.3111791398303,"Wood Preparation Workers and Paper Makers",0.095,53,0.576086956521739,222,134.207273496801,"Wood Preparation Workers and Paper Makers",0.121,57,372.692945791712,"Wood Preparation Workers and Paper Makers",0.112,"Wood Preparation Workers and Paper Makers",-0.743243243243243,238.485672294911
"81",98,91,1556,34.0378575060386,"Transport Equipment Operators",0.747,54,0.58695652173913,2206,202.125812517171,"Transport Equipment Operators",1.203,1752,631.89465183157,"Transport Equipment Operators",3.434,"Transport Equipment Operators",-0.205802357207616,429.768839314399
"80",97,90,744,34.0538199609246,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.357,55,0.597826086956522,707,211.307758621782,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",0.386,694,388.338141406977,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",1.36,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",-0.0183875530410184,177.030382785195
"76",93,86,112,34.2489069245909,"Painting",0.054,56,0.608695652173913,116,194.27955502609,"Painting",0.063,163,460.321470022932,"Painting",0.32,"Painting",0.405172413793103,266.041914996842
"82",99,92,5467,37.0134578005429,"Labourers",2.626,58,0.630434782608696,5998,155.280802049901,"Labourers",3.272,4447,317.688490468611,"Labourers",8.717,"Labourers",-0.258586195398466,162.40768841871
"69",86,79,25,38.4438626651883,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,59,0.641304347826087,22,180.422114331586,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.012,9,299.085526862255,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",0.018,"Broadcasting Station & Sound Equipment Operators & Cinema Projectionists",-0.590909090909091,118.663412530669
"37",51,47,29,39.0387700839955,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.014,60,0.652173913043478,28,164.015106851916,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.015,20,596.45795452686,"House Keepers, Matrons and Stewards (Domestic and Institutional)",0.039,"House Keepers, Matrons and Stewards (Domestic and Institutional)",-0.285714285714286,432.442847674944
"27",38,37,242,39.4197333485813,"Mail Distributors and Related Workers",0.116,61,0.66304347826087,273,257.08278546485,"Mail Distributors and Related Workers",0.149,193,785.642068853337,"Mail Distributors and Related Workers",0.378,"Mail Distributors and Related Workers",-0.293040293040293,528.559283388487
"49",64,59,3067,40.1568107622814,"Plantation Labourers and Related Workers",1.473,62,0.673913043478261,3222,142.695061053276,"Plantation Labourers and Related Workers",1.758,1266,326.1976109838,"Plantation Labourers and Related Workers",2.482,"Plantation Labourers and Related Workers",-0.60707635009311,183.502549930524
"67",84,77,603,43.8537591123126,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.29,63,0.684782608695652,698,236.361134065492,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.381,395,602.292545601877,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",0.774,"Machinery Fitters Machine Assemblers and Precision Instrument Makers (Except Electrical)",-0.434097421203438,365.931411536385
"75",92,85,76,46.4574393087422,"Printers and Related Workers",0.037,64,0.695652173913043,119,162.874457284039,"Printers and Related Workers",0.065,54,476.141652668008,"Printers and Related Workers",0.106,"Printers and Related Workers",-0.546218487394958,313.267195383968
"7",16,17,5,47.8699980853915,"Poets, Authors, Journalists and Related Workers",0.002,65,0.706521739130435,13,163.074338444915,"Poets, Authors, Journalists and Related Workers",0.007,6,939.915058484297,"Poets, Authors, Journalists and Related Workers",0.012,"Poets, Authors, Journalists and Related Workers",-0.538461538461538,776.840720039383
"54",71,64,902,47.9855293822209,"Miners, Quarrymen, Well Drillers and Related Workers",0.433,66,0.717391304347826,877,215.173800376922,"Miners, Quarrymen, Well Drillers and Related Workers",0.478,382,519.259766240622,"Miners, Quarrymen, Well Drillers and Related Workers",0.749,"Miners, Quarrymen, Well Drillers and Related Workers",-0.56442417331813,304.0859658637
"55",72,65,145,49.0876311813151,"Metal Processors",0.07,67,0.728260869565217,140,246.907489743635,"Metal Processors",0.076,73,699.857806820898,"Metal Processors",0.143,"Metal Processors",-0.478571428571429,452.950317077262
"57",74,67,67,50.2969652751637,"Chemical Processors and Related Workers",0.032,68,0.739130434782609,106,219.738346678146,"Chemical Processors and Related Workers",0.058,43,589.042138243045,"Chemical Processors and Related Workers",0.084,"Chemical Processors and Related Workers",-0.594339622641509,369.303791564899
"23",34,33,5,57.3492277882798,"Computing Machine Operator",0.002,69,0.75,22,266.933956286313,"Computing Machine Operator",0.012,32,1062.25208091686,"Computing Machine Operator",0.063,"Computing Machine Operator",0.454545454545455,795.318124630544
"25",36,35,86,60.3299465848053,"Transport and Communication Supervisors",0.041,71,0.771739130434783,210,426.999590826408,"Transport and Communication Supervisors",0.115,93,1544.63329035867,"Transport and Communication Supervisors",0.182,"Transport and Communication Supervisors",-0.557142857142857,1117.63369953226
"21",32,31,58,61.0767924922983,"Stenographers, Typists and Card and Tape Punching Operators",0.028,72,0.782608695652174,95,481.884832800838,"Stenographers, Typists and Card and Tape Punching Operators",0.052,32,1671.37201615384,"Stenographers, Typists and Card and Tape Punching Operators",0.063,"Stenographers, Typists and Card and Tape Punching Operators",-0.663157894736842,1189.48718335301
"70",87,80,162,61.23752596107,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,73,0.793478260869565,309,252.831472521005,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.169,213,691.972466804615,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.418,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",-0.310679611650485,439.140994283609
"79",96,89,166,63.7231365928733,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,74,0.804347826086957,238,279.720609490329,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.13,113,726.162682962815,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.222,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",-0.525210084033613,446.442073472485
"68",85,78,494,69.5323929824654,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,77,0.83695652173913,736,314.123932238623,"Electrical Fitters and Related Electrical and Electronic Workers",0.402,521,1042.90298167436,"Electrical Fitters and Related Electrical and Electronic Workers",1.021,"Electrical Fitters and Related Electrical and Electronic Workers",-0.292119565217391,728.779049435733
"43",57,53,706,69.7516575700679,"Protective Service Workers",0.339,78,0.847826086956522,1017,336.04706285713,"Protective Service Workers",0.555,950,967.627428566586,"Protective Service Workers",1.862,"Protective Service Workers",-0.0658800393313668,631.580365709457
"20",31,30,276,74.4550025286407,"Village Officials",0.133,80,0.869565217391304,379,366.798882573051,"Village Officials",0.207,249,1023.27698605636,"Village Officials",0.488,"Village Officials",-0.343007915567282,656.478103483311
"4",13,14,60,74.6792813767551,"Social Scientists and Related Workers",0.029,81,0.880434782608696,140,273.683516992845,"Social Scientists and Related Workers",0.076,90,532.499722693113,"Social Scientists and Related Workers",0.176,"Social Scientists and Related Workers",-0.357142857142857,258.816205700268
"26",37,36,171,76.1723479598683,"Transport Conductor and Guards",0.082,82,0.891304347826087,229,463.733506685488,"Transport Conductor and Guards",0.125,213,883.820774180232,"Transport Conductor and Guards",0.418,"Transport Conductor and Guards",-0.0698689956331878,420.087267494744
"24",35,34,1896,79.5685498210926,"Clerical and Related Workers",0.911,83,0.902173913043478,2611,376.103458024011,"Clerical and Related Workers",1.424,1996,1081.20790667332,"Clerical and Related Workers",3.913,"Clerical and Related Workers",-0.235541937954807,705.104448649307
"28",39,38,49,80.4337239006734,"Telephone and Telegraph Operators",0.024,84,0.91304347826087,51,369.436553464315,"Telephone and Telegraph Operators",0.028,43,843.811154173181,"Telephone and Telegraph Operators",0.084,"Telephone and Telegraph Operators",-0.156862745098039,474.374600708866
"18",29,28,22,87.8741088885141,"Administrative, Executive and Managerial Workers ",0.011,85,0.923913043478261,49,536.616916797826,"Administrative, Executive and Managerial Workers ",0.027,32,2199.55475108907,"Administrative, Executive and Managerial Workers ",0.063,"Administrative, Executive and Managerial Workers ",-0.346938775510204,1662.93783429124
"22",33,32,168,90.0788865350441,"Book Keepers, Cashiers and Related Workers",0.081,87,0.945652173913043,320,512.344734589285,"Book Keepers, Cashiers and Related Workers",0.175,163,1389.79030884689,"Book Keepers, Cashiers and Related Workers",0.32,"Book Keepers, Cashiers and Related Workers",-0.490625,877.445574257602
"19",30,29,433,94.3847879460265,"Clerical and Other Workers",0.208,88,0.956521739130435,593,560.732149589775,"Clerical and Other Workers",0.324,465,1660.94962070422,"Clerical and Other Workers",0.912,"Clerical and Other Workers",-0.215851602023609,1100.21747111445
"3",12,13,50,97.0388568088837,"Accountants, Auditors and Related Workers",0.024,89,0.967391304347826,119,520.342860323978,"Accountants, Auditors and Related Workers",0.065,65,1826.99245748826,"Accountants, Auditors and Related Workers",0.127,"Accountants, Auditors and Related Workers",-0.453781512605042,1306.64959716428
"6",15,16,3269,103.913082567076,"Teachers",1.57,90,0.978260869565217,5625,506.281251379889,"Teachers",3.069,4878,1323.00941289392,"Teachers",9.562,"Teachers",-0.1328,816.728161514031
"14",23,24,27,129.394245458252,"Directors and Managers, Financial Institutions",0.013,91,0.989130434782609,85,904.999354700136,"Directors and Managers, Financial Institutions",0.046,40,2675.45640956855,"Directors and Managers, Financial Institutions",0.078,"Directors and Managers, Financial Institutions",-0.529411764705882,1770.45705486842
"12",21,22,83,132.882434294473,"Administrative and Executive Officials, Govt and Local Bodies",0.04,92,1,94,593.866357746178,"Administrative and Executive Officials, Govt and Local Bodies",0.051,117,2380.65312695628,"Administrative and Executive Officials, Govt and Local Bodies",0.229,"Administrative and Executive Officials, Govt and Local Bodies",0.24468085106383,1786.7867692101
