"","Var1","X","Freq","meanwage","Occupation.x","percentshare","rank","percentile","Freq.x","meanwage.x","Occupation.x","percentshare.x","Freq.y","meanwage.y","Occupation.y","percentshare.y","Occupation.y","percentchange","meanwagechange"
"25",36,35,86,6.74395509991822,"Transport and Communication Supervisors",0.041,71,0.771739130434783,86,6.74395509991823,"Transport and Communication Supervisors",0.041,93,34.7551571565536,"Transport and Communication Supervisors",0.182,"Transport and Communication Supervisors",8.13953488372093,415.352736511769
"21",32,31,58,6.82744092332452,"Stenographers, Typists and Card and Tape Punching Operators",0.028,72,0.782608695652174,58,6.82744092332453,"Stenographers, Typists and Card and Tape Punching Operators",0.028,32,37.6068529993965,"Stenographers, Typists and Card and Tape Punching Operators",0.063,"Stenographers, Typists and Card and Tape Punching Operators",-44.8275862068966,450.819163750221
"70",87,80,162,6.84540843958822,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,73,0.793478260869565,162,6.84540843958822,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.078,213,15.5697873287569,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",0.418,"Plumbers, Welders, Sheet Metal, Structural Metal Preparers and Erectors",31.4814814814815,127.448624375925
"79",96,89,166,7.1232612713191,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,74,0.804347826086957,166,7.12326127131909,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.08,113,16.3390872934876,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",0.222,"Stationary Engines and Related Equipment Operators and Oliers and Greasers",-31.9277108433735,129.376498645007
"68",85,78,494,7.77264630268575,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,77,0.83695652173913,494,7.77264630268575,"Electrical Fitters and Related Electrical and Electronic Workers",0.237,521,23.4659302330031,"Electrical Fitters and Related Electrical and Electronic Workers",1.021,"Electrical Fitters and Related Electrical and Electronic Workers",5.46558704453441,201.904001792732
"43",57,53,706,7.79715669292312,"Protective Service Workers",0.339,78,0.847826086956522,706,7.79715669292312,"Protective Service Workers",0.339,950,21.7721860319445,"Protective Service Workers",1.862,"Protective Service Workers",34.5609065155807,179.232377767982
"20",31,30,276,8.32291792785898,"Village Officials",0.133,80,0.869565217391304,276,8.32291792785898,"Village Officials",0.133,249,23.0243337930489,"Village Officials",0.488,"Village Officials",-9.78260869565217,176.637760850439
"4",13,14,60,8.34798883488222,"Social Scientists and Related Workers",0.029,81,0.880434782608696,60,8.34798883488222,"Social Scientists and Related Workers",0.029,90,11.9815568287557,"Social Scientists and Related Workers",0.176,"Social Scientists and Related Workers",50,43.5262680118903
"26",37,36,171,8.51489059043988,"Transport Conductor and Guards",0.082,82,0.891304347826087,171,8.51489059043988,"Transport Conductor and Guards",0.082,213,19.8864870364979,"Transport Conductor and Guards",0.418,"Transport Conductor and Guards",24.5614035087719,133.549530969024
"24",35,34,1896,8.89453344044903,"Clerical and Related Workers",0.911,83,0.902173913043478,1896,8.89453344044904,"Clerical and Related Workers",0.911,1996,24.3278135657777,"Clerical and Related Workers",3.913,"Clerical and Related Workers",5.27426160337553,173.514217790714
"28",39,38,49,8.99124652369541,"Telephone and Telegraph Operators",0.024,84,0.91304347826087,49,8.99124652369541,"Telephone and Telegraph Operators",0.024,43,18.9862470638141,"Telephone and Telegraph Operators",0.084,"Telephone and Telegraph Operators",-12.2448979591837,111.163680294807
"18",29,28,22,9.82296650895297,"Administrative, Executive and Managerial Workers ",0.011,85,0.923913043478261,22,9.82296650895297,"Administrative, Executive and Managerial Workers ",0.011,32,49.4912750655489,"Administrative, Executive and Managerial Workers ",0.063,"Administrative, Executive and Managerial Workers ",45.4545454545455,403.832269207484
"22",33,32,168,10.0694265556663,"Book Keepers, Cashiers and Related Workers",0.081,87,0.945652173913043,168,10.0694265556663,"Book Keepers, Cashiers and Related Workers",0.081,163,31.2710990369842,"Book Keepers, Cashiers and Related Workers",0.32,"Book Keepers, Cashiers and Related Workers",-2.97619047619048,210.554914563505
"19",30,29,433,10.5507597479561,"Clerical and Other Workers",0.208,88,0.956521739130435,433,10.5507597479561,"Clerical and Other Workers",0.208,465,37.3723429742273,"Clerical and Other Workers",0.912,"Clerical and Other Workers",7.39030023094688,254.214709338511
"3",12,13,50,10.8474436049199,"Accountants, Auditors and Related Workers",0.024,89,0.967391304347826,50,10.8474436049199,"Accountants, Auditors and Related Workers",0.024,65,41.1084044220607,"Accountants, Auditors and Related Workers",0.127,"Accountants, Auditors and Related Workers",30,278.968593147752
"6",15,16,3269,11.6158757432574,"Teachers",1.57,90,0.978260869565217,3269,11.6158757432574,"Teachers",1.57,4878,29.7684896161023,"Teachers",9.562,"Teachers",49.2199449372897,156.274174018965
"14",23,24,27,14.4642757197141,"Directors and Managers, Financial Institutions",0.013,91,0.989130434782609,27,14.4642757197141,"Directors and Managers, Financial Institutions",0.013,40,60.1993421742659,"Directors and Managers, Financial Institutions",0.078,"Directors and Managers, Financial Institutions",48.1481481481481,316.193270515557
"12",21,22,83,14.8542012910627,"Administrative and Executive Officials, Govt and Local Bodies",0.04,92,1,83,14.8542012910627,"Administrative and Executive Officials, Govt and Local Bodies",0.04,117,53.5660949942324,"Administrative and Executive Officials, Govt and Local Bodies",0.229,"Administrative and Executive Officials, Govt and Local Bodies",40.9638554216867,260.612421661886
